# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP274_2
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
GDP274_2;MSONDQ
0.00283483424773;0.017693278966713
0.000806461467027;0.003828182176433
-0.00037879250724;-0.005669891668878
0.003128092963013;-0.009264844258932
0.001930619875609;0.009618709838267
0.000647612996249;-0.010093211410556
-0.000256601375872;-0.004511786136512
-0.001454074463275;0.002050811880233
0.000232163149599;-0.001359165520625
-0.001661799386601;0.020990662774145
-0.002602671098132;-0.002074939078824
-0.00200393455443;0.010294271398815
-0.002394946174807;-0.001704988700429
-0.002492699079901;-0.003997072566569
-0.000989748164078;0.015763103079434
-0.00079424235389;0.006988845191852
-0.001001967277215;0.009345268254236
0.000562079204291;0.005179305297529
0.002688204890089;0.005887036456197
-0.000525421864881;0.017033802205226
-0.001600703820917;0.022116598708389
-0.003396913452022;-0.009892151422298
-0.002749300455773;0.013229747227384
-0.002065030120114;0.008404307509188
-0.002333850609123;0.008943148277721
-0.004618824765699;0.009409607450479
-0.006158433020931;0.029403012682863
-0.00120969220054;0.020443779606085
0.002724862229499;0.017862169356849
0.004557729200015;0.001865836691034
0.005413067119589;-0.019012232489686
0.003225845868107;-0.053007455304365
0.000684270335659;0.020282931615478
0.004960959933528;0.015570085490706
0.005571915590366;0.000812282352564
0.011705910385024;0.135956764060125
0.008651132100832;-0.106875447358475
0.006781607790906;0.035965610699609
0.007759136841848;0.017315286188788
0.006647197546402;0.044329706211144
0.008467845403781;0.007801127544413
0.006525006415034;-0.003498443795691
0.005865174305649;-0.054961758390233
0.003763486846125;-0.010599882580966
0.004753235010203;-0.064580468228502
0.001820647857379;0.014942778327343
0.006085118342111;-0.002670076644068
0.004899864367844;0.034759250770061
0.005779640513691;0.004165962956706
0.005070931951759;-0.010889408964058
0.001185253974266;0.010101253810088
0.003616857488484;0.018594027714107
0.002920368039688;0.017065971803349
0.0043866616161;0.042841862298034
0.005034274612349;0.015377067901981
0.004374442502963;0.041345975985394
0.005804078739965;0.028542475933119
0.006463910849351;0.02332295863794
0.00597514632388;0.044900716577798
0.015970380869757;0.01314932323208
0.02642994171483;-0.041788307959563
0.037708183140068;0.038909128927708
0.036046383753467;-0.140733949381137
0.024022776426887;-0.056337008709919
0.018683023986119;-0.029419097481926
0.011400432556605;0.015964163067694
0.016495802734638;-0.02261522747927
0.013294395092804;0.019591285255869
0.008247901367319;0.022969093058605
0.006500568188761;0.044619232594236
0.007087085619326;-0.003763842980192
0.013172203961437;-0.000772070354911
0.00718483852442;0.038048592177962
0.012084702892264;0.011026129756074
0.008822199684747;0.020588542797628
0.012720096775376;0.020049702029097
0.024450445386674;0.047932701200731
0.018939625361991;0.033938926017968
0.024548198291768;0.030335931028381
0.020357042485857;0.074167008468647
0.015762655946431;-0.066985145688067
0.013660968486907;-0.0016969463009
0.023081904715356;0.004865651715847
0.033407055315925;0.002396635060036
0.029118146604919;-0.095784978406157
0.026417722601694;0.015618339887891
0.022214347682645;-0.000522755969472
0.027737386820464;0.0104229497913
0.025256906853701;-0.013245832026443
0.023130781167903;-0.026885741629872
0.018389765270837;-0.063856652270772
0.018133163894965;0.021223892360526
0.01641026894268;-0.071657779815186
-0.000891995258984;-0.028043847162241
0.005510820024683;0.006546513217685
-0.000537640978018;-0.025349643319582
0.001478512689549;0.044024095028994
-0.001771771404832;0.014355683161628
0.001674018499737;0.033231194859297
-0.004093402900818;0.056111821523071
0.001857305196789;0.009176377864099
-0.008406749838097;-0.014572827948947
0.001380759784455;-0.011379995335409
0.000195505810189;0.036279264281292
0.000305477828419;-0.037348903418824
-0.020589205635455;0.0287757055195
0.000977529050941;0.005983545250561
-0.011840320629529;-0.015980247866755
