# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRUS
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
EXRUS;MSONDQ
0.018910126067507;-0.02261522747927
0.004117527450183;0.019591285255869
0.021400976006506;0.022969093058605
-0.006862545750305;0.044619232594236
0.008184221228142;-0.003763842980192
0.002897519316795;-0.000772070354911
-0.007269215128101;0.038048592177962
-0.007777551850346;0.011026129756074
-0.032991053273688;0.020588542797628
-0.046004473363157;0.020049702029097
-0.013115087433916;0.047932701200731
-0.065778771858479;0.033938926017968
-0.019621797478651;0.030335931028381
0.015148434322895;0.074167008468647
0.021705978039855;-0.066985145688067
-0.023535990239936;-0.0016969463009
0.024755998373324;0.004865651715847
0.001270841805612;0.002396635060036
-0.003660024400163;-0.095784978406157
-0.036041073607157;0.015618339887891
0.030906872712484;-0.000522755969472
0.04956283041887;0.0104229497913
0.09277145180968;-0.013245832026443
0.07991053273689;-0.026885741629872
-0.054697031313548;-0.063856652270772
0.055103700691333;0.021223892360526
0.057086213908103;-0.071657779815186
0.069387962586418;-0.028043847162241
0.020333468889788;0.006546513217685
-0.043310288735259;-0.025349643319582
0.038176087840581;0.044024095028994
0.056120374135828;0.014355683161628
0.005591703944698;0.033231194859297
0.013470923139483;0.056111821523071
0.019977633184221;0.009176377864099
0.102582350549009;-0.014572827948947
0.050782838552257;-0.011379995335409
0.106954046360304;0.036279264281292
-0.061966246441638;-0.037348903418824
-0.100294835298908;0.0287757055195
-0.124339162261077;0.005983545250561
-0.092517283448562;-0.015980247866755
-0.074217161447733;-0.037099589033383
-0.063694591297281;-0.00299177262528
-0.002999186661249;0.032949710875735
-0.086061407076043;-0.020588542797628
-0.045241968279789;0.05188956176965
0.01860512403416;0.00402119976516
-0.077368849125661;0.032225894918009
-0.041886945912973;0.055203030376143
-0.012047580317202;-0.024135240990501
0.073352989019927;0.07652343153103
-0.05739121594144;-0.020081871627218
0.025823505490036;0.015948078268632
0.057645384302562;-0.007117523584337
0.005032533550224;-0.037541921007552
-0.030754371695811;0.027513048793237
-0.026687677917853;-0.003450189398509
0.002185847905652;-0.050980770622723
-0.066795445302969;0.034855759564425
-0.058153721024807;0.023314916238408
0.017283448556323;-0.064379408240242
0.08245221634811;-0.106143589001214
0.000508336722244;0.095406985628231
-0.058357055713706;-0.043766738244023
0.009709231394877;0.029949895850925
0.005337535583571;0.049050594735445
-0.061712078080522;-0.03477533556912
0.076301342008948;0.011733860914742
0.042344448962992;-0.011339783337757
-0.036905246034974;0.032129386123645
0.027755185034567;0.007495516362263
0.018757625050834;0.010382737793647
0.007930052867019;0.003804054977844
-0.022620984139894;0.036753765853579
-0.047986986579911;0.016181307855012
-0.010420902806018;0.026950080826116
-0.010014233428223;0.013639909603428
-0.068269621797478;0.011814284910047
0.031974379829198;0.024842972149169
0.01860512403416;0.05710907906483
0.027653517690119;-0.018055186945576
0.015707604717365;-0.012353125678578
-0.00543920292802;0.013865096790279
0.007269215128101;0.004439404540739
0.06613460756405;0.040413057639878
0.021756811712079;0.027810617575858
0.024654331028874;0.076249989947002
0.009200894672631;0.052725971320802
0.038531923546158;-0.064701104221456
0.017791785278568;0.028317288746271
0.021248474989835;-0.000731858357259
-0.080673037820252;-0.044241239816313
0.01169174461163;0.034968353157847
0.038176087840587;-0.002034727081171
-0.012505083367223;0.076105226755454
-0.026687677917853;-0.009441777048599
0.034617730784872;-0.008790342686643
0.045496136640911;0.080914581674587
0.028517690117934;-0.003176747814476
0.050122000813344;-0.040573905630485
-0.011437576250508;-0.071891009401566
0.058560390402603;-0.07826058982958
-0.015656771045146;-0.080118384121087
0.010471736478249;-0.050522353849495
0.044225294835299;-0.029193910295076
-0.06420292801952;0.015369025502449
-0.07111630744206;0.037694726598627
-0.002185847905648;-0.036013865096789
-0.072895485969907;-0.005267771692364
-0.064609597397317;0.016486919037166
-0.001118340788938;0.010061041812435
-0.08041886945913;0.021344528353478
-0.039802765351769;-0.025800017693278
0.040819438796258;0.019422394865732
-0.021705978039853;0.051286381804876
-0.069082960553071;-0.004149878157647
-0.008387555917039;0.003586910190523
0.034465229768199;0.123844910367457
0.019265961773078;-0.045125903764646
0.023230988206589;0.156883087638027
-0.011945912972754;-0.069100296764543
-0.042598617324115;0.008669706693691
-0.005947539650264;0.045117861365117
-5.08336722239988e-05;-0.006441962023789
0.003151687677917;-0.049710071496933
-0.034668564457096;0.073314514118433
-0.033906059373729;-0.012320956080457
-0.055815372102481;0.002163405473658
-0.024400162667751;-0.027159183213905
-0.018401789345263;-0.03181573254196
0.0392435949573;-0.055323666369098
