# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSFR
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSFR;MSONDQ
-0.066515495086922;0.009176377864099
-0.085411942554802;-0.014572827948947
-0.023620559334847;-0.011379995335409
0.047619047619048;0.036279264281292
0.006424792139082;-0.037348903418824
-0.01398337112623;0.0287757055195
0.070105820105822;0.005983545250561
0.041950113378685;-0.015980247866755
-0.011715797430085;-0.037099589033383
-0.067649281934994;-0.00299177262528
-0.026266061980351;0.032949710875735
0.027777777777778;-0.020588542797628
-0.084656084656083;0.05188956176965
0.007369614512472;0.00402119976516
-0.057445200302341;0.032225894918009
-0.055744520030238;0.055203030376143
0.037037037037041;-0.024135240990501
-0.003779289493577;0.07652343153103
0.038170823885108;-0.020081871627218
-0.035147392290249;0.015948078268632
-0.075774754346179;-0.007117523584337
-0.005479969765686;-0.037541921007552
-0.00491307634165;0.027513048793237
0.050075585789875;-0.003450189398509
-0.12093726379441;-0.050980770622723
-0.045540438397579;0.034855759564425
-0.050642479213906;0.023314916238408
-0.083900226757371;-0.064379408240242
0.065948601662887;-0.106143589001214
0.017762660619802;0.095406985628231
0.025321239606956;-0.043766738244023
0.087301587301587;0.029949895850925
-0.05007558578987;0.049050594735445
0.017573696145125;-0.03477533556912
0.02532123960695;0.011733860914742
-0.034391534391531;-0.011339783337757
0.055744520030232;0.032129386123645
0.018707482993197;0.007495516362263
0.076341647770221;0.010382737793647
-0.024187452758883;0.003804054977844
0.042894935752081;0.036753765853579
-0.006991685563118;0.016181307855012
0.010015117157976;0.026950080826116
-0.08390022675737;0.013639909603428
-0.020786092214666;0.011814284910047
0.072562358276644;0.024842972149169
0.001133786848073;0.05710907906483
0.024565381708243;-0.018055186945576
0.01984126984127;-0.012353125678578
0.003212396069535;0.013865096790279
-0.047808012093725;0.004439404540739
0.008881330309904;0.040413057639878
0.024565381708237;0.027810617575858
-0.01039304610733;0.076249989947002
0.042139077853362;0.052725971320802
0.015117157974303;-0.064701104221456
0.007747543461825;0.028317288746271
0.033446712018141;-0.000731858357259
0.051587301587302;-0.044241239816313
-0.007369614512472;0.034968353157847
-0.076530612244898;-0.002034727081171
0.04327286470144;0.076105226755454
0.002267573696145;-0.009441777048599
0.002456538170822;-0.008790342686643
-0.041005291005289;0.080914581674587
-0.047052154195011;-0.003176747814476
0.022864701436128;-0.040573905630485
0.034580498866213;-0.071891009401566
0.014172335600907;-0.07826058982958
-0.017195767195765;-0.080118384121087
-0.016817838246412;-0.050522353849495
0.086734693877551;-0.029193910295076
-0.018140589569161;0.015369025502449
0.003590325018895;0.037694726598627
0.018329554043844;-0.036013865096789
0.003590325018895;-0.005267771692364
0.010015117157976;0.016486919037166
0.077097505668934;0.010061041812435
0.082766439909297;0.021344528353478
-0.066515495086927;-0.025800017693278
0.010770975056689;0.019422394865732
0.022486772486774;0.051286381804876
-0.006613756613758;-0.004149878157647
0.060279667422528;0.003586910190523
-0.011526832955408;0.123844910367457
0.027588813303101;-0.045125903764646
-0.017762660619802;0.156883087638027
0.029289493575204;-0.069100296764543
-0.150415721844291;0.008669706693691
-0.086545729402874;0.045117861365117
-0.075018896447466;-0.006441962023789
-0.066137566137568;-0.049710071496933
0.003968253968254;0.073314514118433
-0.092214663643231;-0.012320956080457
-0.08295540438398;0.002163405473658
-0.055744520030233;-0.027159183213905
-0.015873015873016;-0.03181573254196
-0.084656084656085;-0.055323666369098
