# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS18
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
IPS18;MSONDQ;GDP252;GDP274_3
0.007226201642602;0.017693278966713;0.003797130397809;-0.000904498838067
0.006825340209052;0.003828182176433;0.002561085346439;0.000250476601311
0.002810215363039;-0.005669891668878;0.000326315893562;0.00026439196805
0.004014659809548;-0.009264844258932;0.002076555686302;0.002003812810487
0.007025305889362;0.009618709838267;0.002867624519178;0.001516774974604
-0.000802187903565;-0.010093211410556;-0.000969059320274;0.001154975439378
0.000401791506481;-0.004511786136512;0.000266985731096;0.000918414204806
0.002007097386542;0.002050811880233;-1.97767208219082e-05;0.000570530036319
0.009233764065608;-0.001359165520625;0.003520256306302;0.00054269930284
0.007427097395843;0.020990662774145;0.001156938168082;0.000445291735664
0.012847562441609;-0.002074939078824;0.004815631520138;0.000654022236756
0.003010646079812;0.010294271398815;0.002610527148494;0.001182806172857
0.006022222232557;-0.001704988700429;0.002996173204521;0.000640106870017
0.00481824282251;-0.003997072566569;0.002037002244658;0.000918414204806
0.000802652940031;0.015763103079434;0.003589474829179;0.000180899767613
0.016058639238195;0.006988845191852;0.001710686351096;0.000333968801748
0.005018673539287;0.009345268254236;0.00247209010274;0.0021847125781
0.001204444446511;0.005179305297529;0.003530144666713;0.001683759375478
0.007226666679068;0.005887036456197;0.002234769452877;0.002769157981159
0.007226201642602;0.017033802205226;0.005270496099042;0.00356233388531
0.015055090544925;0.022116598708389;0.004795854799316;0.000250476601311
0.003613333339534;-0.009892151422298;0.005102393972055;0.000500953202622
0.007025770925827;0.013229747227384;0.000781180472466;0.000306138068269
0.011442222241858;0.008404307509188;0.006209890338083;5.56614669580298e-05
0.000803583012962;0.008943148277721;0.003184052052329;-0.001154975439378
0.003813764056308;0.009409607450479;0.004993622007535;-0.002087305010924
0.010638639228896;0.029403012682863;0.008316111105618;-0.003464926318133
0.008631541842354;0.020443779606085;0.004479427266165;0.00055661466958
0.007226666679068;0.017862169356849;0.000850398995343;0.00054269930284
0.009435124855316;0.001865836691034;0.003540033027124;0.002769157981159
0.01003641700564;-0.019012232489686;0.001295375213836;0.002685665780722
0.014516113281023;-0.053007455304365;0.00184912339685;0.001989897443747
0.004632693272643;0.020282931615478;0.004232218255891;0.004202440755326
-0.001098881168767;0.015570085490706;0.001631579467808;0.002379527712453
0.018093638812687;0.000812282352564;0.001938118640548;0.004619901757511
0.003495679113678;0.135956764060125;0.007712921120549;0.004884293725561
0.005472549129941;-0.106875447358475;0.005102393972055;0.00164201327526
0.009169123996858;0.035965610699609;0.006328550663015;0.007444721205627
0.007015075087112;0.017315286188788;0.001522807503288;0.008140489542602
0.010511684273723;0.044329706211144;0.003866348920686;0.006512391634082
-0.002903222656205;0.007801127544413;0.002205104371644;0.006303661132989
0.013586040349354;-0.003498443795691;0.001611802746987;0.004299848322503
-0.00269488631951;-0.054961758390233;0.002768740915069;0.001544605708083
0.004838704427007;-0.010599882580966;0.002135885848767;0.001822913042873
0.006416108119118;-0.064580468228502;0.001661244549041;-0.001447198140907
-0.002978093527204;0.014942778327343;0.003134610250274;0.002045558910705
0.003448245394163;-0.002670076644068;-0.00102838948274;0.008488373711089
0.005565556423106;0.034759250770061;0.006941629008494;0.008210066376299
0.005465573582953;0.004165962956706;0.003391707620959;0.007611705606501
0.011016248839152;-0.010889408964058;0.002956619762877;0.004258102222284
0.019885424315548;0.010101253810088;0.006249443779727;0.000793175904151
0.018218268585532;0.018594027714107;0.00504306380959;0.003882387320318
0.005611129996759;0.017065971803349;0.007287721622878;0.004439001989897
0.008156739610736;0.042841862298034;0.006031899850686;0.003687572185965
0.014806296035704;0.015377067901981;0.009295058786303;0.004355509789461
0.006650486497899;0.041345975985394;0.007366828506165;0.004258102222284
0.001856425571612;0.028542475933119;-0.000217543929041;0.005023447392956
-0.001428126986578;0.02332295863794;0.001483254061644;0.005580062062536
0.010590740472915;0.044900716577798;-0.00123604505137;0.004772970791645
-0.006901141152984;0.01314932323208;-0.003579586468768;0.009058903747408
0.005606479632101;-0.041788307959563;0.00165135618863;0.009796418184601
-0.001344420422728;0.038909128927708;0.00184912339685;0.014597219709725
-0.01620326557907;-0.140733949381137;-0.005992346409042;0.015501718547792
-0.030667759812387;-0.056337008709919;0.00350047958548;0.012593406899239
0.012516456477935;-0.029419097481926;0.006733973439864;0.023433477589302
0.026898174220331;0.015964163067694;0.005962681327809;0.007486467305846
0.015371315341692;-0.02261522747927;0.00442998546411;0.010436525054618
0.013929237261141;0.019591285255869;0.008563320115892;0.006261915032771
0.007366177618818;0.022969093058605;0.003905902362329;0.008349220043694
0.006663972555407;0.044619232594236;0.004627752672329;0.007041175570182
0.016113513541164;-0.003763842980192;0.005883574444521;0.008780596412618
0.008671534978416;-0.000772070354911;0.005369379703151;0.0043694251562
0.002427490351656;0.038048592177962;0.002481978463151;0.006484560900602
0.004724305456412;0.011026129756074;0.004390432022466;0.010339117487441
0.016233957985817;0.020588542797628;0.006991070810549;0.006206253565813
0.007278285726775;0.020049702029097;0.00267974567137;0.013289175236213
0.01618977952156;0.047932701200731;0.010135569421234;0.011619331227475
-0.003015761480936;0.033938926017968;0.002116109127945;0.01038086358766
0.004044887179828;0.030335931028381;0.003955344164384;0.012704729833155
-0.005491150588573;0.074167008468647;0.00257097370685;0.01230118419771
-0.003975596746419;-0.066985145688067;-0.000187878847808;0.016754101554347
-0.00814743888142;-0.0016969463009;0.004884850043014;0.016573201786733
0.005509752047208;0.004865651715847;0.001433812259589;0.025854751401973
0.008465058787584;0.002396635060036;-0.000791068832877;0.043262875193076
-0.009301659389621;-0.095784978406157;-0.011134293822741;0.042386207088488
1.76713857023003e-05;0.015618339887891;0.005310049540686;0.022250671416445
0.001774579153624;-0.000522755969472;0.006565871312878;0.01884140656527
0.000618963536025;0.0104229497913;0.002135885848767;0.009615518416988
-0.001498347492919;-0.013245832026443;0.000118660324932;0.009267634248501
0.006451450890523;-0.026885741629872;0.001987560442603;0.005037362759695
0.012115595044385;-0.063856652270772;-0.00380701875822;0.012774306666852
0.00316829344173;0.021223892360526;0.00329282401685;0.009365041815677
-0.002932054917087;-0.071657779815186;0.001779904873973;0.000751429803933
0.006455636218715;-0.028043847162241;0.003896014001918;0.003423180217915
0.002035929647423;0.006546513217685;0.009245616984248;0.007333398271711
-0.009580216232656;-0.025349643319582;0.005082617251234;0.011591500493996
0.013801352233036;0.044024095028994;0.010412443512741;0.00519043179383
0.01733423426398;0.014355683161628;0.009482937634111;0.009142395947845
-0.005717158310969;0.033231194859297;0.008573208476303;0.005691384996452
0.013432578315628;0.056111821523071;0.004756301357672;-0.001127144705899
