# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP253
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
GDP253;MSONDQ
0.003044750404729;0.017693278966713
0.001663473391852;0.003828182176433
-0.004218093243625;-0.005669891668878
0.002680865600261;-0.009264844258932
0.001878833786333;0.009618709838267
-0.000660933624441;-0.010093211410556
-0.002220439929302;-0.004511786136512
-0.004737928678578;0.002050811880233
0.001604063627857;-0.001359165520625
0.001901112447831;0.020990662774145
0.003965601746647;-0.002074939078824
0.001863981345334;0.010294271398815
0.002198161267804;-0.001704988700429
0.000757474490933;-0.003997072566569
0.004076995054137;0.015763103079434
0.00201993197582;0.006988845191852
0.002109046621812;0.009345268254236
0.001099080633902;0.005179305297529
0.001663473391852;0.005887036456197
0.003735388911168;0.017033802205226
0.002688291820761;0.022116598708389
0.003557159619183;-0.009892151422298
-0.003623995603677;0.013229747227384
0.010151643422597;0.008404307509188
0.00023021283548;0.008943148277721
0.004106699936135;0.009409607450479
0.005109239703545;0.029403012682863
0.006052369706961;0.020443779606085
-0.005487976949012;0.017862169356849
0.004322060330615;0.001865836691034
7.42622049935276e-06;-0.019012232489686
-0.002465505205781;-0.053007455304365
0.005666206240996;0.020282931615478
-0.00124017882339;0.015570085490706
0.000230212835479;0.000812282352564
0.008473317589746;0.135956764060125
0.002673439379762;-0.106875447358475
0.006497942936922;0.035965610699609
-0.000995113546911;0.017315286188788
0.002755127805255;0.044329706211144
-0.000490130552956;0.007801127544413
-0.000415868347963;-0.003498443795691
-0.000750048270433;-0.054961758390233
-0.002636308277265;-0.010599882580966
0.001500096540866;-0.064580468228502
0.000408442127464;0.014942778327343
-0.010745741062544;-0.002670076644068
0.015565358166615;0.034759250770061
0.00348289741419;0.004165962956706
0.004151257259131;-0.010889408964058
0.00718858144336;0.010101253810088
0.004099273715635;0.018594027714107
0.004210667023125;0.017065971803349
0.00461168293009;0.042841862298034
0.009854594602623;0.015377067901981
0.012201280280414;0.041345975985394
-0.002643734497765;0.028542475933119
-0.002049636857818;0.02332295863794
-0.005109239703545;0.044900716577798
-0.004931010411561;0.01314932323208
0.0011213592954;-0.041788307959563
0.001225326382391;0.038909128927708
-0.018929436052815;-0.140733949381137
0.003631421824177;-0.056337008709919
0.003252684578711;-0.029419097481926
0.011607182640467;0.015964163067694
0.005577091595004;-0.02261522747927
0.010196200745593;0.019591285255869
0.000846589136925;0.022969093058605
0.002383816780288;0.044619232594236
0.003505176075688;-0.003763842980192
0.009008005465698;-0.000772070354911
0.005049829939551;0.038048592177962
0.00302989796373;0.011026129756074
0.004529994504597;0.020588542797628
-0.006186041675949;0.020049702029097
0.01786748652141;0.047932701200731
-0.003542307178185;0.033938926017968
0.001819424022338;0.030335931028381
-0.002524914969775;0.074167008468647
-0.005599370256502;-0.066985145688067
0.006869253961889;-0.0016969463009
-0.006364270967934;0.004865651715847
-0.003178422373717;0.002396635060036
-0.02617742726017;-0.095784978406157
0.009921430587117;0.015618339887891
0.007002925930877;-0.000522755969472
0.006705877110903;0.0104229497913
-0.009401595152163;-0.013245832026443
0.007203433884359;-0.026885741629872
-0.016983766281988;-0.063856652270772
0.007322253412348;0.021223892360526
0.000638654962943;-0.071657779815186
0.001767440478843;-0.028043847162241
0.010597216652557;0.006546513217685
0.002161030165308;-0.025349643319582
0.017696683449925;0.044024095028994
0.009936283028116;0.014355683161628
0.013315213355315;0.033231194859297
0.01078287216504;0.056111821523071
0.006542500259918;0.009176377864099
-3.71311024966459e-05;-0.014572827948947
0.009594676885146;-0.011379995335409
0.010931396575027;0.036279264281292
0.003586864501181;-0.037348903418824
0.020845400941645;0.0287757055195
-0.012609722407878;0.005983545250561
0.006817270418393;-0.015980247866755
0.011629461301965;-0.037099589033383
0.030596028457277;-0.00299177262528
-0.005807304430483;0.032949710875735
-0.023503987880408;-0.020588542797628
0.014703916588691;0.05188956176965
0.015008391629164;0.00402119976516
-0.010820003267537;0.032225894918009
0.01843187927936;0.055203030376143
0.000155950630486;-0.024135240990501
-0.004953289073059;0.07652343153103
0.010574937991059;-0.020081871627218
-0.002398669221287;0.015948078268632
0.005525108051508;-0.007117523584337
0.008844628614713;-0.037541921007552
-0.012869640125355;0.027513048793237
0.017652126126929;-0.003450189398509
-0.013426606662805;-0.050980770622723
-0.004151257259131;0.034855759564425
-0.011228445395001;0.023314916238408
-0.010983380118523;-0.064379408240242
0.00190853866833;-0.106143589001214
0.005807304430483;0.095406985628231
-0.006148910573453;-0.043766738244023
0.014347458004723;0.029949895850925
0.003007619302232;0.049050594735445
0.008361924282256;-0.03477533556912
0.008109432785278;0.011733860914742
0.00393589686465;-0.011339783337757
0.013612262175289;0.032129386123645
0.005064682380549;0.007495516362263
0.011221019174501;0.010382737793647
0.010456118463069;0.003804054977844
0.005198354349537;0.036753765853579
0.004931010411561;0.016181307855012
0.016248570452554;0.026950080826116
-0.009178808537183;0.013639909603428
0.005369157421022;0.011814284910047
0.013916737215761;0.024842972149169
0.00888175971721;0.05710907906483
0.005272616554531;-0.018055186945576
0.016352537539545;-0.012353125678578
0.004232945684623;0.013865096790279
0.010478397124567;0.004439404540739
0.015194047141648;0.040413057639878
-0.001737735596845;0.027810617575858
0.024759019144796;0.076249989947002
0.014221212256235;0.052725971320802
0.00257689851327;-0.064701104221456
0.026882918207608;0.028317288746271
0.016939208958993;-0.000731858357259
0.037116250055697;-0.044241239816313
-0.002487783867278;0.034968353157847
0.031145568774228;-0.002034727081171
0.014711342809191;0.076105226755454
0.004893879309064;-0.009441777048599
0.03989365652245;-0.008790342686643
-0.018476436602356;0.080914581674587
0.010745741062544;-0.003176747814476
0.00135157213088;-0.040573905630485
0.012171575398417;-0.071891009401566
-0.00055696653745;-0.07826058982958
0.005747894666488;-0.080118384121087
0.062937218731899;-0.050522353849495
-0.008859481055712;-0.029193910295076
0.007292548530351;0.015369025502449
0.022783644491972;0.037694726598627
-0.011169035631006;-0.036013865096789
0.000868867798423;-0.005267771692364
0.033046681222059;0.016486919037166
0.034220024060955;0.010061041812435
0.001514948981865;0.021344528353478
0.012765673038364;-0.025800017693278
0.004396322535609;0.019422394865732
0.017362503527455;0.051286381804876
0.01595152163258;-0.004149878157647
0.00134414591038;0.003586910190523
0.027603261596043;0.123844910367457
0.013055295637838;-0.045125903764646
-0.030625733339274;0.156883087638027
0.04281216117869;-0.069100296764543
0.004515142063598;0.008669706693691
0.008666399322729;0.045117861365117
0.010612069093556;-0.006441962023789
0.022880185358464;-0.049710071496933
0.012862213904855;0.073314514118433
0.006134058132454;-0.012320956080457
0.00100996598791;0.002163405473658
-0.011674018624961;-0.027159183213905
-0.007507908924832;-0.03181573254196
-0.041423457945313;-0.055323666369098
