# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; Sfygt1
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
Sfygt1;MSONDQ
0.266109785202863;0.009176377864099
-0.093078758949881;-0.014572827948947
-0.099045346062054;-0.011379995335409
-0.002386634844866;0.036279264281292
-0.071599045346062;-0.037348903418824
-0.042959427207638;0.0287757055195
-0.071599045346062;0.005983545250561
-0.045346062052506;-0.015980247866755
-0.033412887828162;-0.037099589033383
0.0;-0.00299177262528
-0.008353221957041;0.032949710875735
-0.020286396181384;-0.020588542797628
0.258949880668258;0.05188956176965
-0.009546539379476;0.00402119976516
0.105011933174227;0.032225894918009
-0.114558472553699;0.055203030376143
0.011933174224343;-0.024135240990501
-0.034606205250597;0.07652343153103
-0.069212410501193;-0.020081871627218
-0.017899761336516;0.015948078268632
-0.083532219570406;-0.007117523584337
-0.094272076372315;-0.037541921007552
-0.028639618138425;0.027513048793237
0.069212410501194;-0.003450189398509
0.05727923627685;-0.050980770622723
-0.063245823389022;0.034855759564425
-0.013126491646778;0.023314916238408
0.035799522673031;-0.064379408240242
0.096658711217184;-0.106143589001214
-0.062052505966587;0.095406985628231
-0.06563245823389;-0.043766738244023
0.048926014319809;0.029949895850925
0.027446300715991;0.049050594735445
-0.073985680190931;-0.03477533556912
0.05727923627685;0.011733860914742
-0.016706443914081;-0.011339783337757
-0.011933174224344;0.032129386123645
0.002386634844869;0.007495516362263
0.016706443914081;0.010382737793647
0.071599045346062;0.003804054977844
0.17183770883055;0.036753765853579
-0.008353221957043;0.016181307855012
0.069212410501196;0.026950080826116
-0.116945107398569;0.013639909603428
-0.220763723150358;0.011814284910047
-0.031026252983293;0.024842972149169
-0.036992840095466;0.05710907906483
0.003579952267303;-0.018055186945576
0.16109785202864;-0.012353125678578
0.015513126491647;0.013865096790279
-0.065632458233891;0.004439404540739
0.02983293556086;0.040413057639878
0.077565632458234;0.027810617575858
-0.110978520286396;0.076249989947002
-0.035799522673031;0.052725971320802
-0.047732696897375;-0.064701104221456
0.062052505966587;0.028317288746271
-0.058472553699284;-0.000731858357259
-0.047732696897375;-0.044241239816313
0.042959427207637;0.034968353157847
0.060859188544153;-0.002034727081171
0.029832935560859;0.076105226755454
0.01909307875895;-0.009441777048599
0.036992840095466;-0.008790342686643
-0.058472553699284;0.080914581674587
-0.139618138424821;-0.003176747814476
-0.082338902147972;-0.040573905630485
-0.036992840095465;-0.071891009401566
0.121718377088306;-0.07826058982958
0.004773269689737;-0.080118384121087
0.072792362768497;-0.050522353849495
0.093078758949881;-0.029193910295076
0.010739856801909;0.015369025502449
-0.163484486873509;0.037694726598627
0.009546539379475;-0.036013865096789
-0.01909307875895;-0.005267771692364
-0.010739856801909;0.016486919037166
0.064439140811456;0.010061041812435
0.032219570405728;0.021344528353478
-0.02744630071599;-0.025800017693278
0.140811455847255;0.019422394865732
-0.0381861575179;0.051286381804876
-0.047732696897375;-0.004149878157647
0.023866348448688;0.003586910190523
-0.01909307875895;0.123844910367457
-0.016706443914081;-0.045125903764646
0.011933174224344;0.156883087638027
-0.078758949880668;-0.069100296764543
0.027446300715991;0.008669706693691
-0.047732696897375;0.045117861365117
-0.035799522673031;-0.006441962023789
-0.020286396181384;-0.049710071496933
0.060859188544153;0.073314514118433
0.00835322195704;-0.012320956080457
0.003579952267303;0.002163405473658
-0.062052505966587;-0.027159183213905
0.139618138424821;-0.03181573254196
0.06563245823389;-0.055323666369098
