# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP263
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
GDP263;MSONDQ;GDP252
0.001679838972264;0.017693278966713;0.003797130397809
0.001642838113844;0.003828182176433;0.002561085346439
-0.001465233993429;-0.005669891668878;0.000326315893562
0.006578752627061;-0.009264844258932;0.002076555686302
0.003729686528727;0.009618709838267;0.002867624519178
-0.001576236568688;-0.010093211410556;-0.000969059320274
0.001272829529645;-0.004511786136512;0.000266985731096
-0.000436610129355;0.002050811880233;-1.97767208219082e-05
-0.000858419915342;-0.001359165520625;0.003520256306302
-0.000325607554095;0.020990662774145;0.001156938168082
0.001879643607732;-0.002074939078824;0.004815631520138
-0.000155403605364;0.010294271398815;0.002610527148494
0.005979338720658;-0.001704988700429;0.002996173204521
-0.003818488588935;-0.003997072566569;0.002037002244658
-0.001398632448273;0.015763103079434;0.003589474829179
0.001480034336797;0.006988845191852;0.001710686351096
0.007562975461031;0.009345268254236;0.00247209010274
-0.003855489447355;0.005179305297529;0.003530144666713
0.003426279489684;0.005887036456197;0.002234769452877
0.004395701980286;0.017033802205226;0.005270496099042
0.001265429357961;0.022116598708389;0.004795854799316
-0.000599413906403;-0.009892151422298;0.005102393972055
0.002286653050351;0.013229747227384;0.000781180472466
-0.008532397951632;0.008404307509188;0.006209890338083
0.01324630731433;0.008943148277721;0.003184052052329
-0.004795311251221;0.009409607450479;0.004993622007535
0.005727732883403;0.029403012682863;0.008316111105618
-0.001494834680165;0.020443779606085;0.004479427266165
0.003648284640204;0.017862169356849;0.000850398995343
-0.003263475712637;0.001865836691034;0.003540033027124
0.002760264038126;-0.019012232489686;0.001295375213836
0.001665038628896;-0.053007455304365;0.00184912339685
-0.00079921854187;0.020282931615478;0.004232218255891
-0.002123849273303;0.015570085490706;0.001631579467808
0.002427256312346;0.000812282352564;0.001938118640548
0.00254565905929;0.135956764060125;0.007712921120549
0.001790841547524;-0.106875447358475;0.005102393972055
0.005402125329308;0.035965610699609;0.006328550663015
-0.001235828671225;0.017315286188788;0.001522807503288
-0.011529467483646;0.044329706211144;0.003866348920686
0.018944439510997;0.007801127544413;0.002205104371644
-0.002479057514134;-0.003498443795691;0.001611802746987
0.003500281206524;-0.054961758390233;0.002768740915069
0.000902820945446;-0.010599882580966;0.002135885848767
0.004639907645857;-0.064580468228502;0.001661244549041
