# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBMNU
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
LBMNU;MSONDQ
0.019220904135941;0.009176377864099
0.006716896441167;-0.014572827948947
0.00973068291119;-0.011379995335409
0.012135299775569;0.036279264281292
0.009682590573902;-0.037348903418824
0.004087848669445;0.0287757055195
0.00713369669766;0.005983545250561
-0.002164155177942;-0.015980247866755
-0.003558832959282;-0.037099589033383
0.007630650849631;-0.00299177262528
0.011526130169926;0.032949710875735
0.018323180506573;-0.020588542797628
0.008832959281821;0.05188956176965
0.010868868226996;0.00402119976516
0.016175056107727;0.032225894918009
0.001410708560436;0.055203030376143
0.022667521641552;-0.024135240990501
0.004392433472266;0.07652343153103
0.017890349470984;-0.020081871627218
0.016030779095864;0.015948078268632
0.006572619429304;-0.007117523584337
0.00371914075024;-0.037541921007552
0.000224430907342;0.027513048793237
0.003927540878487;-0.003450189398509
-0.008624559153575;-0.050980770622723
-0.011061237576146;0.034855759564425
-0.008095543443411;0.023314916238408
-0.017201025969862;-0.064379408240242
-0.010003206155819;-0.106143589001214
-0.0019397242706;0.095406985628231
-0.001987816607887;-0.043766738244023
-0.007774927861494;0.029949895850925
0.00639628085925;0.049050594735445
0.002981724911831;-0.03477533556912
0.010836806668804;0.011733860914742
0.013962808592498;-0.011339783337757
0.019236934915037;0.032129386123645
0.007662712407823;0.007495516362263
0.013562039115101;0.010382737793647
0.006652773324784;0.003804054977844
0.028374478999679;0.036753765853579
0.020343058672652;0.016181307855012
0.010371914075024;0.026950080826116
0.011798653414556;0.013639909603428
0.000993908303944;0.011814284910047
0.018082718820135;0.024842972149169
0.001731324142353;0.05710907906483
-0.002805386341776;-0.018055186945576
0.014604039756332;-0.012353125678578
0.013898685476114;0.013865096790279
0.022122475152292;0.004439404540739
0.020423212568131;0.040413057639878
0.010163513946778;0.027810617575858
0.010355883295928;0.076249989947002
0.00918563642193;0.052725971320802
0.010708560436037;-0.064701104221456
0.008031420327028;0.028317288746271
0.002997755690927;-0.000731858357259
0.026130169926258;-0.044241239816313
0.000561077268355;0.034968353157847
0.013241423533184;-0.002034727081171
0.01298493106765;0.076105226755454
0.006171849951908;-0.009441777048599
0.007967297210644;-0.008790342686643
0.000833600512985;0.080914581674587
-0.000384738698301;-0.003176747814476
-0.007935235652453;-0.040573905630485
-0.003318371272844;-0.071891009401566
-0.020487335684514;-0.07826058982958
-0.022619429304264;-0.080118384121087
-0.022026290477717;-0.050522353849495
-0.016287271561398;-0.029193910295076
0.003430586726515;0.015369025502449
-0.005642834241744;0.037694726598627
0.0023244629689;-0.036013865096789
-0.010708560436037;-0.005267771692364
-0.005370310997115;0.016486919037166
0.00278935556268;0.010061041812435
0.008961205514588;0.021344528353478
0.008175697338891;-0.025800017693278
0.001266431548573;0.019422394865732
0.010420006412312;0.051286381804876
0.012231484450144;-0.004149878157647
0.004087848669446;0.003586910190523
0.010500160307791;0.123844910367457
0.003831356203911;-0.045125903764646
0.01325745431228;0.156883087638027
0.018756011542161;-0.069100296764543
0.002148124398846;0.008669706693691
0.009313882654697;0.045117861365117
0.009073420968259;-0.006441962023789
-0.001186277653094;-0.049710071496933
0.004520679705034;0.073314514118433
-0.00732606604681;-0.012320956080457
-0.001025969862135;0.002163405473658
-0.008239820455274;-0.027159183213905
-0.008560436037191;-0.03181573254196
-0.019429304264187;-0.055323666369098
