# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSBR
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
HSBR;MSONDQ;GDP252
0.052785923753666;0.014942778327343;0.003134610250274
0.134701857282504;-0.002670076644068;-0.00102838948274
0.030694037145648;0.034759250770061;0.006941629008494
0.12316715542522;0.004165962956706;0.003391707620959
0.087781036168135;-0.010889408964058;0.002956619762877
0.033040078201367;0.010101253810088;0.006249443779727
0.053567937438909;0.018594027714107;0.00504306380959
-0.024046920821114;0.017065971803349;0.007287721622878
0.090322580645161;0.042841862298034;0.006031899850686
0.03049853372434;0.015377067901981;0.009295058786303
-0.087585532746827;0.041345975985394;0.007366828506165
-0.130791788856305;0.028542475933119;-0.000217543929041
-0.109090909090909;0.02332295863794;0.001483254061644
-0.240664711632451;0.044900716577798;-0.00123604505137
0.005865102639296;0.01314932323208;-0.003579586468768
-0.127663734115349;-0.041788307959563;0.00165135618863
-0.140566959921796;0.038909128927708;0.00184912339685
-0.055327468230694;-0.140733949381137;-0.005992346409042
-0.06099706744868;-0.056337008709919;0.00350047958548
0.109872922776149;-0.029419097481926;0.006733973439864
0.068817204301075;0.015964163067694;0.005962681327809
0.042815249266862;-0.02261522747927;0.00442998546411
0.049266862170088;0.019591285255869;0.008563320115892
-0.006842619745847;0.022969093058605;0.003905902362329
0.101857282502446;0.044619232594236;0.004627752672329
0.084457478005865;-0.003763842980192;0.005883574444521
0.042815249266862;-0.000772070354911;0.005369379703151
0.077028347996088;0.038048592177962;0.002481978463151
0.011925708699906;0.011026129756074;0.004390432022466
0.027761485826;0.020588542797628;0.006991070810549
-0.001564027370481;0.020049702029097;0.00267974567137
0.082502443792768;0.047932701200731;0.010135569421234
-0.091691104594328;0.033938926017968;0.002116109127945
0.032453567937437;0.030335931028381;0.003955344164384
-0.140957966764416;0.074167008468647;0.00257097370685
0.048484848484845;-0.066985145688067;-0.000187878847808
-0.030889540566956;-0.0016969463009;0.004884850043014
-0.147018572825026;0.004865651715847;0.001433812259589
-0.106353861192569;0.002396635060036;-0.000791068832877
-0.132942326490715;-0.095784978406157;-0.011134293822741
0.258651026392961;0.015618339887891;0.005310049540686
-0.021896383186704;-0.000522755969472;0.006565871312878
-0.077223851417402;0.0104229497913;0.002135885848767
-0.051612903225806;-0.013245832026443;0.000118660324932
-0.130596285434995;-0.026885741629872;0.001987560442603
-0.07741935483871;-0.063856652270772;-0.00380701875822
0.042619745845552;0.021223892360526;0.00329282401685
0.051026392961877;-0.071657779815186;0.001779904873973
0.050439882697947;-0.028043847162241;0.003896014001918
0.140175953079179;0.006546513217685;0.009245616984248
0.125708699902246;-0.025349643319582;0.005082617251234
0.123558162267841;0.044024095028994;0.010412443512741
0.017399804496581;0.014355683161628;0.009482937634111
-0.016031280547413;0.033231194859297;0.008573208476303
0.101075268817208;0.056111821523071;0.004756301357672
-0.038514173998047;0.009176377864099;0.007979906851645
-0.131573802541542;-0.014572827948947;0.004360766941234
0.019745845552293;-0.011379995335409;0.007505265551919
0.056695992179865;0.036279264281292;0.009690593202741
0.007820136852393;-0.037348903418824;0.005329826261508
0.06490713587488;0.0287757055195;0.01122328906644
-0.037536656891496;0.005983545250561;0.001364593736713
0.032258064516129;-0.015980247866755;0.00504306380959
0.009970674486803;-0.037099589033383;0.006457099348357
-0.049462365591396;-0.00299177262528;0.010679429243837
0.005865102639296;0.032949710875735;0.003985009245617
-0.027174975562076;-0.020588542797628;0.000276874091507
-0.08993157380254;0.05188956176965;0.008622650278357
-0.016031280547408;0.00402119976516;0.007178949658357
-0.057086999022487;0.032225894918009;0.001582137665754
-0.008211143695015;0.055203030376143;0.010788201208358
0.029521016617795;-0.024135240990501;0.004716747916028
-0.004496578690129;0.07652343153103;0.005537481830138
0.037145650048874;-0.020081871627218;0.007851358166302
-0.090322580645161;0.015948078268632;0.002521531904795
0.003128054740962;-0.007117523584337;0.003203828773151
-0.028934506353865;-0.037541921007552;0.006496652790001
0.039100684261976;0.027513048793237;0.003154386971096
0.037536656891496;-0.003450189398509;0.005626477073836
-0.197849462365589;-0.050980770622723;0.002323764696576
-0.036754643206258;0.034855759564425;0.002877512879589
-0.07741935483871;0.023314916238408;-0.005033175449179
-0.034604105571848;-0.064379408240242;-0.002966508123288
0.062756598240469;-0.106143589001214;0.00607145329233
0.003910068426198;0.095406985628231;0.003035726646165
0.028347996089931;-0.043766738244023;-0.00061307834548
0.052590420332358;0.029949895850925;0.011599046762056
-0.026979472140762;0.049050594735445;0.004113557930959
0.021700879765396;-0.03477533556912;0.007159172937535
0.028934506353859;0.011733860914742;0.00844465979096
-0.008797653958944;-0.011339783337757;0.002630303869316
-0.006842619745847;0.032129386123645;0.006536206231645
0.060410557184751;0.007495516362263;0.008128232257809
0.087976539589443;0.010382737793647;0.006704308358631
-0.020332355816223;0.003804054977844;0.008414994709727
0.028152492668622;0.036753765853579;0.005527593469727
-0.004105571847507;0.016181307855012;0.005537481830138
0.001759530791789;0.026950080826116;0.007782139643426
-0.072531769305965;0.013639909603428;0.001245933411781
0.014271749755619;0.011814284910047;0.006516429510823
0.06373411534702;0.024842972149169;0.006921852287672
0.021700879765396;0.05710907906483;0.005468263307261
-0.005474095796675;-0.018055186945576;0.00710973113548
0.020527859237537;-0.012353125678578;0.00885997092822
-0.018377321603132;0.013865096790279;0.005240831017809
-0.014467253176927;0.004439404540739;0.006892187206439
0.016031280547408;0.040413057639878;0.009018184694796
-0.005083088954059;0.027810617575858;0.003925679083151
0.028543499511243;0.076249989947002;0.013912923098221
0.008015640273707;0.052725971320802;0.008909412730275
0.074877810361677;-0.064701104221456;0.009601597959042
-0.030303030303026;0.028317288746271;0.013972253260687
0.036950146627566;-0.000731858357259;0.010798089568769
0.057086999022481;-0.044241239816313;0.012202236747125
-0.003128054740956;0.034968353157847;0.00916651010096
-0.034213098729232;-0.002034727081171;0.014437006200002
-0.007429130009771;0.076105226755454;0.009838918608905
0.019550342130985;-0.009441777048599;0.011747372168221
0.012903225806452;-0.008790342686643;0.015326958636988
-0.069990224828933;0.080914581674587;0.006170336896439
-0.009384164222874;-0.003176747814476;0.009482937634111
0.013685239491689;-0.040573905630485;0.008365552907672
0.054740957966762;-0.071891009401566;0.004123446291371
-0.011143695014663;-0.07826058982958;0.002521531904795
-0.034995112414463;-0.080118384121087;0.004439873824521
0.023264907135871;-0.050522353849495;0.017176082033838
0.048093841642229;-0.029193910295076;0.003619139910412
0.0;0.015369025502449;0.006051676571508
0.018181818181818;0.037694726598627;0.005824244282056
0.044965786901273;-0.036013865096789;0.003668581712466
-0.009188660801566;-0.005267771692364;0.005389156423973
0.018377321603132;0.016486919037166;0.009443384192467
0.058455522971648;0.010061041812435;0.015198409951646
0.020527859237537;0.021344528353478;0.006081341652741
0.013098729227765;-0.025800017693278;0.011856144132741
0.050048875855326;0.019422394865732;0.006654866556576
-0.006060606060604;0.051286381804876;0.009542267796577
0.009579667644182;-0.004149878157647;0.011559493320412
0.011143695014663;0.003586910190523;0.004874961682603
0.01915933528837;0.123844910367457;0.010105904340002
0.053176930596281;-0.045125903764646;0.010521215477262
-0.034604105571848;0.156883087638027;0.003935567443562
-0.007233626588463;-0.069100296764543;0.012103353143015
-0.137047898338223;0.008669706693691;0.0080293486537
-0.12316715542522;0.045117861365117;0.00648676442959
-0.077614858260018;-0.006441962023789;0.010798089568768
0.0;-0.049710071496933;0.011332061030961
-0.058455522971654;0.073314514118433;0.005883574444521
-0.085630498533724;-0.012320956080457;0.006051676571508
-0.102834799608991;0.002163405473658;0.00288740124
-0.100684261974585;-0.027159183213905;0.002620415508904
0.026001955034215;-0.03181573254196;0.00370813515411
-0.097556207233629;-0.055323666369098;-0.01184625577233
