# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; Sfygm6
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
Sfygm6;MSONDQ
-0.035120147874307;0.056111821523071
0.171903881700555;0.009176377864099
-0.11645101663586;-0.014572827948947
-0.016635859519408;-0.011379995335409
0.035120147874307;0.036279264281292
-0.027726432532348;-0.037348903418824
-0.022181146025878;0.0287757055195
-0.036968576709797;0.005983545250561
-0.022181146025878;-0.015980247866755
-0.00554528650647;-0.037099589033383
0.012939001848429;-0.00299177262528
-0.005545286506469;0.032949710875735
-0.025878003696858;-0.020588542797628
0.175600739371534;0.05188956176965
-0.101663585951941;0.00402119976516
0.22735674676525;0.032225894918009
-0.134935304990758;0.055203030376143
-0.012939001848429;-0.024135240990501
-0.012939001848429;0.07652343153103
-0.070240295748614;-0.020081871627218
-0.048059149722735;0.015948078268632
-0.070240295748614;-0.007117523584337
-0.036968576709797;-0.037541921007552
0.00184842883549;0.027513048793237
0.046210720887246;-0.003450189398509
0.031423290203327;-0.050980770622723
-0.036968576709797;0.034855759564425
0.024029574861368;0.023314916238408
0.025878003696858;-0.064379408240242
0.060998151571165;-0.106143589001214
-0.033271719038817;0.095406985628231
-0.014787430683919;-0.043766738244023
0.031423290203327;0.029949895850925
0.009242144177449;0.049050594735445
-0.027726432532348;-0.03477533556912
0.060998151571165;0.011733860914742
-0.027726432532347;-0.011339783337757
-0.00739371534196;0.032129386123645
0.00184842883549;0.007495516362263
0.014787430683918;0.010382737793647
0.036968576709797;0.003804054977844
0.120147874306839;0.036753765853579
-0.00739371534196;0.016181307855012
0.044362292051756;0.026950080826116
-0.10351201478743;0.013639909603428
-0.157116451016636;0.011814284910047
-0.016635859519409;0.024842972149169
-0.007393715341959;0.05710907906483
-0.014787430683919;-0.018055186945576
0.094269870609981;-0.012353125678578
0.00184842883549;0.013865096790279
-0.016635859519409;0.004439404540739
-0.009242144177449;0.040413057639878
0.077634011090573;0.027810617575858
-0.073937153419593;0.076249989947002
-0.00554528650647;0.052725971320802
-0.046210720887246;-0.064701104221456
0.075785582255083;0.028317288746271
-0.046210720887246;-0.000731858357259
-0.00554528650647;-0.044241239816313
-0.016635859519409;0.034968353157847
0.068391866913124;-0.002034727081171
-0.00184842883549;0.076105226755454
0.020332717190388;-0.009441777048599
0.00369685767098;-0.008790342686643
0.042513863216266;0.080914581674587
-0.136783733826248;-0.003176747814476
-0.049907578558226;-0.040573905630485
-0.044362292051756;-0.071891009401566
0.083179297597043;-0.07826058982958
-0.014787430683919;-0.080118384121087
0.036968576709797;-0.050522353849495
0.060998151571165;-0.029193910295076
0.007393715341959;0.015369025502449
-0.085027726432532;0.037694726598627
0.018484288354898;-0.036013865096789
-0.00554528650647;-0.005267771692364
-0.00369685767098;0.016486919037166
0.033271719038817;0.010061041812435
0.011090573012939;0.021344528353478
-0.011090573012939;-0.025800017693278
0.105360443622921;0.019422394865732
0.003696857670979;0.051286381804876
-0.020332717190388;-0.004149878157647
0.016635859519409;0.003586910190523
-0.018484288354899;0.123844910367457
0.0;-0.045125903764646
0.031423290203327;0.156883087638027
-0.105360443622921;-0.069100296764543
0.024029574861368;0.008669706693691
-0.036968576709797;0.045117861365117
-0.029574861367837;-0.006441962023789
-0.035120147874307;-0.049710071496933
0.062846580406654;0.073314514118433
0.029574861367838;-0.012320956080457
0.033271719038817;0.002163405473658
-0.072088724584104;-0.027159183213905
0.088724584103512;-0.03181573254196
0.066543438077634;-0.055323666369098
