# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES046
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=10)
CES046;MSONDQ;GDP252;GDP274_3;LBPUR7;CES006;FYAAAC;GDP276_4;GDP276_8;GDP255;sFYBAAC
0.0046244320784;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731;-0.003860621659077;0.003982843137255;0.001139889810652;0.001325643453559;0.003866133866134;-0.013478818998716
0.003055934958032;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751;0.000395961195802;0.002757352941177;0.001984252633357;0.00100714470173;0.003676323676324;0.0
0.004515002046746;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646;0.000940407840033;0.000306372549019;0.00146708040445;0.001179306189205;0.003666333666334;-0.00385109114249
0.004575796508776;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768;0.008067709364482;0.001838235294118;0.00102378992253;0.001067401222347;0.003726273726274;0.001283697047497
0.004596061329453;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759;-0.00074242724213;-0.000919117647059;0.000306081523231;0.000766118619265;0.002577422577423;-0.010269576379975
0.005884903924485;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089;-0.00564244704019;0.002144607843137;0.000749372005151;0.000671429801153;0.003796203796204;0.005776636713736
0.005589037542607;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365;-0.003464660463274;0.004901960784314;0.002163679733181;0.000714470173022;0.003806193806194;0.005776636713736
0.005807897605914;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997;0.004009107107504;0.010723039215686;0.001667616574842;0.001170698114832;0.004625374625375;-0.028883183568678
0.00608755213125;0.020443779606085;0.004479427266165;0.00055661466958;0.009292695844769;0.001187883587408;0.018382352941177;-0.003852405378591;0.002065937849703;0.002617382617383;-0.018613607188703
0.006877880137639;0.017862169356849;0.000850398995343;0.00054269930284;0.007751937984496;-0.019204117996437;0.017463235294118;0.003957950731429;0.00201428940346;0.003456543456543;0.060333761232349
0.006051075454034;0.001865836691034;0.003540033027124;0.002769157981159;0.006500072223025;0.023510196000793;0.029105392156863;0.004538450172039;0.001781871395369;0.002517482517483;0.003209242618742
0.005771420928695;-0.019012232489686;0.001295375213836;0.002685665780722;0.006307477490491;-0.001385864185311;0.005821078431372;0.002068688915627;0.001592493759146;0.003986013986014;0.078305519897304
0.005333700802082;-0.053007455304365;0.00184912339685;0.001989897443747;0.012229765515913;-0.003860621659077;-0.024203431372549;0.000569944905326;0.000318498751829;0.003616383616384;0.031450577663673
0.004263718270357;0.020282931615478;0.004232218255891;0.004202440755326;0.012454459370536;-0.00851316570976;0.013174019607843;0.001234880628206;0.001101833519842;0.003636363636364;-0.026315789473685
0.005289118196593;0.015570085490706;0.001631579467808;0.002379527712453;0.004798818752307;-0.015096020589983;0.032475490196079;0.00155151668672;0.000946888181114;0.004315684315684;-0.014762516046214
0.005098628882233;0.000812282352564;0.001938118640548;0.004619901757511;0.004044489383215;-0.012819243714116;0.037683823529412;0.001741498321829;0.001523629164156;0.002397602397602;-0.000641848523748
0.004644696899077;0.135956764060125;0.007712921120549;0.004884293725561;0.022116295119329;-0.00351415561275;0.009191176470588;0.005425031135879;0.002108978221572;0.003986013986014;0.026957637997433
0.004956775137497;-0.106875447358475;0.005102393972055;0.00164201327526;0.0086186142809;0.020490991882796;0.011642156862745;0.004475122960336;0.002246707411552;0.005274725274725;0.011553273427471
0.006026757669221;0.035965610699609;0.006328550663015;0.007444721205627;0.00388399377277;0.006434369431797;-0.016237745098039;0.002258670550736;0.002711543427735;0.004205794205794;0.02374839537869
0.00620103512704;0.017315286188788;0.001522807503288;0.008140489542602;0.009324794966858;-0.021926351217581;0.01531862745098;0.00448567749562;0.002737367650856;0.004125874125874;-0.028241335044928
0.005787632785237;0.044329706211144;0.003866348920686;0.006512391634082;0.001027171906848;0.019649574341714;0.041973039215687;0.00337745129082;0.00340879745201;0.003396603396603;-0.010911424903723
0.006124028808469;0.007801127544413;0.002205104371644;0.006303661132989;0.000369139904024;-0.004009107107503;0.017156862745098;0.002469761256412;0.00313333907205;0.003596403596404;0.006418485237483
0.004956775137497;-0.003498443795691;0.001611802746987;0.004299848322503;0.005248206461553;0.016877845971095;0.016237745098039;0.002659742891521;0.002857880692089;0.003306693306693;-0.033376123234916
0.004794656572084;-0.054961758390233;0.002768740915069;0.001544605708083;0.005248206461553;0.006879825777074;0.037071078431373;0.002913051738332;0.002375828527158;0.004605394605395;0.003209242618743
0.003943534103666;-0.010599882580966;0.002135885848767;0.001822913042873;0.003209912208901;-0.009156602652939;0.039215686274509;0.001973698098073;0.001936816734097;0.003186813186813;0.060333761232349
0.002630373723824;-0.064580468228502;0.001661244549041;-0.001447198140907;0.003450655624569;-0.005295980993863;0.022671568627451;0.004770649948283;0.001885168287854;0.001888111888112;-0.02439024390244
0.001130776993754;0.014942778327343;0.003134610250274;0.002045558910705;0.008634663841944;0.007869728766581;0.007352941176471;0.004770649948283;0.00194542480847;0.004335664335664;0.13222079589217
0.002330454377808;-0.002670076644068;-0.00102838948274;0.008488373711089;-0.00470252138604;0.004504058602256;-0.028799019607843;0.005942203364786;0.002754583799604;0.002737262737263;0.091142490372272
0.002869498607807;0.034759250770061;0.006941629008494;0.008210066376299;0.015118686503924;-0.014848544842606;-0.063419117647059;0.005984421505921;0.001936816734097;0.002997002997003;0.017329910141207
0.003408542837805;0.004165962956706;0.003391707620959;0.007611705606501;0.008345771743143;-0.003217184715897;0.023590686274509;0.006269393958584;0.002220883188431;0.003666333666334;-0.029525032092426
0.003031617173219;-0.010889408964058;0.002956619762877;0.004258102222284;0.005713643731844;-0.007869728766581;0.007659313725491;0.009024127667659;0.002384436601532;0.003446553446554;-0.026957637997433
0.004235347521409;0.010101253810088;0.006249443779727;0.000793175904151;0.000577784197602;-0.046228469609979;-0.02359068627451;0.002079243450911;0.002668503055866;0.005774225774226;0.058408215661103
0.006731973428768;0.018594027714107;0.00504306380959;0.003882387320318;0.02108912321248;0.056275984953475;-0.006127450980392;0.006068857788192;0.002659894981493;0.005864135864136;-0.062259306803594
0.006326677015235;0.017065971803349;0.007287721622878;0.004439001989897;0.008811209013434;-0.004256582854879;0.003982843137256;0.002944715344183;0.002065937849703;0.004645354645355;-0.023106546854942
0.005305330053135;0.042841862298034;0.006031899850686;0.003687572185965;0.008056879644342;0.009948525044546;-0.006433823529412;0.003419669431955;0.002108978221572;0.005004995004995;-0.038510911424904
0.007044051667186;0.015377067901981;0.009295058786303;0.004355509789461;0.013738424254097;0.005394971292813;-0.006433823529412;0.003799632702172;0.002410260824654;0.007372627372627;-0.050064184852375
0.006938674599669;0.041345975985394;0.007366828506165;0.004258102222284;0.0144606545011;-0.007968719065532;0.00765931372549;0.003008042555886;2.58242231212791e-05;0.003896103896104;-0.049422336328627
0.005102681846368;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849;0.005939417937042;0.00796568627451;0.005277267641906;0.004906602393045;0.004325674325674;-0.014762516046212
0.003744938861036;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335;0.022074836666007;0.025735294117647;0.003092478838157;0.007402943961436;0.002417582417582;-0.005134788189988
0.006813032711474;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907;0.020787962779648;0.005821078431372;0.005435585671163;0.005182060773005;0.001978021978022;0.081514762516046
0.004571743544641;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585;0.018511185903782;0.022671568627451;0.007535938192641;0.008246535250065;0.00018981018981;-0.037227214377406
0.004454207584717;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469;0.026677885567214;0.042892156862744;0.009974035843202;0.008823276233107;0.004165834165834;0.005776636713736
0.004450154620582;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869;0.028459710948328;0.057291666666667;0.006934329681464;0.006344150813463;0.002487512487513;0.062901155327343
0.002488519979087;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425;0.013561670956246;0.002757352941176;0.004021277943132;0.005302573814238;0.004315684315684;0.202824133504492
-0.000988923249019;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523;0.035092060978025;-0.028492647058823;0.004549004707323;0.005560816045451;0.003766233766234;0.039794608472401
0.001118618101348;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086;0.008562660859235;0.01531862745098;0.00523504950077;0.004424550228114;0.004655344655345;-0.101412066752247
0.005398548228247;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566;0.009998020194022;0.003676470588235;0.006184957676314;0.006808986829646;0.002477522477522;-0.056482670089858
0.0044177309075;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356;0.013264700059394;-0.009497549019608;0.009150782091065;0.001988465180339;0.004945054945055;0.044287548138639
0.007688472964702;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654;0.008067709364482;-0.02328431372549;0.013731450404239;0.002143410519067;0.004675324675325;-0.002567394094995
0.005106734810504;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644;0.002474757473768;-0.002144607843138;0.00706098410487;0.002289747783421;0.002847152847153;-0.073170731707317
0.004109705633215;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965;0.00212829142744;-0.006433823529412;0.007715365292466;0.003890849616941;0.005194805194805;-0.044929396662387
0.004502843154341;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769;0.021530390021778;-0.025735294117647;0.007018765963735;0.002711543427735;0.007122877122877;0.025673940949935
0.00614024066501;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427;0.023015244506039;-0.013786764705882;0.003271905937982;0.005319789962985;0.003606393606394;-0.05198973042362
0.007842485601845;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213;0.030538507226293;-0.001838235294118;0.004432904819201;0.003735904278213;0.002897102897103;-0.024390243902438
0.009860861741234;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787;-0.020589982181747;-0.006127450980392;0.004401241213349;0.005905139020401;0.006873126873127;-0.029525032092428
0.009670372426875;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796;-0.033458721045337;0.014399509803921;0.005403922065311;0.005414478781097;0.005124875124875;-0.024390243902438
0.008811144030186;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625;-0.12873688378539;0.031862745098039;0.005899985223651;0.008573642076267;0.007012987012987;-0.030808729139923
0.011214551762432;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559;0.255394971292815;0.020220588235294;0.00639604838199;0.007996901093225;0.006423576423576;-0.007060333761233
0.00766415517989;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584;0.025094040784003;0.00765931372549;0.008929136850104;0.00828096754756;0.002367632367632;-0.026957637997433
0.007493930686207;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977;0.026133438922986;0.025122549019609;0.004770649948283;0.005621072566067;0.002477522477523;-0.008344030808729
0.007246699873953;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648;0.023658681449218;0.024509803921568;0.001931479956937;0.007032796763364;0.004955044955045;0.01604621309371
0.005281012268323;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007;0.015986933280539;0.008884803921569;0.003535769320077;0.006757338383404;0.004595404595405;0.044287548138639
0.005661990897042;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802;0.029350623638884;-0.009191176470588;0.005446140206447;0.009408625290523;0.001898101898102;0.001925545571245
0.005045940348474;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05;0.022322312413383;0.115196078431369;0.005224494965487;0.008255143324438;0.003396603396603;0.015404364569962
0.00511078777464;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168;0.023361710552366;0.147058823529412;0.006068857788192;0.013419987948696;0.001278721278721;0.02374839537869
0.002504731835628;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542;0.040635517719264;-0.086397058823529;-2.11090705676265e-05;0.010278040802273;-0.002987012987013;0.267008985879333
-2.837074894807e-05;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946;0.000494951494753;0.034313725490202;0.018808181875752;0.008117414134458;0.006303696303696;-0.12836970474968
0.004883821783061;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171;0.056721441298749;0.115196078431369;0.008443628227049;0.008504777481277;0.007682317682318;0.006418485237485
0.00410565266908;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207;0.06048307265889;0.030637254901958;0.01367867772782;0.010432986141;-0.003156843156843;0.007702182284981
0.002419619588786;-0.013245832026443;0.000118660324932;0.009267634248501;-0.000834577174314;-0.096812512373788;0.075367647058824;0.017161674371478;0.006654041490918;0.004295704295704;-0.051347881899872
0.001613079725857;-0.026885741629872;0.001987560442603;0.005037362759695;0.00309756528159;0.221639279350615;0.086090686274513;0.022460051083951;0.008108806060084;0.00010989010989;-0.075096277278562
-7.29533544357452e-05;-0.063856652270772;-0.00380701875822;0.012774306666852;-0.004317331920972;0.034448624034845;-0.027879901960781;0.022650032719059;0.005018507359904;0.000909090909091;0.186136071887035
-0.000980817320747;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537;0.0;0.036151960784311;0.011525552529922;0.001747439097874;0.002317682317682;0.02759948652118
-0.000105377067519;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035;-0.063403286477926;-0.045955882352941;0.014639140438647;0.004037186881295;0.002687312687313;0.021181001283697
-0.001548232299692;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964;-0.111265096020586;-0.069546568627454;0.009868490490364;0.007239390548334;0.004845154845155;0.054557124518613
-0.000275601561202;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456;-0.094436745198971;-0.172487745098033;0.00852806450932;0.008986829646208;0.009380619380619;0.113607188703466
0.003084305706979;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064;-0.084587210453377;-0.003063725490202;0.014628585903363;0.007015580614616;0.007192807192807;-0.087291399229781
0.006496901508918;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462;-0.048356761037418;-0.025122549019605;0.005256158571338;0.006852027201515;0.007882117882118;-0.108472400513478
0.006488795580648;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823;0.000940407840031;0.071078431372546;0.006723238975788;0.007110269432728;0.008151848151848;-0.155327342747112
0.009877073597775;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919;0.0174717877648;0.006127450980395;0.006797120722775;0.00455367134372;0.006443556443556;0.00385109114249
0.009678478355145;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252;0.009107107503464;-0.011642156862748;0.025468093639837;0.004174916071275;0.001928071928072;-0.023106546854942
0.008993527416276;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115;0.01054246683825;0.085477941176471;0.004833977159986;0.003847809245072;0.005584415584416;-0.057766367137356
0.008875991456352;-0.014572827948947;0.004360766941234;0.002003812810487;0.0087630603303;0.011878835874084;-0.020526960784311;0.006533257340679;0.002203667039683;0.007362637362637;0.066110397946084
0.00974332578131;-0.011379995335409;0.007505265551919;0.004592071024032;-0.001540757860273;-0.02598495347456;-0.058823529411765;0.006248284888016;0.004226564517517;0.007852147852148;0.00385109114249
0.008020816023799;0.036279264281292;0.009690593202741;0.005301754727746;0.005296355144687;-0.017323302316374;-0.008578431372546;0.006670466299369;0.00855642592752;0.011468531468531;-0.010269576379974
0.008835461814998;-0.037348903418824;0.005329826261508;0.005872284764065;-0.001235816200427;-0.002771728370619;-0.057598039215689;0.011124480189137;0.003821985021951;0.005554445554446;0.07637997432606
0.007968127490041;0.0287757055195;0.01122328906644;0.004397255889679;0.01104209799862;-0.03365670164324;-0.05514705882353;0.013351487134022;0.000430403718688;0.009500499500499;-0.014120667522466
0.007311547300118;0.005983545250561;0.001364593736713;-0.000250476601311;0.011571733513089;-0.031033458721046;-0.041666666666664;0.005192831359635;0.011904966858914;0.005534465534466;0.016046213093711
0.005451236762005;-0.015980247866755;0.00504306380959;0.003033549949209;0.012438409809492;-0.044793110275194;-0.092218137254905;0.006997656893167;0.012042696048894;0.001438561438561;0.046854942233632
0.005747103143885;-0.037099589033383;0.006457099348357;0.003910218053797;0.020864429357857;-0.114531775885963;-0.052389705882353;0.009594072572985;0.008547817853146;0.002667332667333;0.040436456996149
0.007408818439365;-0.00299177262528;0.010679429243837;0.01337266743665;0.006066734074823;-0.067263908137003;-0.015931372549019;0.002385324974141;0.008780235861238;0.005364635364635;0.039152759948652
0.007980286382447;0.032949710875735;0.003985009245617;0.005844454030586;0.015375479480636;-0.03524054642645;-0.014093137254902;0.00199480716864;0.00942584143927;0.006593406593407;-0.008344030808728
0.006622543397113;-0.020588542797628;0.000276874091507;0.020093789571824;-0.015359429919592;-0.014452583646804;-0.028492647058823;-0.004886749836405;0.002177842816562;0.00988011988012;-0.069961489088575
0.008438271329737;0.05188956176965;0.008622650278357;0.009086734480887;-0.001300014444605;0.007919223916057;0.073529411764706;0.003008042555886;-0.001291211156064;0.006133866133866;-0.087291399229783
0.007177799483653;0.00402119976516;0.007178949658357;0.013957112839709;0.001235816200427;0.011878835874084;0.054227941176471;0.002448652185844;0.006628217267797;0.006083916083916;0.003209242618743
0.009115116340335;0.032225894918009;0.001582137665754;0.013998858939927;0.006130932319001;0.013165709760443;0.041973039215683;0.00271251556794;0.006981148317122;0.005894105894106;0.043645699614892
0.008746296604022;0.055203030376143;0.010788201208358;0.013344836703171;0.013561879082607;-0.009057612353989;-0.060355392156859;0.000591053975893;0.010648188000344;0.008551448551449;0.015404364569962
0.008470695042819;-0.024135240990501;0.004716747916028;0.011925469295743;0.00096297366267;-0.005098000395961;0.02328431372549;0.014143077280307;0.00601704398726;0.004695304695305;-0.051347881899872
0.008499065791767;0.07652343153103;0.005537481830138;0.008947580813492;0.00096297366267;-0.012423282518314;0.014093137254902;0.001203217022355;0.006499096152191;0.008311688311688;-0.018613607188704
0.009463671255974;-0.020081871627218;0.007851358166302;0.019620667102681;-0.00502351260693;-0.018956642249059;-0.041666666666666;0.005340594853609;0.002926745287079;0.005514485514486;-0.080231065468548
0.009062427806576;0.015948078268632;0.002521531904795;0.006081015265157;-0.010047025213861;-0.00841417541081;0.016237745098039;0.003852405378591;0.00702418868899;0.004555444555445;-0.023106546854942
0.006156452521551;-0.007117523584337;0.003203828773151;0.006651545301476;-0.019195275009229;-0.001534349633735;-0.018382352941176;0.005308931247757;0.002005681329087;0.003266733266733;0.030166880616173
0.003963798924343;-0.037541921007552;0.006496652790001;0.012969121801205;0.001059271028937;-0.000346466046328;-0.047794117647059;0.003398560361387;0.001575277610399;0.004255744255744;0.035943517329911
0.006675231930873;0.027513048793237;0.003154386971096;0.007041175570182;0.006708716516603;0.016333399326866;-0.007046568627451;0.002153125197897;0.00393388998881;0.007512487512487;0.02439024390244
0.008389635760113;-0.003450189398509;0.005626477073836;0.030349414858829;0.004814868313352;0.008562660859236;0.02791875;0.006638802693517;0.005526383747956;0.001978021978022;-0.044863286264442
0.006038916561628;-0.050980770622723;0.002323764696576;0.016962832055439;0.018633540372671;0.007622253019204;0.018501807598039;0.00523504950077;0.015726951880864;0.009150849150849;-0.007553915275995
0.001207783312325;0.034855759564425;0.002877512879589;0.002588258213545;-0.001845699520118;-0.000940407840031;0.000893351715686;-0.000137208958689;0.004906602393045;0.005814185814186;0.014783697047496
-0.000790328006387;0.023314916238408;-0.005033175449179;0.007249906071275;-0.010640858972507;-0.00202930112849;-0.010097457107843;0.007345956557533;0.004450374451235;-0.00027972027972;0.094507060333762
-0.000737639472627;-0.064379408240242;-0.002966508123288;0.016155740784548;0.00438153016515;0.000148485448426;-0.033241360294118;0.016739492960125;0.011663940776448;-0.000749250749251;-0.002972400513479
