# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGT5
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FYGT5;MSONDQ
0.025415198792148;0.017693278966713
0.027176648213387;0.003828182176433
0.010820332159034;-0.005669891668878
-0.014091595369905;-0.009264844258932
-0.025666834423754;0.009618709838267
-0.047307498741822;-0.010093211410556
0.00553598389532;-0.004511786136512
-0.007800704579769;0.002050811880233
-0.002013085052843;-0.001359165520625
0.021389028686462;0.020990662774145
-0.004277805737293;-0.002074939078824
-0.00050327126321;0.010294271398815
-0.015349773527932;-0.001704988700429
0.007800704579769;-0.003997072566569
-0.010317060895823;0.015763103079434
0.003019627579265;0.006988845191852
0.00880724710619;0.009345268254236
0.011826874685455;0.005179305297529
0.007045797684953;0.005887036456197
0.005535983895319;0.017033802205226
-0.000503271263211;0.022116598708389
-0.001509813789633;-0.009892151422298
0.001006542526422;0.013229747227384
0.005032712632108;0.008404307509188
0.001258178158027;0.008943148277721
0.003774534474082;0.009409607450479
0.0231504781077;0.029403012682863
0.031202818319074;0.020443779606085
-0.001761449421238;0.017862169356849
0.037242073477604;0.001865836691034
-0.013588324106694;-0.019012232489686
-0.041519879214897;-0.053007455304365
0.007297433316558;0.020282931615478
0.042023150478107;0.015570085490706
0.029189733266231;0.000812282352564
-0.005284348263714;0.135956764060125
0.017362858580775;-0.106875447358475
-0.025163563160543;0.035965610699609
0.018872672370408;0.017315286188788
0.042023150478107;0.044329706211144
0.014846502264721;0.007801127544413
0.050830397584298;-0.003498443795691
0.034977352793156;-0.054961758390233
0.005032712632108;-0.010599882580966
0.003019627579265;-0.064580468228502
-0.021892299949673;0.014942778327343
-0.073225968797181;-0.002670076644068
-0.077755410166079;0.034759250770061
0.050578761952692;0.004165962956706
0.027176648213387;-0.010889408964058
-0.053850025163563;0.010101253810088
-0.006290890790136;0.018594027714107
0.019627579265224;0.017065971803349
0.007800704579768;0.042841862298034
0.005535983895319;0.015377067901981
0.032209360845496;0.041345975985394
0.010568696527428;0.028542475933119
0.046552591847006;0.02332295863794
-0.038248616004026;0.044900716577798
0.014846502264721;0.01314932323208
0.078510317060896;-0.041788307959563
0.029693004529441;0.038909128927708
-0.060895822848516;-0.140733949381137
-0.02868646200302;-0.056337008709919
0.035228988424761;-0.029419097481926
0.035228988424761;0.015964163067694
-0.027428283844993;-0.02261522747927
-0.028434826371414;0.019591285255869
0.001258178158027;0.022969093058605
