# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FMFBA
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FMFBA;MSONDQ
0.001318697533342;0.019591285255869
0.00155273092292;0.022969093058605
0.001247363765329;0.044619232594236
0.001442554452461;-0.003763842980192
0.00140591039355;-0.000772070354911
0.001383679664477;0.038048592177962
0.001859075255415;0.011026129756074
0.001742302854353;0.020588542797628
0.001964854438805;0.020049702029097
0.001586443457117;0.047932701200731
0.00198317646826;0.033938926017968
0.001937982128937;0.030335931028381
0.001372686446804;0.074167008468647
0.001490191729045;-0.066985145688067
0.00250572074833;-0.0016969463009
0.002387238291185;0.004865651715847
0.001812659447462;0.002396635060036
0.001716652013114;-0.095784978406157
0.002056220292356;0.015618339887891
0.002415087775957;-0.000522755969472
0.000742897220988;0.0104229497913
0.001647516888636;-0.013245832026443
0.001402734575111;-0.026885741629872
0.001120086734044;-0.063856652270772
0.001777969738359;0.021223892360526
0.001765022170877;-0.071657779815186
0.001990749573769;-0.028043847162241
0.002449288897607;0.006546513217685
0.003138685792585;-0.025349643319582
0.003524181292329;0.044024095028994
0.002434142686591;0.014355683161628
0.002420462237931;0.033231194859297
0.002430722574426;0.056111821523071
0.002200842178191;0.009176377864099
0.002147586145907;-0.014572827948947
0.001751341722217;-0.011379995335409
0.002311262942376;0.036279264281292
0.002630554842354;-0.037348903418824
0.003532731572741;0.0287757055195
0.003212218204133;0.005983545250561
0.002455151947033;-0.015980247866755
0.003324593318127;-0.037099589033383
0.003754550276015;-0.00299177262528
0.004231900216762;0.032949710875735
0.00396513146789;-0.020588542797628
0.002880467324126;0.05188956176965
0.002301979780785;0.00402119976516
0.00379534732827;0.032225894918009
0.00308616264148;0.055203030376143
0.003414004821869;-0.024135240990501
0.003436968432121;0.07652343153103
0.002620783093311;-0.020081871627218
0.002007117253416;0.015948078268632
0.001358273116965;-0.007117523584337
0.00193407342932;-0.037541921007552
0.002306621361581;0.027513048793237
0.003783621229418;-0.003450189398509
0.004195011864125;-0.050980770622723
0.005232527318757;0.034855759564425
0.005185378629624;0.023314916238408
0.006803335977406;-0.064379408240242
0.002757343286185;-0.106143589001214
0.003538594622167;0.095406985628231
0.004390446844983;-0.043766738244023
0.005230328675222;0.029949895850925
0.004657704181307;0.049050594735445
0.006167683702164;-0.03477533556912
0.007870166679167;0.011733860914742
0.005824206723305;-0.011339783337757
0.006536567228534;0.032129386123645
0.007467814912324;0.007495516362263
0.006823856650396;0.010382737793647
0.006666775784531;0.003804054977844
0.006174523926494;0.036753765853579
0.005965652790702;0.016181307855012
0.004865109554743;0.026950080826116
0.004458360500832;0.013639909603428
0.00517878269902;0.011814284910047
0.001313811658821;0.024842972149169
0.001521949913434;0.05710907906483
0.000778075517543;-0.018055186945576
0.002689185336611;-0.012353125678578
0.004627167465548;0.013865096790279
0.003532242985289;0.004439404540739
0.004053565796729;0.040413057639878
0.003669780353068;0.027810617575858
0.005270392846298;0.076249989947002
0.006555377845442;0.052725971320802
0.005506869173137;-0.064701104221456
0.004152504755788;0.028317288746271
0.00681115337664;-0.000731858357259
0.008802880125313;-0.044241239816313
0.007670822998691;0.034968353157847
0.008755487142454;-0.002034727081171
0.008980970251621;0.076105226755454
0.021395977410648;-0.009441777048599
0.003162137990289;-0.008790342686643
-0.003512210899751;0.080914581674587
0.002883154555113;-0.003176747814476
0.003459932042371;-0.040573905630485
0.005532275720648;-0.071891009401566
0.006345529534745;-0.07826058982958
0.016355953548037;-0.080118384121087
0.007963975469978;-0.050522353849495
0.010259847907613;-0.029193910295076
0.009003689568145;0.015369025502449
0.008795062726079;0.037694726598627
0.005404021514459;-0.036013865096789
0.00928267300332;-0.005267771692364
0.007906322150625;0.016486919037166
0.005835688528431;0.010061041812435
0.006492838651567;0.021344528353478
0.004588569056828;-0.025800017693278
0.007210085031317;0.019422394865732
0.01092994559823;0.051286381804876
0.006521421017517;-0.004149878157647
0.003924823003089;0.003586910190523
0.003500484800899;0.123844910367457
0.006219229678365;-0.045125903764646
0.005674210375496;0.156883087638027
0.008344096507748;-0.069100296764543
0.006128596705992;0.008669706693691
0.000788091560311;0.045117861365117
0.002548716444119;-0.006441962023789
0.003556916651622;-0.049710071496933
0.004014234506831;0.073314514118433
0.003306271288671;-0.012320956080457
0.000994519758843;0.002163405473658
-0.001521217032256;-0.027159183213905
0.004118547927864;-0.03181573254196
0.024856642334197;-0.055323666369098
