# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS13
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
IPS13;MSONDQ;GDP252
0.007912044866063;0.017693278966713;0.003797130397809
0.000545179550926;0.003828182176433;0.002561085346439
-0.011276174152785;-0.005669891668878;0.000326315893562
0.027009087951756;-0.009264844258932;0.002076555686302
-0.0038200089525;0.009618709838267;0.002867624519178
-0.008911978453965;-0.010093211410556;-0.000969059320274
-0.005911052061457;-0.004511786136512;0.000266985731096
-0.01573253858937;0.002050811880233;-1.97767208219082e-05
0.0210980358903;-0.001359165520625;0.003520256306302
0.00727568938198;0.020990662774145;0.001156938168082
0.01209488150318;-0.002074939078824;0.004815631520138
0.003000926392506;0.010294271398815;0.002610527148494
0.008457599626592;-0.001704988700429;0.002996173204521
0.001818640938295;-0.003997072566569;0.002037002244658
0.002910125668951;0.015763103079434;0.003589474829179
0.006093028718168;0.006988845191852;0.001710686351096
0.007911669656462;0.009345268254236;0.00247209010274
0.006275005374877;0.005179305297529;0.003530144666713
0.005820626547505;0.005887036456197;0.002234769452877
0.002364195698823;0.017033802205226;0.005270496099042
0.008820802520808;0.022116598708389;0.004795854799316
0.006548157964743;-0.009892151422298;0.005102393972055
-0.004729141816847;0.013229747227384;0.000781180472466
0.035284710921639;0.008404307509188;0.006209890338083
0.009549084357249;0.008943148277721;0.003184052052329
0.00500154398751;0.009409607450479;0.004993622007535
0.01036704128844;0.029403012682863;0.008316111105618
0.007366490105536;0.020443779606085;0.004479427266165
0.004455989226981;0.017862169356849;0.000850398995343
-0.011912904846469;0.001865836691034;0.003540033027124
0.009093579901073;-0.019012232489686;0.001295375213836
-0.020653037302963;-0.053007455304365;0.00184912339685
-0.002944269742685;0.020282931615478;0.004232218255891
0.002675994877638;0.015570085490706;0.001631579467808
0.024939806999686;0.000812282352564;0.001938118640548
0.008766397128596;0.135956764060125;0.007712921120549
0.00625024154118;-0.106875447358475;0.005102393972055
0.005419527483541;0.035965610699609;0.006328550663015
0.016920827397204;0.017315286188788;0.001522807503288
0.00504506830128;0.044329706211144;0.003866348920686
-0.008549901188551;0.007801127544413;0.002205104371644
0.008677472453049;-0.003498443795691;0.001611802746987
-0.011127591150607;-0.054961758390233;0.002768740915069
-0.02300822797135;-0.010599882580966;0.002135885848767
0.006745518215112;-0.064580468228502;0.001661244549041
