# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES046
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
CES046;MSONDQ;GDP252
0.004089440812538;0.017693278966713;0.003797130397809
0.002026482067661;0.003828182176433;0.002561085346439
0.003132941276602;-0.005669891668878;0.000326315893562
0.004316406804116;-0.009264844258932;0.002076555686302
0.00322210648758;0.009618709838267;0.002867624519178
-0.000405296413532;-0.010093211410556;-0.000969059320274
0.00032018416669;-0.004511786136512;0.000266985731096
-5.26885337587546e-05;0.002050811880233;-1.97767208219082e-05
0.001118618101348;-0.001359165520625;0.003520256306302
0.003655773650059;0.020990662774145;0.001156938168082
0.002865445643671;-0.002074939078824;0.004815631520138
0.00315320609728;0.010294271398815;0.002610527148494
0.003947587067801;-0.001704988700429;0.002996173204521
0.002362878090893;-0.003997072566569;0.002037002244658
0.002375036983297;0.015763103079434;0.003589474829179
0.002464202194275;0.006988845191852;0.001710686351096
0.003201841666903;0.009345268254236;0.00247209010274
0.002833021930589;0.005179305297529;0.003530144666713
0.004024593386373;0.005887036456197;0.002234769452877
0.0046244320784;0.017033802205226;0.005270496099042
0.003055934958032;0.022116598708389;0.004795854799316
0.004515002046746;-0.009892151422298;0.005102393972055
0.004575796508776;0.013229747227384;0.000781180472466
0.004596061329453;0.008404307509188;0.006209890338083
0.005884903924485;0.008943148277721;0.003184052052329
0.005589037542607;0.009409607450479;0.004993622007535
0.005807897605914;0.029403012682863;0.008316111105618
0.00608755213125;0.020443779606085;0.004479427266165
0.006877880137639;0.017862169356849;0.000850398995343
0.006051075454034;0.001865836691034;0.003540033027124
0.005771420928695;-0.019012232489686;0.001295375213836
0.005333700802082;-0.053007455304365;0.00184912339685
0.004263718270357;0.020282931615478;0.004232218255891
0.005289118196593;0.015570085490706;0.001631579467808
0.005098628882233;0.000812282352564;0.001938118640548
0.004644696899077;0.135956764060125;0.007712921120549
0.004956775137497;-0.106875447358475;0.005102393972055
0.006026757669221;0.035965610699609;0.006328550663015
0.00620103512704;0.017315286188788;0.001522807503288
0.005787632785237;0.044329706211144;0.003866348920686
0.006124028808469;0.007801127544413;0.002205104371644
0.004956775137497;-0.003498443795691;0.001611802746987
0.004794656572084;-0.054961758390233;0.002768740915069
0.003943534103666;-0.010599882580966;0.002135885848767
0.002630373723824;-0.064580468228502;0.001661244549041
