# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES275R
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
CES275R;MSONDQ
0.024489089140142;0.017693278966713
-0.006826155766868;0.003828182176433
-0.003973189720806;-0.005669891668878
0.039423911233803;-0.009264844258932
-0.001990158725581;0.009618709838267
0.000934983131874;-0.010093211410556
0.005258299388432;-0.004511786136512
-0.000337461061724;0.002050811880233
0.025788089896475;-0.001359165520625
0.012595788473635;0.020990662774145
0.014784516302104;-0.002074939078824
0.008191609447377;0.010294271398815
0.003857925152883;-0.001704988700429
0.011647260879601;-0.003997072566569
0.005241002959977;0.015763103079434
0.010906284511672;0.006988845191852
0.013710711009893;0.009345268254236
0.00959299990206;0.005179305297529
0.009129579127836;0.005887036456197
-0.00138991155552;0.017033802205226
0.014586179072275;0.022116598708389
0.012296673418094;-0.009892151422298
-0.004314505080525;0.013229747227384
0.022656034463805;0.008404307509188
0.013746411770406;0.008943148277721
0.005529871829242;0.009409607450479
0.014836698386279;0.029403012682863
0.007273036657636;0.020443779606085
0.006568754200369;0.017862169356849
0.014851230083465;0.001865836691034
0.001366449788228;-0.019012232489686
0.014416377607324;-0.053007455304365
0.009673499482875;0.020282931615478
0.018033642191559;0.015570085490706
0.008706586485148;0.000812282352564
0.026423125122647;0.135956764060125
0.01440776399661;-0.106875447358475
0.003642979424114;0.035965610699609
0.018353175680585;0.017315286188788
0.018434233058032;0.044329706211144
0.01322145176959;0.007801127544413
0.018051649026972;-0.003498443795691
0.012168098035574;-0.054961758390233
0.007086940787091;-0.010599882580966
0.015011450814125;-0.064580468228502
0.017246940102633;0.014942778327343
-0.002141774126695;-0.002670076644068
0.038824934041941;0.034759250770061
0.018187268736495;0.004165962956706
0.014713617567013;-0.010889408964058
0.014617260708624;0.010101253810088
0.034793663078872;0.018594027714107
0.022609098507435;0.017065971803349
0.012857558954345;0.042841862298034
0.028274969205951;0.015377067901981
0.013644164035168;0.041345975985394
-0.010975683170061;0.028542475933119
-0.00087706455568;0.02332295863794
-0.009422307027189;0.044900716577798
-0.041616060372815;0.01314932323208
-0.006543846775549;-0.041788307959563
0.010705840904438;0.038909128927708
0.005278315001621;-0.140733949381137
0.005835620701846;-0.056337008709919
0.003312857854356;-0.029419097481926
-0.005802083103974;0.015964163067694
-0.00665896701435;-0.02261522747927
0.024876353812713;0.019591285255869
0.022355088084338;0.022969093058605
0.020404813298444;0.044619232594236
0.005859610690154;-0.003763842980192
0.010569102644044;-0.000772070354911
0.007691938988684;0.038048592177962
0.007742910245978;0.011026129756074
0.011755821831945;0.020588542797628
0.008541822935488;0.020049702029097
0.01576825902458;0.047932701200731
0.014168819406857;0.033938926017968
0.013406652681119;0.030335931028381
0.004618775762433;0.074167008468647
-0.018406190614921;-0.066985145688067
-0.012795014747339;-0.0016969463009
-0.014764319685953;0.004865651715847
-0.030223382500778;0.002396635060036
0.000776619160172;-0.095784978406157
0.00946797537144;0.015618339887891
0.010328933031083;-0.000522755969472
-0.009405313453357;0.0104229497913
0.011004107730511;-0.013245832026443
0.016198456885784;-0.026885741629872
0.008298444956607;-0.063856652270772
0.02423798541139;0.021223892360526
0.000572609321751;-0.071657779815186
-0.006893495368873;-0.028043847162241
-0.011222115129997;0.006546513217685
0.007086333894865;-0.025349643319582
-0.014718333699297;0.044024095028994
-0.012748648417882;0.014355683161628
0.011353836178057;0.033231194859297
-0.000173406736008;0.056111821523071
