# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSNE
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSNE;MSONDQ
0.150881057268723;0.056111821523071
-0.012114537444935;0.009176377864099
-0.008810572687222;-0.014572827948947
0.126651982378853;-0.011379995335409
-0.017621145374448;0.036279264281292
0.1079295154185;-0.037348903418824
-0.100220264317179;0.0287757055195
0.16409691629956;0.005983545250561
0.116740088105726;-0.015980247866755
-0.082599118942731;-0.037099589033383
0.029735682819383;-0.00299177262528
-0.036343612334802;0.032949710875735
-0.008810572687226;-0.020588542797628
-0.040748898678413;0.05188956176965
-0.027533039647576;0.00402119976516
-0.036343612334802;0.032225894918009
0.081497797356826;0.055203030376143
-0.138766519823788;-0.024135240990501
-0.008810572687222;0.07652343153103
-0.092511013215859;-0.020081871627218
0.029735682819383;0.015948078268632
-0.099118942731277;-0.007117523584337
-0.056167400881057;-0.037541921007552
-0.033039647577093;0.027513048793237
0.04295154185022;-0.003450189398509
-0.160792951541851;-0.050980770622723
-0.018722466960354;0.034855759564425
0.049559471365639;0.023314916238408
-0.135462555066078;-0.064379408240242
0.085903083700439;-0.106143589001214
-0.020925110132158;0.095406985628231
0.059471365638767;-0.043766738244023
0.048458149779737;0.029949895850925
-0.072687224669603;0.049050594735445
-0.003303964757709;-0.03477533556912
0.041850220264315;0.011733860914742
-0.05396475770925;-0.011339783337757
0.017621145374448;0.032129386123645
0.044052863436126;0.007495516362263
-0.007709251101324;0.010382737793647
-0.04295154185022;0.003804054977844
0.079295154185022;0.036753765853579
-0.017621145374448;0.016181307855012
0.025330396475772;0.026950080826116
-0.060572687224672;0.013639909603428
-0.019823788546256;0.011814284910047
-0.019823788546256;0.024842972149169
-0.020925110132158;0.05710907906483
0.038546255506609;-0.018055186945576
0.04625550660793;-0.012353125678578
-0.004405286343615;0.013865096790279
0.005506607929516;0.004439404540739
0.029735682819383;0.040413057639878
-0.057268722466959;0.027810617575858
0.044052863436122;0.076249989947002
0.0;0.052725971320802
0.071585903083701;-0.064701104221456
-0.073788546255509;0.028317288746271
0.012114537444935;-0.000731858357259
0.04625550660793;-0.044241239816313
0.012114537444935;0.034968353157847
-0.029735682819383;-0.002034727081171
0.044052863436122;0.076105226755454
-0.061674008810574;-0.009441777048599
0.049559471365639;-0.008790342686643
-0.04625550660793;0.080914581674587
0.0;-0.003176747814476
0.055066079295155;-0.040573905630485
-0.075991189427313;-0.071891009401566
0.018722466960354;-0.07826058982958
0.024229074889867;-0.080118384121087
-0.005506607929517;-0.050522353849495
0.025330396475772;-0.029193910295076
-0.01101321585903;0.015369025502449
0.035242290748897;0.037694726598627
-0.057268722466959;-0.036013865096789
-0.009911894273128;-0.005267771692364
0.022026431718063;0.016486919037166
0.075991189427313;0.010061041812435
-0.019823788546256;0.021344528353478
-0.025330396475772;-0.025800017693278
0.038546255506609;0.019422394865732
0.020925110132158;0.051286381804876
-0.00770925110132;-0.004149878157647
0.040748898678413;0.003586910190523
-0.004405286343611;0.123844910367457
0.027533039647576;-0.045125903764646
-0.063876651982378;0.156883087638027
0.050660792951541;-0.069100296764543
-0.047356828193831;0.008669706693691
-0.095814977973568;0.045117861365117
0.020925110132158;-0.006441962023789
-0.030837004405285;-0.049710071496933
0.044052863436122;0.073314514118433
-0.09691629955947;-0.012320956080457
-0.005506607929516;0.002163405473658
-0.009911894273128;-0.027159183213905
0.094713656387666;-0.03181573254196
-0.058370044052864;-0.055323666369098
