# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES275R
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
CES275R;MSONDQ;GDP252
0.017246940102633;0.014942778327343;0.003134610250274
-0.002141774126695;-0.002670076644068;-0.00102838948274
0.038824934041941;0.034759250770061;0.006941629008494
0.018187268736495;0.004165962956706;0.003391707620959
0.014713617567013;-0.010889408964058;0.002956619762877
0.014617260708624;0.010101253810088;0.006249443779727
0.034793663078872;0.018594027714107;0.00504306380959
0.022609098507435;0.017065971803349;0.007287721622878
0.012857558954345;0.042841862298034;0.006031899850686
0.028274969205951;0.015377067901981;0.009295058786303
0.013644164035168;0.041345975985394;0.007366828506165
-0.010975683170061;0.028542475933119;-0.000217543929041
-0.00087706455568;0.02332295863794;0.001483254061644
-0.009422307027189;0.044900716577798;-0.00123604505137
-0.041616060372815;0.01314932323208;-0.003579586468768
-0.006543846775549;-0.041788307959563;0.00165135618863
0.010705840904438;0.038909128927708;0.00184912339685
0.005278315001621;-0.140733949381137;-0.005992346409042
0.005835620701846;-0.056337008709919;0.00350047958548
0.003312857854356;-0.029419097481926;0.006733973439864
-0.005802083103974;0.015964163067694;0.005962681327809
-0.00665896701435;-0.02261522747927;0.00442998546411
0.024876353812713;0.019591285255869;0.008563320115892
0.022355088084338;0.022969093058605;0.003905902362329
0.020404813298444;0.044619232594236;0.004627752672329
0.005859610690154;-0.003763842980192;0.005883574444521
0.010569102644044;-0.000772070354911;0.005369379703151
0.007691938988684;0.038048592177962;0.002481978463151
0.007742910245978;0.011026129756074;0.004390432022466
0.011755821831945;0.020588542797628;0.006991070810549
0.008541822935488;0.020049702029097;0.00267974567137
0.01576825902458;0.047932701200731;0.010135569421234
0.014168819406857;0.033938926017968;0.002116109127945
0.013406652681119;0.030335931028381;0.003955344164384
0.004618775762433;0.074167008468647;0.00257097370685
-0.018406190614921;-0.066985145688067;-0.000187878847808
-0.012795014747339;-0.0016969463009;0.004884850043014
-0.014764319685953;0.004865651715847;0.001433812259589
-0.030223382500778;0.002396635060036;-0.000791068832877
0.000776619160172;-0.095784978406157;-0.011134293822741
0.00946797537144;0.015618339887891;0.005310049540686
0.010328933031083;-0.000522755969472;0.006565871312878
-0.009405313453357;0.0104229497913;0.002135885848767
0.011004107730511;-0.013245832026443;0.000118660324932
0.016198456885784;-0.026885741629872;0.001987560442603
0.008298444956607;-0.063856652270772;-0.00380701875822
0.02423798541139;0.021223892360526;0.00329282401685
0.000572609321751;-0.071657779815186;0.001779904873973
-0.006893495368873;-0.028043847162241;0.003896014001918
-0.011222115129997;0.006546513217685;0.009245616984248
0.007086333894865;-0.025349643319582;0.005082617251234
-0.014718333699297;0.044024095028994;0.010412443512741
-0.012748648417882;0.014355683161628;0.009482937634111
0.011353836178057;0.033231194859297;0.008573208476303
-0.000173406736008;0.056111821523071;0.004756301357672
-0.005334419407786;0.009176377864099;0.007979906851645
0.004283052565576;-0.014572827948947;0.004360766941234
0.006106124870393;-0.011379995335409;0.007505265551919
0.004762431174571;0.036279264281292;0.009690593202741
-0.001376463509955;-0.037348903418824;0.005329826261508
-0.001120449041191;0.0287757055195;0.01122328906644
-0.004113277718724;0.005983545250561;0.001364593736713
-0.010273653785383;-0.015980247866755;0.00504306380959
0.007980257750926;-0.037099589033383;0.006457099348357
-0.011152481049471;-0.00299177262528;0.010679429243837
-0.001601638862645;0.032949710875735;0.003985009245617
-0.022625103071719;-0.020588542797628;0.000276874091507
-0.009711403628911;0.05188956176965;0.008622650278357
-0.013858530081281;0.00402119976516;0.007178949658357
-0.002041664119015;0.032225894918009;0.001582137665754
-0.007532274871661;0.055203030376143;0.010788201208358
-0.002423218917646;-0.024135240990501;0.004716747916028
-0.011308685999116;0.07652343153103;0.005537481830138
-0.001123139241818;-0.020081871627218;0.007851358166302
-0.010579164278315;0.015948078268632;0.002521531904795
-0.017431473196133;-0.007117523584337;0.003203828773151
0.006124869913894;-0.037541921007552;0.006496652790001
0.00115035060934;0.027513048793237;0.003154386971096
-0.001178105577186;-0.003450189398509;0.005626477073836
-0.007092083400162;-0.050980770622723;0.002323764696576
-0.013094644419094;0.034855759564425;0.002877512879589
-0.014969203188944;0.023314916238408;-0.005033175449179
-0.003653279438074;-0.064379408240242;-0.002966508123288
0.001844004171451;-0.106143589001214;0.00607145329233
-0.002062897657258;0.095406985628231;0.003035726646165
-0.007867059337525;-0.043766738244023;-0.00061307834548
-0.010880320053328;0.029949895850925;0.011599046762056
0.00010845980364;0.049050594735445;0.004113557930959
-0.007615587687778;-0.03477533556912;0.007159172937535
-0.005295785334831;0.011733860914742;0.00844465979096
0.00421416083374;-0.011339783337757;0.002630303869316
0.001659766242913;0.032129386123645;0.006536206231645
0.003622520767763;0.007495516362263;0.008128232257809
0.007060904164168;0.010382737793647;0.006704308358631
0.010816963699136;0.003804054977844;0.008414994709727
-0.000967172671879;0.036753765853579;0.005527593469727
-0.004907061991489;0.016181307855012;0.005537481830138
0.007898497064658;0.026950080826116;0.007782139643426
-0.000968780995423;0.013639909603428;0.001245933411781
0.003706246459884;0.011814284910047;0.006516429510823
0.011299997266252;0.024842972149169;0.006921852287672
0.002996981098026;0.05710907906483;0.005468263307261
0.002933123732403;-0.018055186945576;0.00710973113548
0.013093307599967;-0.012353125678578;0.00885997092822
0.012000753715196;0.013865096790279;0.005240831017809
-0.001244054532397;0.004439404540739;0.006892187206439
0.015321060491372;0.040413057639878;0.009018184694796
0.009473481173415;0.027810617575858;0.003925679083151
0.010443902434079;0.076249989947002;0.013912923098221
0.022397859789952;0.052725971320802;0.008909412730275
0.01715850419337;-0.064701104221456;0.009601597959042
0.007927710703292;0.028317288746271;0.013972253260687
0.004252370791953;-0.000731858357259;0.010798089568769
0.0130078268891;-0.044241239816313;0.012202236747125
0.009843130592113;0.034968353157847;0.00916651010096
0.016789814208587;-0.002034727081171;0.014437006200002
0.011370053686982;0.076105226755454;0.009838918608905
0.004548230160555;-0.009441777048599;0.011747372168221
0.00297069899726;-0.008790342686643;0.015326958636988
0.01015003646393;0.080914581674587;0.006170336896439
0.009981900107779;-0.003176747814476;0.009482937634111
0.017311990549751;-0.040573905630485;0.008365552907672
-0.005442536133937;-0.071891009401566;0.004123446291371
0.004691938808853;-0.07826058982958;0.002521531904795
0.0221555660542;-0.080118384121087;0.004439873824521
0.020346096771336;-0.050522353849495;0.017176082033838
0.02125810968315;-0.029193910295076;0.003619139910412
-0.002606227682426;0.015369025502449;0.006051676571508
0.010519423842394;0.037694726598627;0.005824244282056
0.014073611858021;-0.036013865096789;0.003668581712466
-0.000314869409872;-0.005267771692364;0.005389156423973
0.012699638617329;0.016486919037166;0.009443384192467
-0.000243835218352;0.010061041812435;0.015198409951646
0.001855753983524;0.021344528353478;0.006081341652741
-0.004994407742483;-0.025800017693278;0.011856144132741
-0.012256240554468;0.019422394865732;0.006654866556576
0.006005530413655;0.051286381804876;0.009542267796577
-0.006970557076755;-0.004149878157647;0.011559493320412
-0.003557809849039;0.003586910190523;0.004874961682603
0.001095811346267;0.123844910367457;0.010105904340002
-0.014156182325448;-0.045125903764646;0.010521215477262
-0.008719748238497;0.156883087638027;0.003935567443562
-0.001647511870351;-0.069100296764543;0.012103353143015
-0.004211332219097;0.008669706693691;0.0080293486537
-0.000235854526418;0.045117861365117;0.00648676442959
0.032681624896688;-0.006441962023789;0.010798089568768
0.001667799579482;-0.049710071496933;0.011332061030961
0.008760010746411;0.073314514118433;0.005883574444521
-0.001755956294649;-0.012320956080457;0.006051676571508
-0.013701693395886;0.002163405473658;0.00288740124
0.009629885462898;-0.027159183213905;0.002620415508904
-0.010192902220094;-0.03181573254196;0.00370813515411
-0.003394193834392;-0.055323666369098;-0.01184625577233
