# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; MSONDQ
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
MSONDQ;MSONDQ
0.019591285255869;0.019591285255869
0.022969093058605;0.022969093058605
0.044619232594236;0.044619232594236
-0.003763842980192;-0.003763842980192
-0.000772070354911;-0.000772070354911
0.038048592177962;0.038048592177962
0.011026129756074;0.011026129756074
0.020588542797628;0.020588542797628
0.020049702029097;0.020049702029097
0.047932701200731;0.047932701200731
0.033938926017968;0.033938926017968
0.030335931028381;0.030335931028381
0.074167008468647;0.074167008468647
-0.066985145688067;-0.066985145688067
-0.0016969463009;-0.0016969463009
0.004865651715847;0.004865651715847
0.002396635060036;0.002396635060036
-0.095784978406157;-0.095784978406157
0.015618339887891;0.015618339887891
-0.000522755969472;-0.000522755969472
0.0104229497913;0.0104229497913
-0.013245832026443;-0.013245832026443
-0.026885741629872;-0.026885741629872
-0.063856652270772;-0.063856652270772
0.021223892360526;0.021223892360526
-0.071657779815186;-0.071657779815186
-0.028043847162241;-0.028043847162241
0.006546513217685;0.006546513217685
-0.025349643319582;-0.025349643319582
0.044024095028994;0.044024095028994
0.014355683161628;0.014355683161628
0.033231194859297;0.033231194859297
0.056111821523071;0.056111821523071
0.009176377864099;0.009176377864099
-0.014572827948947;-0.014572827948947
-0.011379995335409;-0.011379995335409
0.036279264281292;0.036279264281292
-0.037348903418824;-0.037348903418824
0.0287757055195;0.0287757055195
0.005983545250561;0.005983545250561
-0.015980247866755;-0.015980247866755
-0.037099589033383;-0.037099589033383
-0.00299177262528;-0.00299177262528
0.032949710875735;0.032949710875735
-0.020588542797628;-0.020588542797628
0.05188956176965;0.05188956176965
0.00402119976516;0.00402119976516
0.032225894918009;0.032225894918009
0.055203030376143;0.055203030376143
-0.024135240990501;-0.024135240990501
0.07652343153103;0.07652343153103
-0.020081871627218;-0.020081871627218
0.015948078268632;0.015948078268632
-0.007117523584337;-0.007117523584337
-0.037541921007552;-0.037541921007552
0.027513048793237;0.027513048793237
-0.003450189398509;-0.003450189398509
-0.050980770622723;-0.050980770622723
0.034855759564425;0.034855759564425
0.023314916238408;0.023314916238408
-0.064379408240242;-0.064379408240242
-0.106143589001214;-0.106143589001214
0.095406985628231;0.095406985628231
-0.043766738244023;-0.043766738244023
0.029949895850925;0.029949895850925
0.049050594735445;0.049050594735445
-0.03477533556912;-0.03477533556912
0.011733860914742;0.011733860914742
-0.011339783337757;-0.011339783337757
0.032129386123645;0.032129386123645
0.007495516362263;0.007495516362263
0.010382737793647;0.010382737793647
0.003804054977844;0.003804054977844
0.036753765853579;0.036753765853579
0.016181307855012;0.016181307855012
0.026950080826116;0.026950080826116
0.013639909603428;0.013639909603428
0.011814284910047;0.011814284910047
0.024842972149169;0.024842972149169
0.05710907906483;0.05710907906483
-0.018055186945576;-0.018055186945576
-0.012353125678578;-0.012353125678578
0.013865096790279;0.013865096790279
0.004439404540739;0.004439404540739
0.040413057639878;0.040413057639878
0.027810617575858;0.027810617575858
0.076249989947002;0.076249989947002
0.052725971320802;0.052725971320802
-0.064701104221456;-0.064701104221456
0.028317288746271;0.028317288746271
-0.000731858357259;-0.000731858357259
-0.044241239816313;-0.044241239816313
0.034968353157847;0.034968353157847
-0.002034727081171;-0.002034727081171
0.076105226755454;0.076105226755454
-0.009441777048599;-0.009441777048599
-0.008790342686643;-0.008790342686643
0.080914581674587;0.080914581674587
-0.003176747814476;-0.003176747814476
-0.040573905630485;-0.040573905630485
-0.071891009401566;-0.071891009401566
-0.07826058982958;-0.07826058982958
-0.080118384121087;-0.080118384121087
-0.050522353849495;-0.050522353849495
-0.029193910295076;-0.029193910295076
0.015369025502449;0.015369025502449
0.037694726598627;0.037694726598627
-0.036013865096789;-0.036013865096789
-0.005267771692364;-0.005267771692364
0.016486919037166;0.016486919037166
0.010061041812435;0.010061041812435
0.021344528353478;0.021344528353478
-0.025800017693278;-0.025800017693278
0.019422394865732;0.019422394865732
0.051286381804876;0.051286381804876
-0.004149878157647;-0.004149878157647
0.003586910190523;0.003586910190523
0.123844910367457;0.123844910367457
-0.045125903764646;-0.045125903764646
0.156883087638027;0.156883087638027
-0.069100296764543;-0.069100296764543
0.008669706693691;0.008669706693691
0.045117861365117;0.045117861365117
-0.006441962023789;-0.006441962023789
-0.049710071496933;-0.049710071496933
0.073314514118433;0.073314514118433
-0.012320956080457;-0.012320956080457
0.002163405473658;0.002163405473658
-0.027159183213905;-0.027159183213905
-0.03181573254196;-0.03181573254196
-0.055323666369098;-0.055323666369098
