# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES278.R
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
CES278.R;MSONDQ;GDP252
0.002974070992743;-0.003763842980192;0.005883574444521
0.017799034236993;-0.000772070354911;0.005369379703151
0.015898491037677;0.038048592177962;0.002481978463151
0.018790215719205;0.011026129756074;0.004390432022466
0.013062560975593;0.020588542797628;0.006991070810549
0.019735503714426;0.020049702029097;0.00267974567137
-0.005235880601705;0.047932701200731;0.010135569421234
0.013714823630291;0.033938926017968;0.002116109127945
0.019465657417149;0.030335931028381;0.003955344164384
0.013727228782232;0.074167008468647;0.00257097370685
-0.032517105171684;-0.066985145688067;-0.000187878847808
-0.014199204100656;-0.0016969463009;0.004884850043014
-0.016540241353392;0.004865651715847;0.001433812259589
-0.027801342037139;0.002396635060036;-0.000791068832877
-0.007768007990476;-0.095784978406157;-0.011134293822741
0.015730735499731;0.015618339887891;0.005310049540686
0.016947436353084;-0.000522755969472;0.006565871312878
-0.008420716660715;0.0104229497913;0.002135885848767
0.019691825851052;-0.013245832026443;0.000118660324932
0.009889706766718;-0.026885741629872;0.001987560442603
-0.002752408830248;-0.063856652270772;-0.00380701875822
0.02028632811404;0.021223892360526;0.00329282401685
0.003901240294113;-0.071657779815186;0.001779904873973
-0.010410272314326;-0.028043847162241;0.003896014001918
-0.01965837950207;0.006546513217685;0.009245616984248
0.010159550999109;-0.025349643319582;0.005082617251234
-0.002901199070712;0.044024095028994;0.010412443512741
-0.007742827383558;0.014355683161628;0.009482937634111
0.016732249675769;0.033231194859297;0.008573208476303
-0.000273392396318;0.056111821523071;0.004756301357672
-0.00535927961681;0.009176377864099;0.007979906851645
0.005435596458406;-0.014572827948947;0.004360766941234
0.013585426118889;-0.011379995335409;0.007505265551919
0.00237419314098;0.036279264281292;0.009690593202741
0.001911602045027;-0.037348903418824;0.005329826261508
-8.56694024752302e-05;0.0287757055195;0.01122328906644
-0.001283208794074;0.005983545250561;0.001364593736713
-0.0035578619993;-0.015980247866755;0.00504306380959
0.004341490690883;-0.037099589033383;0.006457099348357
-0.013622212766516;-0.00299177262528;0.010679429243837
-0.00952333870994;0.032949710875735;0.003985009245617
-0.01732705823028;-0.020588542797628;0.000276874091507
-0.01365370091447;0.05188956176965;0.008622650278357
-0.008496829766821;0.00402119976516;0.007178949658357
-0.003756688578055;0.032225894918009;0.001582137665754
-0.008194913023497;0.055203030376143;0.010788201208358
-0.004637610608514;-0.024135240990501;0.004716747916028
-0.015700418142624;0.07652343153103;0.005537481830138
0.001367616550701;-0.020081871627218;0.007851358166302
-0.012033245162947;0.015948078268632;0.002521531904795
-0.024276660704726;-0.007117523584337;0.003203828773151
0.004723165065614;-0.037541921007552;0.006496652790001
-0.005095855805944;0.027513048793237;0.003154386971096
0.002258583567404;-0.003450189398509;0.005626477073836
-0.000218802294199;-0.050980770622723;0.002323764696576
-0.010463690248999;0.034855759564425;0.002877512879589
-0.012671648985357;0.023314916238408;-0.005033175449179
-0.00298815420941;-0.064379408240242;-0.002966508123288
0.009695162763302;-0.106143589001214;0.00607145329233
0.00696197252331;0.095406985628231;0.003035726646165
-0.005501509711753;-0.043766738244023;-0.00061307834548
-0.01315369957504;0.029949895850925;0.011599046762056
0.005905664509685;0.049050594735445;0.004113557930959
-0.003081270282176;-0.03477533556912;0.007159172937535
-0.008480932202917;0.011733860914742;0.00844465979096
0.004833695017545;-0.011339783337757;0.002630303869316
0.002035341078155;0.032129386123645;0.006536206231645
0.007817455836014;0.007495516362263;0.008128232257809
0.010484342559022;0.010382737793647;0.006704308358631
0.013889553667748;0.003804054977844;0.008414994709727
-0.005809067037679;0.036753765853579;0.005527593469727
-0.006804177311248;0.016181307855012;0.005537481830138
0.00904163502123;0.026950080826116;0.007782139643426
0.004084724763549;0.013639909603428;0.001245933411781
-0.002491815290973;0.011814284910047;0.006516429510823
0.012987525052137;0.024842972149169;0.006921852287672
0.003318076324871;0.05710907906483;0.005468263307261
0.00354468733287;-0.018055186945576;0.00710973113548
0.018328986071959;-0.012353125678578;0.00885997092822
0.010102816856165;0.013865096790279;0.005240831017809
-0.001248429904781;0.004439404540739;0.006892187206439
0.01265518220097;0.040413057639878;0.009018184694796
0.005497635295702;0.027810617575858;0.003925679083151
0.010394433255564;0.076249989947002;0.013912923098221
0.028727747330372;0.052725971320802;0.008909412730275
0.013602366450655;-0.064701104221456;0.009601597959042
0.003738695153993;0.028317288746271;0.013972253260687
-0.006697135641546;-0.000731858357259;0.010798089568769
0.009354651219734;-0.044241239816313;0.012202236747125
0.014039860911761;0.034968353157847;0.00916651010096
0.015734960258238;-0.002034727081171;0.014437006200002
0.013513320269861;0.076105226755454;0.009838918608905
-0.002034438034311;-0.009441777048599;0.011747372168221
0.003009165121457;-0.008790342686643;0.015326958636988
0.005803467064505;0.080914581674587;0.006170336896439
0.008391866749873;-0.003176747814476;0.009482937634111
0.016921701668199;-0.040573905630485;0.008365552907672
-0.015633835865956;-0.071891009401566;0.004123446291371
0.010888690768049;-0.07826058982958;0.002521531904795
0.02808478010801;-0.080118384121087;0.004439873824521
0.016566307108462;-0.050522353849495;0.017176082033838
0.024545848303116;-0.029193910295076;0.003619139910412
0.001072597217743;0.015369025502449;0.006051676571508
0.008500218246152;0.037694726598627;0.005824244282056
0.019214733742999;-0.036013865096789;0.003668581712466
0.001837065824191;-0.005267771692364;0.005389156423973
0.00596117555132;0.016486919037166;0.009443384192467
0.002904059627316;0.010061041812435;0.015198409951646
0.008760571570263;0.021344528353478;0.006081341652741
-0.008559939592107;-0.025800017693278;0.011856144132741
-0.009153169196461;0.019422394865732;0.006654866556576
0.01238600768021;0.051286381804876;0.009542267796577
-0.007913023617746;-0.004149878157647;0.011559493320412
0.002667971476917;0.003586910190523;0.004874961682603
-0.001899254709918;0.123844910367457;0.010105904340002
-0.01918567252541;-0.045125903764646;0.010521215477262
-0.009789252774355;0.156883087638027;0.003935567443562
-0.00834764375637;-0.069100296764543;0.012103353143015
-0.014706120057858;0.008669706693691;0.0080293486537
-0.013596115349833;0.045117861365117;0.00648676442959
0.026408831898833;-0.006441962023789;0.010798089568768
-0.004407591160625;-0.049710071496933;0.011332061030961
0.005296545600953;0.073314514118433;0.005883574444521
-0.00112021419695;-0.012320956080457;0.006051676571508
-0.023181744124957;0.002163405473658;0.00288740124
0.00599301473004;-0.027159183213905;0.002620415508904
-0.013723037750203;-0.03181573254196;0.00370813515411
-0.017575396666066;-0.055323666369098;-0.01184625577233
