# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP288A
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
GDP288A;MSONDQ;GDP252
0.000161429186397;0.017693278966713;0.003797130397809
7.68710411413385e-06;0.003828182176433;0.002561085346439
0.000207551811082;-0.005669891668878;0.000326315893562
0.001068507471865;-0.009264844258932;0.002076555686302
0.000530410183876;0.009618709838267;0.002867624519178
0.000499661767419;-0.010093211410556;-0.000969059320274
0.000430477830392;-0.004511786136512;0.000266985731096
0.000584219912675;0.002050811880233;-1.97767208219082e-05
0.001068507471865;-0.001359165520625;0.003520256306302
0.000791771723756;0.020990662774145;0.001156938168082
0.000953200910153;-0.002074939078824;0.004815631520138
0.001545107926942;0.010294271398815;0.002610527148494
0.000545784392104;-0.001704988700429;0.002996173204521
0.000215238915196;-0.003997072566569;0.002037002244658
0.000730274890843;0.015763103079434;0.003589474829179
0.000991636430724;0.006988845191852;0.001710686351096
0.00066877805793;0.009345268254236;0.00247209010274
0.000292109956337;0.005179305297529;0.003530144666713
0.000960888014267;0.005887036456197;0.002234769452877
0.000561158600332;0.017033802205226;0.005270496099042
0.000614968329131;0.022116598708389;0.004795854799316
0.000568845704446;-0.009892151422298;0.005102393972055
0.000553471496218;0.013229747227384;0.000781180472466
0.001252997970605;0.008404307509188;0.006209890338083
0.000745649099071;0.008943148277721;0.003184052052329
0.001083881680093;0.009409607450479;0.004993622007535
0.001037759055409;0.029403012682863;0.008316111105618
0.001760346842138;0.020443779606085;0.004479427266165
0.002236947297214;0.017862169356849;0.000850398995343
0.00187565340385;0.001865836691034;0.003540033027124
0.001760346842138;-0.019012232489686;0.001295375213836
0.002244634401328;-0.053007455304365;0.00184912339685
0.001460549781686;0.020282931615478;0.004232218255891
0.001937150236763;0.015570085490706;0.001631579467808
0.001660414488654;0.000812282352564;0.001938118640548
0.002306131234241;0.135956764060125;0.007712921120549
0.001775721050366;-0.106875447358475;0.005102393972055
0.001322181907632;0.035965610699609;0.006328550663015
0.002813480105775;0.017315286188788;0.001522807503288
0.002344566754812;0.044329706211144;0.003866348920686
0.003128651374454;0.007801127544413;0.002205104371644
0.00276735748109;-0.003498443795691;0.001611802746987
0.002982596396286;-0.054961758390233;0.002768740915069
0.003735932599471;-0.010599882580966;0.002135885848767
0.003597564725417;-0.064580468228502;0.001661244549041
