# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHU26
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
LHU26;MSONDQ;GDP252
-0.082683590208522;0.017693278966713;0.003797130397809
0.006708975521306;0.003828182176433;0.002561085346439
0.02611060743427;-0.005669891668878;0.000326315893562
-0.002357207615594;-0.009264844258932;0.002076555686302
-0.009066183136899;0.009618709838267;0.002867624519178
0.040435176790571;-0.010093211410556;-0.000969059320274
0.059836808703536;-0.004511786136512;0.000266985731096
0.058748866727108;0.002050811880233;-1.97767208219082e-05
0.025022665457842;-0.001359165520625;0.003520256306302
-0.013055303717135;0.020990662774145;0.001156938168082
-0.067089755213055;-0.002074939078824;0.004815631520138
-0.046962828649139;0.010294271398815;0.002610527148494
-0.024116047144152;-0.001704988700429;0.002996173204521
0.004351767905712;-0.003997072566569;0.002037002244658
0.02701722574796;0.015763103079434;0.003589474829179
-0.014324569356301;0.006988845191852;0.001710686351096
-0.001269265639166;0.009345268254236;0.00247209010274
0.004714415231188;0.005179305297529;0.003530144666713
-0.006165004533092;0.005887036456197;0.002234769452877
0.004351767905712;0.017033802205226;0.005270496099042
-0.025566636446056;0.022116598708389;0.004795854799316
-0.020308250226654;-0.009892151422298;0.005102393972055
0.006527651858568;0.013229747227384;0.000781180472466
-0.0090661831369;0.008404307509188;0.006209890338083
-0.021396192203082;0.008943148277721;0.003184052052329
-0.016137805983681;0.009409607450479;0.004993622007535
-0.019038984587489;0.029403012682863;0.008316111105618
-0.011604714415231;0.020443779606085;0.004479427266165
-0.02792384406165;0.017862169356849;0.000850398995343
-0.00997280145059;0.001865836691034;0.003540033027124
0.009428830462376;-0.019012232489686;0.001295375213836
-0.00271985494107;-0.053007455304365;0.00184912339685
-0.00181323662738;0.020282931615478;0.004232218255891
-0.000362647325476;0.015570085490706;0.001631579467808
0.01885766092475;0.000812282352564;0.001938118640548
-0.003989120580236;0.135956764060125;0.007712921120549
-0.02248413417951;-0.106875447358475;0.005102393972055
0.000725294650952;0.035965610699609;0.006328550663015
-0.014687216681777;0.017315286188788;0.001522807503288
0.003082502266546;0.044329706211144;0.003866348920686
0.013055303717135;0.007801127544413;0.002205104371644
-0.010335448776065;-0.003498443795691;0.001611802746987
0.011604714415231;-0.054961758390233;0.002768740915069
0.033544877606528;-0.010599882580966;0.002135885848767
