# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP275A
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
GDP275A;MSONDQ
0.00045504962885;0.017693278966713
0.001147104272726;0.003828182176433
0.000843737853493;-0.005669891668878
6.63614042073269e-05;-0.009264844258932
0.001422030090157;0.009618709838267
0.000673094242674;-0.010093211410556
0.001128143871524;-0.004511786136512
0.000407648625845;0.002050811880233
-0.001166064673929;-0.001359165520625
0.00054037143426;0.020990662774145
-0.000132722808415;-0.002074939078824
0.000853218054094;0.010294271398815
0.000720495245679;-0.001704988700429
0.000398168425244;-0.003997072566569
0.001137624072125;0.015763103079434
0.000502450631855;0.006988845191852
-4.74010030052149e-05;0.009345268254236
0.001469431093162;0.005179305297529
0.00054037143426;0.005887036456197
0.00117554487453;0.017033802205226
9.4802006010461e-05;0.022116598708389
0.000568812036063;-0.009892151422298
0.000843737853493;0.013229747227384
0.000824777452291;0.008404307509188
0.001981361925618;0.008943148277721
0.001393589488354;0.009409607450479
0.000786856649887;0.029403012682863
0.002929381985723;0.020443779606085
0.002095124332831;0.017862169356849
0.001896040120209;0.001865836691034
0.001753837111193;-0.019012232489686
0.000530891233659;-0.053007455304365
0.000862698254695;0.020282931615478
0.002483812557474;0.015570085490706
0.001848639117204;0.000812282352564
0.002644975967691;0.135956764060125
0.002474332356873;-0.106875447358475
0.002663936368894;0.035965610699609
0.002834579979712;0.017315286188788
0.002170965937639;0.044329706211144
0.003697278234407;0.007801127544413
0.003877402045827;-0.003498443795691
0.003280149407961;-0.054961758390233
0.003678317833205;-0.010599882580966
0.003204307803153;-0.064580468228502
0.002104604533432;0.014942778327343
0.002607055165287;-0.002670076644068
0.000966980461307;0.034759250770061
0.002806139377909;0.004165962956706
0.002616535365888;-0.010889408964058
0.00190552032081;0.010101253810088
0.003071584994738;0.018594027714107
0.001194505275732;0.017065971803349
0.002682896770096;0.042841862298034
0.003431832617578;0.015377067901981
0.005887204573249;0.041345975985394
0.008901908364381;0.028542475933119
0.008010769507883;0.02332295863794
0.010380819658144;0.044900716577798
0.015557009186314;0.01314932323208
0.011916612155513;-0.041788307959563
0.010058492837708;0.038909128927708
0.010276537451533;-0.140733949381137
0.005820843169041;-0.056337008709919
0.002275248144251;-0.029419097481926
0.008190893319303;0.015964163067694
0.005650199558223;-0.02261522747927
0.001488391494364;0.019591285255869
0.00117554487453;0.022969093058605
0.005375273740792;0.044619232594236
0.005252031132979;-0.003763842980192
0.007508318876027;-0.000772070354911
0.008143492316297;0.038048592177962
0.00498658551615;0.011026129756074
0.005166709327569;0.020588542797628
0.006294853199094;0.020049702029097
0.010959111894808;0.047932701200731
0.00825725472351;0.033938926017968
0.008361536930121;0.030335931028381
0.012912033218623;0.074167008468647
0.015822454803144;-0.066985145688067
0.015253642767081;-0.0016969463009
0.013575647260696;0.004865651715847
0.01923532701952;0.002396635060036
0.012968914422229;-0.095784978406157
0.011764928945897;0.015618339887891
0.012551785595783;-0.000522755969472
0.016751514462046;0.0104229497913
0.006655100821933;-0.013245832026443
0.005735521363632;-0.026885741629872
0.004872823108937;-0.063856652270772
0.003858441644625;0.021223892360526
0.001061782467317;-0.071657779815186
0.008115051714494;-0.028043847162241
0.001640074703981;0.006546513217685
-0.000350767422239;-0.025349643319582
0.007669482286245;0.044024095028994
0.004711659698719;0.014355683161628
0.001014381464312;0.033231194859297
0.007356635666411;0.056111821523071
0.001469431093162;0.009176377864099
0.002246807542448;-0.014572827948947
0.002891461183319;-0.011379995335409
0.005015026117953;0.036279264281292
0.004664258695714;-0.037348903418824
0.002170965937639;0.0287757055195
0.005318392537186;0.005983545250561
-0.001791757913597;-0.015980247866755
-0.012077775565731;-0.037099589033383
0.003014703791132;-0.00299177262528
0.002189926338841;0.032949710875735
0.013480845254686;-0.020588542797628
