# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSFR
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
HSFR;MSONDQ;GDP252
0.096560846560845;0.014942778327343;0.003134610250274
0.126606198034773;-0.002670076644068;-0.00102838948274
0.067838246409671;0.034759250770061;0.006941629008494
0.109977324263039;0.004165962956706;0.003391707620959
0.041761148904008;-0.010889408964058;0.002956619762877
0.061035525321242;0.010101253810088;0.006249443779727
0.115835222978078;0.018594027714107;0.00504306380959
-0.09334845049131;0.017065971803349;0.007287721622878
0.073885109599399;0.042841862298034;0.006031899850686
0.029667422524563;0.015377067901981;0.009295058786303
-0.025888133030992;0.041345975985394;0.007366828506165
-0.135676492819348;0.028542475933119;-0.000217543929041
-0.069727891156463;0.02332295863794;0.001483254061644
-0.211829176114892;0.044900716577798;-0.00123604505137
-0.031934996220709;0.01314932323208;-0.003579586468768
-0.040060468631899;-0.041788307959563;0.00165135618863
-0.177248677248674;0.038909128927708;0.00184912339685
-0.101473922902494;-0.140733949381137;-0.005992346409042
-0.026832955404386;-0.056337008709919;0.00350047958548
0.053665910808768;-0.029419097481926;0.006733973439864
0.101473922902494;0.015964163067694;0.005962681327809
0.051965230536661;-0.02261522747927;0.00442998546411
0.056878306878305;0.019591285255869;0.008563320115892
0.004346182917613;0.022969093058605;0.003905902362329
0.060846560846559;0.044619232594236;0.004627752672329
0.076152683295539;-0.003763842980192;0.005883574444521
0.086734693877551;-0.000772070354911;0.005369379703151
0.042139077853367;0.038048592177962;0.002481978463151
0.051209372637942;0.011026129756074;0.004390432022466
0.037603930461071;0.020588542797628;0.006991070810549
-0.139455782312925;0.020049702029097;0.00267974567137
0.161375661375663;0.047932701200731;0.010135569421234
-0.05366591080877;0.033938926017968;0.002116109127945
0.011526832955408;0.030335931028381;0.003955344164384
-0.212018140589569;0.074167008468647;0.00257097370685
0.102040816326531;-0.066985145688067;-0.000187878847808
-0.031557067271355;-0.0016969463009;0.004884850043014
-0.126039304610731;0.004865651715847;0.001433812259589
-0.182350718065006;0.002396635060036;-0.000791068832877
-0.106575963718821;-0.095784978406157;-0.011134293822741
0.189342403628118;0.015618339887891;0.005310049540686
0.0640589569161;-0.000522755969472;0.006565871312878
-0.078609221466366;0.0104229497913;0.002135885848767
-0.10468631897203;-0.013245832026443;0.000118660324932
-0.123393801965232;-0.026885741629872;0.001987560442603
-0.051398337112623;-0.063856652270772;-0.00380701875822
0.003779289493575;0.021223892360526;0.00329282401685
0.038548752834467;-0.071657779815186;0.001779904873973
0.096749811035527;-0.028043847162241;0.003896014001918
0.09297052154195;0.006546513217685;0.009245616984248
0.197089947089943;-0.025349643319582;0.005082617251234
0.017006802721088;0.044024095028994;0.010412443512741
0.080120937263798;0.014355683161628;0.009482937634111
-0.041005291005295;0.033231194859297;0.008573208476303
0.119425547996978;0.056111821523071;0.004756301357672
-0.066515495086922;0.009176377864099;0.007979906851645
-0.085411942554802;-0.014572827948947;0.004360766941234
-0.023620559334847;-0.011379995335409;0.007505265551919
0.047619047619048;0.036279264281292;0.009690593202741
0.006424792139082;-0.037348903418824;0.005329826261508
-0.01398337112623;0.0287757055195;0.01122328906644
0.070105820105822;0.005983545250561;0.001364593736713
0.041950113378685;-0.015980247866755;0.00504306380959
-0.011715797430085;-0.037099589033383;0.006457099348357
-0.067649281934994;-0.00299177262528;0.010679429243837
-0.026266061980351;0.032949710875735;0.003985009245617
0.027777777777778;-0.020588542797628;0.000276874091507
-0.084656084656083;0.05188956176965;0.008622650278357
0.007369614512472;0.00402119976516;0.007178949658357
-0.057445200302341;0.032225894918009;0.001582137665754
-0.055744520030238;0.055203030376143;0.010788201208358
0.037037037037041;-0.024135240990501;0.004716747916028
-0.003779289493577;0.07652343153103;0.005537481830138
0.038170823885108;-0.020081871627218;0.007851358166302
-0.035147392290249;0.015948078268632;0.002521531904795
-0.075774754346179;-0.007117523584337;0.003203828773151
-0.005479969765686;-0.037541921007552;0.006496652790001
-0.00491307634165;0.027513048793237;0.003154386971096
0.050075585789875;-0.003450189398509;0.005626477073836
-0.12093726379441;-0.050980770622723;0.002323764696576
-0.045540438397579;0.034855759564425;0.002877512879589
-0.050642479213906;0.023314916238408;-0.005033175449179
-0.083900226757371;-0.064379408240242;-0.002966508123288
0.065948601662887;-0.106143589001214;0.00607145329233
0.017762660619802;0.095406985628231;0.003035726646165
0.025321239606956;-0.043766738244023;-0.00061307834548
0.087301587301587;0.029949895850925;0.011599046762056
-0.05007558578987;0.049050594735445;0.004113557930959
0.017573696145125;-0.03477533556912;0.007159172937535
0.02532123960695;0.011733860914742;0.00844465979096
-0.034391534391531;-0.011339783337757;0.002630303869316
0.055744520030232;0.032129386123645;0.006536206231645
0.018707482993197;0.007495516362263;0.008128232257809
0.076341647770221;0.010382737793647;0.006704308358631
-0.024187452758883;0.003804054977844;0.008414994709727
0.042894935752081;0.036753765853579;0.005527593469727
-0.006991685563118;0.016181307855012;0.005537481830138
0.010015117157976;0.026950080826116;0.007782139643426
-0.08390022675737;0.013639909603428;0.001245933411781
-0.020786092214666;0.011814284910047;0.006516429510823
0.072562358276644;0.024842972149169;0.006921852287672
0.001133786848073;0.05710907906483;0.005468263307261
0.024565381708243;-0.018055186945576;0.00710973113548
0.01984126984127;-0.012353125678578;0.00885997092822
0.003212396069535;0.013865096790279;0.005240831017809
-0.047808012093725;0.004439404540739;0.006892187206439
0.008881330309904;0.040413057639878;0.009018184694796
0.024565381708237;0.027810617575858;0.003925679083151
-0.01039304610733;0.076249989947002;0.013912923098221
0.042139077853362;0.052725971320802;0.008909412730275
0.015117157974303;-0.064701104221456;0.009601597959042
0.007747543461825;0.028317288746271;0.013972253260687
0.033446712018141;-0.000731858357259;0.010798089568769
0.051587301587302;-0.044241239816313;0.012202236747125
-0.007369614512472;0.034968353157847;0.00916651010096
-0.076530612244898;-0.002034727081171;0.014437006200002
0.04327286470144;0.076105226755454;0.009838918608905
0.002267573696145;-0.009441777048599;0.011747372168221
0.002456538170822;-0.008790342686643;0.015326958636988
-0.041005291005289;0.080914581674587;0.006170336896439
-0.047052154195011;-0.003176747814476;0.009482937634111
0.022864701436128;-0.040573905630485;0.008365552907672
0.034580498866213;-0.071891009401566;0.004123446291371
0.014172335600907;-0.07826058982958;0.002521531904795
-0.017195767195765;-0.080118384121087;0.004439873824521
-0.016817838246412;-0.050522353849495;0.017176082033838
0.086734693877551;-0.029193910295076;0.003619139910412
-0.018140589569161;0.015369025502449;0.006051676571508
0.003590325018895;0.037694726598627;0.005824244282056
0.018329554043844;-0.036013865096789;0.003668581712466
0.003590325018895;-0.005267771692364;0.005389156423973
0.010015117157976;0.016486919037166;0.009443384192467
0.077097505668934;0.010061041812435;0.015198409951646
0.082766439909297;0.021344528353478;0.006081341652741
-0.066515495086927;-0.025800017693278;0.011856144132741
0.010770975056689;0.019422394865732;0.006654866556576
0.022486772486774;0.051286381804876;0.009542267796577
-0.006613756613758;-0.004149878157647;0.011559493320412
0.060279667422528;0.003586910190523;0.004874961682603
-0.011526832955408;0.123844910367457;0.010105904340002
0.027588813303101;-0.045125903764646;0.010521215477262
-0.017762660619802;0.156883087638027;0.003935567443562
0.029289493575204;-0.069100296764543;0.012103353143015
-0.150415721844291;0.008669706693691;0.0080293486537
-0.086545729402874;0.045117861365117;0.00648676442959
-0.075018896447466;-0.006441962023789;0.010798089568768
-0.066137566137568;-0.049710071496933;0.011332061030961
0.003968253968254;0.073314514118433;0.005883574444521
-0.092214663643231;-0.012320956080457;0.006051676571508
-0.08295540438398;0.002163405473658;0.00288740124
-0.055744520030233;-0.027159183213905;0.002620415508904
-0.015873015873016;-0.03181573254196;0.00370813515411
-0.084656084656085;-0.055323666369098;-0.01184625577233
