# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRCAN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
EXRCAN;MSONDQ
0.057848680465912;0.009176377864099
0.032982536315675;-0.014572827948947
0.007237547153917;-0.011379995335409
0.055263842196653;0.036279264281292
0.023935602373305;-0.037348903418824
-0.014785274900145;0.0287757055195
0.03008751745412;0.005983545250561
0.038048819323434;-0.015980247866755
-0.030346001281051;-0.037099589033383
0.001550902961552;-0.00299177262528
-0.000827148246156;0.032949710875735
-0.072892439192972;-0.020588542797628
-0.008168088930849;0.05188956176965
-0.015974300503992;0.00402119976516
-0.017215022873234;0.032225894918009
-0.067722762654468;0.055203030376143
-0.058262254588982;-0.024135240990501
-0.016698055219388;0.07652343153103
-0.019437983784787;-0.020081871627218
-0.023005060596374;0.015948078268632
0.002119567380794;-0.007117523584337
-0.016646358453993;-0.037541921007552
-0.021609247930977;0.027513048793237
0.022022822054047;-0.003450189398509
-0.018972712896322;-0.050980770622723
-0.026727227704085;0.034855759564425
0.012252133396266;0.023314916238408
-0.008116392165469;-0.064379408240242
-0.010752927200093;-0.106143589001214
-0.008168088930849;0.095406985628231
-0.013803036357818;-0.043766738244023
0.065965072631381;0.029949895850925
0.025900079457928;0.049050594735445
0.011941952803955;-0.03477533556912
0.092847390631605;0.011733860914742
0.0;-0.011339783337757
0.013234371938592;0.032129386123645
0.052058642742772;0.007495516362263
0.032568962192604;0.010382737793647
0.025641595631013;0.003804054977844
0.063742111719812;0.036753765853579
-0.016801448750164;0.016181307855012
-0.005479857130814;0.026950080826116
0.060536912265931;0.013639909603428
-0.055212145431273;0.011814284910047
-0.024452570027136;0.024842972149169
0.000620361184621;0.05710907906483
0.020265132030943;-0.018055186945576
-0.006927366561591;-0.012353125678578
0.008788450115454;0.013865096790279
-0.031121452761812;0.004439404540739
0.013647946061663;0.040413057639878
0.042081167023456;0.027810617575858
-0.001912780319243;0.076249989947002
0.037014884015712;0.052725971320802
0.033137626611845;-0.064701104221456
0.025641595630998;0.028317288746271
0.104841040200955;-0.000731858357259
0.044252431169644;-0.044241239816313
-0.048698352992751;0.034968353157847
-0.059968247846706;-0.002034727081171
0.02098888674634;0.076105226755454
-0.021764338227116;-0.009441777048599
-0.029268640690421;-0.008790342686643
0.041911601632998;0.080914581674587
0.002777150236492;-0.003176747814476
0.067185633262107;-0.040573905630485
0.003368044264844;-0.071891009401566
0.020601677973601;-0.07826058982958
0.007873934335803;-0.080118384121087
0.05381168005699;-0.050522353849495
0.021288727985584;-0.029193910295076
-0.062230498299947;0.015369025502449
0.014279680534663;0.037694726598627
0.009087257419385;-0.036013865096789
-0.092539794877569;-0.005267771692364
-0.173186231910656;0.016486919037166
-0.027367750627206;0.010061041812435
-0.100208493054798;0.021344528353478
0.003274473119486;-0.025800017693278
0.064334556651125;0.019422394865732
-0.080335222505463;0.051286381804876
-0.134404352454071;-0.004149878157647
0.009110520963809;0.003586910190523
0.026201471600134;0.123844910367457
-0.065540125219916;-0.045125903764646
-0.043620696696629;0.156883087638027
-0.029504377940577;-0.069100296764543
-0.049406081710868;0.008669706693691
-0.002119567380794;0.045117861365117
0.027864556542567;-0.006441962023789
0.050611133311995;-0.049710071496933
-0.11388797414334;0.073314514118433
-0.082921611677684;-0.012320956080457
-0.098275550997044;0.002163405473658
0.034481742511852;-0.027159183213905
0.009408811300091;-0.03181573254196
0.049163623881217;-0.055323666369098
