# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMCP
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
PMCP;MSONDQ
0.073947110675809;-0.02261522747927
0.035259549461313;0.019591285255869
0.079823702252693;0.022969093058605
-0.028893241919687;0.044619232594236
-0.075905974534769;-0.003763842980192
0.115083251714005;-0.000772070354911
-0.047502448579823;0.038048592177962
-0.105778648383937;0.011026129756074
-0.05435847208619;0.020588542797628
0.118021547502448;0.020049702029097
0.122428991185112;0.047932701200731
0.060724779627817;0.033938926017968
0.00097943192948;0.030335931028381
0.022526934378062;0.074167008468647
0.009304603330068;-0.066985145688067
0.008814887365328;-0.0016969463009
-0.02203721841332;0.004865651715847
-0.037708129285015;0.002396635060036
-0.194906953966698;-0.095784978406157
-0.085210577864838;0.015618339887891
0.157688540646425;-0.000522755969472
-0.03281096963761;0.0104229497913
-0.061704211557297;-0.013245832026443
-0.043584720861901;-0.026885741629872
-0.135651322233104;-0.063856652270772
-0.201273261508325;0.021223892360526
-0.062683643486778;-0.071657779815186
0.02203721841332;-0.028043847162241
-0.018609206660138;0.006546513217685
0.112144955925564;-0.025349643319582
0.181684622918706;0.044024095028994
0.113614103819785;0.014355683161628
0.040156709108716;0.033231194859297
0.001469147894221;0.056111821523071
-0.052399608227229;0.009176377864099
-0.122428991185112;-0.014572827948947
-0.078354554358472;-0.011379995335409
-0.092066601371205;0.036279264281292
-0.016650342801175;-0.037348903418824
-0.006366307541627;0.0287757055195
0.033790401567091;0.005983545250561
0.030852105778648;-0.015980247866755
-0.017140058765915;-0.037099589033383
0.070029382957883;-0.00299177262528
0.064152791381;0.032949710875735
0.074926542605289;-0.020588542797628
0.095494613124388;0.05188956176965
0.113614103819784;0.00402119976516
0.041625857002939;0.032225894918009
-0.015181194906955;0.055203030376143
0.043095004897161;-0.024135240990501
-0.054848188050932;0.07652343153103
-0.096963761018609;-0.020081871627218
-0.028893241919686;0.015948078268632
-0.154750244857983;-0.007117523584337
-0.200293829578844;-0.037541921007552
-0.053379040156709;0.027513048793237
0.110675808031341;-0.003450189398509
0.042605288932419;-0.050980770622723
0.100391772771792;0.034855759564425
0.106758080313419;0.023314916238408
-0.289911851126346;-0.064379408240242
-0.101371204701273;-0.106143589001214
0.04456415279138;0.095406985628231
0.101860920666013;-0.043766738244023
-0.034769833496571;0.029949895850925
0.100881488736532;0.049050594735445
0.007345739471107;-0.03477533556912
-0.122428991185112;0.011733860914742
0.101860920666013;-0.011339783337757
-0.008325171400587;0.032129386123645
-0.014201762977474;0.007495516362263
0.019588638589618;0.010382737793647
0.137610186092067;0.003804054977844
0.079333986287953;0.036753765853579
0.127815866797258;0.016181307855012
0.140058765915768;0.026950080826116
-0.044564152791381;0.013639909603428
-0.180705190989226;0.011814284910047
-0.263467189030362;0.024842972149169
-0.120470127326151;0.05710907906483
-0.060235063663075;-0.018055186945576
0.100881488736532;-0.012353125678578
0.005876591576885;0.013865096790279
0.015670910871695;0.004439404540739
0.082272282076396;0.040413057639878
-0.064152791381;0.027810617575858
0.046033300685603;0.076249989947002
0.003917727717923;0.052725971320802
-0.103819784524974;-0.064701104221456
-0.077375122428992;0.028317288746271
-0.052399608227229;-0.000731858357259
-0.04456415279138;-0.044241239816313
0.050440744368266;0.034968353157847
0.202742409402546;-0.002034727081171
0.142507345739471;0.076105226755454
0.109696376101861;-0.009441777048599
0.090107737512243;-0.008790342686643
-0.112144955925563;0.080914581674587
-0.097453476983349;-0.003176747814476
-0.02105778648384;-0.040573905630485
-0.026934378060724;-0.071891009401566
-0.167482859941234;-0.07826058982958
-0.119490695396669;-0.080118384121087
-0.06366307541626;-0.050522353849495
0.190009794319296;-0.029193910295076
0.252203721841331;0.015369025502449
0.017140058765916;0.037694726598627
-0.104799216454456;-0.036013865096789
0.108227228207639;-0.005267771692364
-0.105288932419196;0.016486919037166
-0.046523016650343;0.010061041812435
0.129774730656219;0.021344528353478
0.266895200783546;-0.025800017693278
0.058765915768854;0.019422394865732
-0.100391772771792;0.051286381804876
-0.048971596474046;-0.004149878157647
-0.083251714005876;0.003586910190523
-0.137120470127327;0.123844910367457
0.046523016650343;-0.045125903764646
0.156709108716945;0.156883087638027
-0.132223310479922;-0.069100296764543
0.151811949069539;0.008669706693691
-0.061214495592557;0.045117861365117
-0.31586679725759;-0.006441962023789
0.144466209598434;-0.049710071496933
0.168952007835455;0.073314514118433
-0.122428991185114;-0.012320956080457
0.056317335945153;0.002163405473658
0.178746327130263;-0.027159183213905
0.137120470127327;-0.03181573254196
-0.215475024485799;-0.055323666369098
