# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRJAN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
EXRJAN;MSONDQ
-0.017911416662672;0.0104229497913
0.051394145546877;-0.013245832026443
0.042339385809418;-0.026885741629872
-0.025798878934509;-0.063856652270772
0.033224740094861;0.021223892360526
0.037045465433814;-0.071657779815186
0.054005174148421;-0.028043847162241
0.000335361471757;0.006546513217685
-0.084487136492118;-0.025349643319582
0.006515594308436;0.044024095028994
0.017714272026062;0.014355683161628
-0.029883102572699;0.033231194859297
-0.011629856752744;0.056111821523071
-0.004096200833613;0.009176377864099
0.049753269774351;-0.014572827948947
0.009042782542038;-0.011379995335409
0.04100991711781;0.036279264281292
-0.024158003161982;-0.037348903418824
-0.044650984525461;0.0287757055195
-0.112094571935037;0.005983545250561
-0.069599482585158;-0.015980247866755
-0.064401379772911;-0.037099589033383
-0.050471901499546;-0.00299177262528
0.016588415656591;0.032949710875735
-0.02599051406123;-0.020588542797628
-0.037895846308626;0.05188956176965
0.015426627700856;0.00402119976516
-0.040662578450631;0.032225894918009
-0.027535572270396;0.055203030376143
-0.008156470080966;-0.024135240990501
0.028685383030708;0.07652343153103
-0.030685574665836;-0.020081871627218
0.01216883054664;0.015948078268632
0.033811622670435;-0.007117523584337
0.015690126000097;-0.037541921007552
0.002934412877878;0.027513048793237
0.017426819335984;-0.003450189398509
0.026613328223064;-0.050980770622723
-0.037440712882671;0.034855759564425
-0.050591673453744;0.023314916238408
0.01069563550999;-0.064379408240242
0.016109327839792;-0.106143589001214
-0.00734202079241;0.095406985628231
-0.024565227806258;-0.043766738244023
-0.002898481291622;0.029949895850925
0.006144301250419;0.049050594735445
-0.019690509270349;-0.03477533556912
-0.006731183825994;0.011733860914742
-0.007569587505391;-0.011339783337757
-0.039057634264361;0.032129386123645
-0.015726057586353;0.007495516362263
0.009318258036697;0.010382737793647
-0.002359507497726;0.003804054977844
-0.015666171609256;0.036753765853579
-0.015091266229099;0.016181307855012
-0.000706654529775;0.026950080826116
-0.009629665117616;0.013639909603428
-0.042027978728501;0.011814284910047
0.035033296603267;0.024842972149169
0.026277966751304;0.05710907906483
0.0153906961146;-0.018055186945576
0.006012552100799;-0.012353125678578
0.005377760743545;0.013865096790279
0.014013318641307;0.004439404540739
0.029883102572699;0.040413057639878
-0.005413692329802;0.027810617575858
-0.005892780146601;0.076249989947002
0.026313898337564;0.052725971320802
0.009953049393954;-0.064701104221456
0.026948689694821;0.028317288746271
0.015534422459636;-0.000731858357259
-0.073707660614189;-0.044241239816313
-0.010755521487087;0.034968353157847
0.015642217218415;-0.002034727081171
-0.027607435442916;0.076105226755454
-0.031428160781873;-0.009441777048599
0.009332510899248;-0.008790342686643
-0.001100584487136;0.080914581674587
0.003660710008144;-0.003176747814476
0.007823504048291;-0.040573905630485
0.029642600488672;-0.071891009401566
0.016144780338236;-0.07826058982958
-0.004088295884636;-0.080118384121087
0.00835624970057;-0.050522353849495
0.031060820198341;-0.029193910295076
-0.02030086714895;0.015369025502449
-0.026909763809704;0.037694726598627
0.011304915440999;-0.036013865096789
-0.012660135102764;-0.005267771692364
-0.001492598093231;0.016486919037166
-0.004112729363292;0.010061041812435
-0.030838044363531;0.021344528353478
-0.005891462655107;-0.025800017693278
0.009334906338333;0.019422394865732
0.000630120251043;0.051286381804876
-0.014932927705651;-0.004149878157647
-0.004557083313369;0.003586910190523
0.010775643175393;0.123844910367457
0.013489555885593;-0.045125903764646
0.021543261629859;0.156883087638027
-0.001402649355628;-0.069100296764543
-0.008605375365303;0.008669706693691
0.006551525894695;0.045117861365117
0.005210080007665;-0.006441962023789
0.005940688928279;-0.049710071496933
0.005011498107606;0.073314514118433
-0.011021894313229;-0.012320956080457
-0.016533081013751;0.002163405473658
-0.028486202270876;-0.027159183213905
-0.001978512911415;-0.03181573254196
0.010583768504766;-0.055323666369098
