# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHELX
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
LHELX;MSONDQ
0.047779381112715;0.056111821523071
0.039281705948372;0.009176377864099
0.007054673721341;-0.014572827948947
0.014269680936348;-0.011379995335409
0.002084335417669;0.036279264281292
0.004649671316338;-0.037348903418824
0.004489337822671;0.0287757055195
0.004810004810005;0.005983545250561
-0.002725669392336;-0.015980247866755
-0.011704345037678;-0.037099589033383
0.012666345999679;-0.00299177262528
0.016514349847684;0.032949710875735
0.016354016354016;-0.020588542797628
0.038480038480038;0.05188956176965
0.037357704024369;0.00402119976516
0.017155683822352;0.032225894918009
0.005772005772006;0.055203030376143
0.023889690556359;-0.024135240990501
-0.00513067179734;0.07652343153103
0.015552348885681;-0.020081871627218
0.003848003848004;0.015948078268632
-0.021645021645022;-0.007117523584337
-0.025012025012025;-0.037541921007552
-0.00945967612634;0.027513048793237
-0.013949013949014;-0.003450189398509
-0.033028699695368;-0.050980770622723
-0.051948051948052;0.034855759564425
-0.077280743947411;0.023314916238408
-0.056277056277056;-0.064379408240242
-0.019400352733686;-0.106143589001214
-0.008016674683342;0.095406985628231
-0.014430014430014;-0.043766738244023
-0.004168670835337;0.029949895850925
-0.004329004329004;0.049050594735445
-0.002886002886003;-0.03477533556912
0.015873015873016;0.011733860914742
0.016193682860349;-0.011339783337757
0.00304633637967;0.032129386123645
0.02324835658169;0.007495516362263
0.024851691518358;0.010382737793647
0.017636684303351;0.003804054977844
0.033990700657367;0.036753765853579
0.017316017316017;0.016181307855012
0.047779381112714;0.026950080826116
0.0;0.013639909603428
-0.033990700657367;0.011814284910047
0.009780343113676;0.024842972149169
0.010582010582011;0.05710907906483
-0.008818342151675;-0.018055186945576
-0.000801667468334;-0.012353125678578
0.013788680455347;0.013865096790279
0.004810004810005;0.004439404540739
0.015392015392015;0.040413057639878
0.011223344556678;0.027810617575858
0.019881353214686;0.076249989947002
0.029822029822028;0.052725971320802
0.012826679493348;-0.064701104221456
0.021484688151356;0.028317288746271
-0.026936026936027;-0.000731858357259
0.001282667949331;-0.044241239816313
0.041045374378711;0.034968353157847
-0.02020202020202;-0.002034727081171
-0.015071348404685;0.076105226755454
0.022927689594358;-0.009441777048599
0.022286355619687;-0.008790342686643
-0.021805355138687;0.080914581674587
-0.042007375340707;-0.003176747814476
-0.002725669392338;-0.040573905630485
-0.067821067821068;-0.071891009401566
-0.080166746833414;-0.07826058982958
-0.059804393137726;-0.080118384121087
-0.07679974346641;-0.050522353849495
-0.003367003367003;-0.029193910295076
-0.008497675164342;0.015369025502449
-0.010742344075678;0.037694726598627
-0.016193682860349;-0.036013865096789
0.001122334455668;-0.005267771692364
-0.021645021645022;0.016486919037166
0.002565335898669;0.010061041812435
0.008658008658009;0.021344528353478
0.009459676126343;-0.025800017693278
-0.000641333974667;0.019422394865732
-0.003206669873337;0.051286381804876
0.002244668911336;-0.004149878157647
0.020041686708353;0.003586910190523
-0.004810004810005;0.123844910367457
-0.001763668430335;-0.045125903764646
0.002725669392336;0.156883087638027
0.009459676126343;-0.069100296764543
-0.024531024531025;0.008669706693691
-0.016354016354016;0.045117861365117
0.01010101010101;-0.006441962023789
-0.004810004810005;-0.049710071496933
-0.014430014430014;0.073314514118433
-0.021484688151355;-0.012320956080457
-0.014269680936347;0.002163405473658
-0.008016674683342;-0.027159183213905
-0.020843354176687;-0.03181573254196
-0.017797017797018;-0.055323666369098
