# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHNAG
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
LHNAG;MSONDQ
0.003742084052969;-0.014572827948947
0.006982370972004;-0.011379995335409
0.00817657035274;0.036279264281292
0.0025828937746;-0.037348903418824
0.006243289922046;0.0287757055195
0.010055392179748;0.005983545250561
0.007071838678056;-0.015980247866755
0.00578428169101;-0.037099589033383
0.00931631112979;-0.00299177262528
0.005694813984969;0.032949710875735
0.00806376324511;-0.020588542797628
0.010168199287366;0.05188956176965
0.009324090930309;0.00402119976516
0.00754251660987;0.032225894918009
0.006457234436517;0.055203030376143
0.006807325460171;-0.024135240990501
0.0075502964104;0.07652343153103
0.007087398279104;-0.020081871627218
0.010156529586589;0.015948078268632
0.005725933187065;-0.007117523584337
0.001913830929375;-0.037541921007552
0.004033826572691;0.027513048793237
0.015158941324744;-0.003450189398509
-0.001715446015964;-0.050980770622723
-0.002734599884855;0.034855759564425
-0.004520064105564;0.023314916238408
-0.006562261743605;-0.064379408240242
-0.00124476808415;-0.106143589001214
-0.00133423579019;0.095406985628231
0.001073612472576;-0.043766738244023
0.003656506247176;0.029949895850925
0.004745678320812;0.049050594735445
0.003718744651391;-0.03477533556912
0.001400364094665;0.011733860914742
0.006398885932561;-0.011339783337757
0.008444973470884;0.032129386123645
0.007600865113815;0.007495516362263
0.006021565607058;0.010382737793647
0.007344131696459;0.003804054977844
0.006476683937824;0.036753765853579
0.007270223591467;0.016181307855012
0.012397112138053;0.026950080826116
0.004142743780049;0.013639909603428
-0.001015263968632;0.011814284910047
0.00486626522896;0.024842972149169
0.003006892903258;0.05710907906483
0.002221133050156;-0.018055186945576
0.009452457638986;-0.012353125678578
0.011055096547321;0.013865096790279
0.007305232693834;0.004439404540739
0.007814809628285;0.040413057639878
0.009510806142931;0.027810617575858
0.007651433817229;0.076249989947002
0.00672952745492;0.052725971320802
0.004485055003186;-0.064701104221456
0.004372247895568;0.028317288746271
0.002322270456985;-0.000731858357259
0.009040128211117;-0.044241239816313
0.00972086075713;0.034968353157847
0.001668767212809;-0.002034727081171
0.005492539171288;0.076105226755454
0.008005414741166;-0.009441777048599
0.034203893012183;-0.008790342686643
0.006538922342039;0.080914581674587
-0.001874931926749;-0.003176747814476
0.007495837806715;-0.040573905630485
0.004061055874527;-0.071891009401566
-0.005605346278917;-0.07826058982958
-0.004535623706612;-0.080118384121087
-0.006052684809154;-0.050522353849495
-0.002442857365145;-0.029193910295076
0.004162193281368;0.015369025502449
0.006052684809165;0.037694726598627
-0.003812102257702;-0.036013865096789
0.010740014626021;-0.005267771692364
0.002983553501692;0.016486919037166
-0.002151114845411;0.010061041812435
0.007476388305396;0.021344528353478
0.004562853008449;-0.025800017693278
0.003446451632988;0.019422394865732
0.008281597659828;0.051286381804876
0.006286078824943;-0.004149878157647
0.004955732935012;0.003586910190523
0.010973408641798;0.123844910367457
0.010701115623395;-0.045125903764646
0.004216651885042;0.156883087638027
0.008550000777984;-0.069100296764543
0.00672174765439;0.008669706693691
0.007172976084897;0.045117861365117
0.011836966500175;-0.006441962023789
0.004628981312923;-0.049710071496933
0.000101137406829;0.073314514118433
0.002435077564615;-0.012320956080457
0.000777980052595;0.002163405473658
-0.001991628934638;-0.027159183213905
-0.00071574164838;-0.03181573254196
-0.008546110877725;-0.055323666369098
