# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBPUR7
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
LBPUR7;MSONDQ;GDP252
-0.00470252138604;-0.002670076644068;-0.00102838948274
0.015118686503924;0.034759250770061;0.006941629008494
0.008345771743143;0.004165962956706;0.003391707620959
0.005713643731844;-0.010889408964058;0.002956619762877
0.000577784197602;0.010101253810088;0.006249443779727
0.02108912321248;0.018594027714107;0.00504306380959
0.008811209013434;0.017065971803349;0.007287721622878
0.008056879644342;0.042841862298034;0.006031899850686
0.013738424254097;0.015377067901981;0.009295058786303
0.0144606545011;0.041345975985394;0.007366828506165
-0.007158104225849;0.028542475933119;-0.000217543929041
-0.000481486831335;0.02332295863794;0.001483254061644
-0.004654372702907;0.044900716577798;-0.00123604505137
-0.007784037106585;0.01314932323208;-0.003579586468768
-0.000529635514469;-0.041788307959563;0.00165135618863
0.000674081563869;0.038909128927708;0.00184912339685
-0.006644518272425;-0.140733949381137;-0.005992346409042
0.008843308135523;-0.056337008709919;0.00350047958548
0.010849503266086;-0.029419097481926;0.006733973439864
-0.002728425377566;0.015964163067694;0.005962681327809
-0.000128396488356;-0.02261522747927;0.00442998546411
0.014300158890654;0.019591285255869;0.008563320115892
0.01638660182644;0.022969093058605;0.003905902362329
0.008281573498965;0.044619232594236;0.004627752672329
0.009292695844769;-0.003763842980192;0.005883574444521
-0.001235816200427;-0.000772070354911;0.005369379703151
0.003322259136213;0.038048592177962;0.002481978463151
0.008217375254787;0.011026129756074;0.004390432022466
0.004975363923796;0.020588542797628;0.006991070810549
0.01884218466625;0.020049702029097;0.00267974567137
-0.006692666955559;0.047932701200731;0.010135569421234
0.001653104787584;0.033938926017968;0.002116109127945
0.005761792414977;0.030335931028381;0.003955344164384
0.006724766077648;0.074167008468647;0.00257097370685
-0.007575392813007;-0.066985145688067;-0.000187878847808
-0.006419824417802;-0.0016969463009;0.004884850043014
8.02478052224775e-05;0.004865651715847;0.001433812259589
-0.003306209575168;0.002396635060036;-0.000791068832877
0.002359285473542;-0.095784978406157;-0.011134293822741
0.003225961769946;0.015618339887891;0.005310049540686
0.004028439822171;-0.000522755969472;0.006565871312878
-0.001877798642207;0.0104229497913;0.002135885848767
-0.000834577174314;-0.013245832026443;0.000118660324932
0.00309756528159;-0.026885741629872;0.001987560442603
-0.004317331920972;-0.063856652270772;-0.00380701875822
0.018585391689537;0.021223892360526;0.00329282401685
-0.003258060892035;-0.071657779815186;0.001779904873973
-0.002150641179964;-0.028043847162241;0.003896014001918
0.003049416598456;0.006546513217685;0.009245616984248
0.005071661290064;-0.025349643319582;0.005082617251234
-0.004493877092462;0.044024095028994;0.010412443512741
-0.006066734074823;0.014355683161628;0.009482937634111
0.002134591618919;0.033231194859297;0.008573208476303
-0.001893848203252;0.056111821523071;0.004756301357672
0.001123469273115;0.009176377864099;0.007979906851645
0.0087630603303;-0.014572827948947;0.004360766941234
-0.001540757860273;-0.011379995335409;0.007505265551919
0.005296355144687;0.036279264281292;0.009690593202741
-0.001235816200427;-0.037348903418824;0.005329826261508
0.01104209799862;0.0287757055195;0.01122328906644
0.011571733513089;0.005983545250561;0.001364593736713
0.012438409809492;-0.015980247866755;0.00504306380959
0.020864429357857;-0.037099589033383;0.006457099348357
0.006066734074823;-0.00299177262528;0.010679429243837
0.015375479480636;0.032949710875735;0.003985009245617
-0.015359429919592;-0.020588542797628;0.000276874091507
-0.001300014444605;0.05188956176965;0.008622650278357
0.001235816200427;0.00402119976516;0.007178949658357
0.006130932319001;0.032225894918009;0.001582137665754
0.013561879082607;0.055203030376143;0.010788201208358
0.00096297366267;-0.024135240990501;0.004716747916028
0.00096297366267;0.07652343153103;0.005537481830138
-0.00502351260693;-0.020081871627218;0.007851358166302
-0.010047025213861;0.015948078268632;0.002521531904795
-0.019195275009229;-0.007117523584337;0.003203828773151
0.001059271028937;-0.037541921007552;0.006496652790001
0.006708716516603;0.027513048793237;0.003154386971096
0.004814868313352;-0.003450189398509;0.005626477073836
0.018633540372671;-0.050980770622723;0.002323764696576
-0.001845699520118;0.034855759564425;0.002877512879589
-0.010640858972507;0.023314916238408;-0.005033175449179
0.00438153016515;-0.064379408240242;-0.002966508123288
0.021650857849038;-0.106143589001214;0.00607145329233
0.007430946763606;0.095406985628231;0.003035726646165
0.005729693292888;-0.043766738244023;-0.00061307834548
0.02108912321248;0.029949895850925;0.011599046762056
0.002038294252652;0.049050594735445;0.004113557930959
0.013979167669764;-0.03477533556912;0.007159172937535
-0.006451923539891;0.011733860914742;0.00844465979096
-0.005248206461553;-0.011339783337757;0.002630303869316
-0.005376602949909;0.032129386123645;0.006536206231645
-0.000208644293578;0.007495516362263;0.008128232257809
-0.004734620508129;0.010382737793647;0.006704308358631
0.013626077326785;0.003804054977844;0.008414994709727
-0.011956922978157;0.036753765853579;0.005527593469727
-0.013433482594251;0.016181307855012;0.005537481830138
0.00178150127594;0.026950080826116;0.007782139643426
0.002760524499655;0.013639909603428;0.001245933411781
-0.00324201133099;0.011814284910047;0.006516429510823
0.002246938546231;0.024842972149169;0.006921852287672
0.007463045885695;0.05710907906483;0.005468263307261
0.003354358258301;-0.018055186945576;0.00710973113548
0.001492609177139;-0.012353125678578;0.00885997092822
0.003338308697257;0.013865096790279;0.005240831017809
-0.005922288025423;0.004439404540739;0.006892187206439
0.001059271028937;0.040413057639878;0.009018184694796
0.008859357696567;0.027810617575858;0.003925679083151
0.00826552393792;0.076249989947002;0.013912923098221
0.01962861315743;0.052725971320802;0.008909412730275
0.028471921292953;-0.064701104221456;0.009601597959042
0.017895260564623;0.028317288746271;0.013972253260687
0.019885406134142;-0.000731858357259;0.010798089568769
0.001637055226539;-0.044241239816313;0.012202236747125
0.025021265668384;0.034968353157847;0.00916651010096
-0.005633395926622;-0.002034727081171;0.014437006200002
0.001492609177139;0.076105226755454;0.009838918608905
0.022244691607685;-0.009441777048599;0.011747372168221
0.044681977947903;-0.008790342686643;0.015326958636988
-0.009019853307012;0.080914581674587;0.006170336896439
0.018537243006404;-0.003176747814476;0.009482937634111
-0.002214839424142;-0.040573905630485;0.008365552907672
0.012277914199047;-0.071891009401566;0.004123446291371
-0.001974096008474;-0.07826058982958;0.002521531904795
0.004734620508129;-0.080118384121087;0.004439873824521
0.015311281236458;-0.050522353849495;0.017176082033838
0.022276790729773;-0.029193910295076;0.003619139910412
0.004830917874396;0.015369025502449;0.006051676571508
-0.000369139904024;0.037694726598627;0.005824244282056
-0.011732229123533;-0.036013865096789;0.003668581712466
0.007045757298538;-0.005267771692364;0.005389156423973
0.03277320365288;0.016486919037166;0.009443384192467
0.010512462484151;0.010061041812435;0.015198409951646
0.009164299356413;0.021344528353478;0.006081341652741
-0.016803890413597;-0.025800017693278;0.011856144132741
0.009629736626703;0.019422394865732;0.006654866556576
0.013513730399474;0.051286381804876;0.009542267796577
0.002904970549056;-0.004149878157647;0.011559493320412
0.002632128011299;0.003586910190523;0.004874961682603
-0.002439533278765;0.123844910367457;0.010105904340002
-0.001123469273115;-0.045125903764646;0.010521215477262
-0.001219766639382;0.156883087638027;0.003935567443562
0.012438409809492;-0.069100296764543;0.012103353143015
-0.010929751071308;0.008669706693691;0.0080293486537
-0.008185276132698;0.045117861365117;0.00648676442959
0.049127706357231;-0.006441962023789;0.010798089568768
0.002439533278765;-0.049710071496933;0.011332061030961
-0.01556807421317;0.073314514118433;0.005883574444521
0.007575392813006;-0.012320956080457;0.006051676571508
-0.002503731522943;0.002163405473658;0.00288740124
-0.002696326255477;-0.027159183213905;0.002620415508904
-0.015600173335259;-0.03181573254196;0.00370813515411
-0.004461777970373;-0.055323666369098;-0.01184625577233
