# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRJAN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
EXRJAN;MSONDQ;GDP252
-0.000367340583528;0.014942778327343;0.003134610250274
-0.002876083936188;-0.002670076644068;-0.00102838948274
-0.000137617975375;0.034759250770061;0.006941629008494
-0.000888588128204;0.004165962956706;0.003391707620959
-0.025373448953193;-0.010889408964058;0.002956619762877
-0.085362190389496;0.010101253810088;0.006249443779727
-0.071204546543381;0.018594027714107;0.00504306380959
-0.012092535811817;0.017065971803349;0.007287721622878
-0.008379485459682;0.042841862298034;0.006031899850686
-9.76141426736188e-05;0.015377067901981;0.009295058786303
-0.074432999568821;0.041345975985394;0.007366828506165
-0.055649762851531;0.028542475933119;-0.000217543929041
0.000731088008433;0.02332295863794;0.001483254061644
0.035329253102091;0.044900716577798;-0.00123604505137
0.055422794998326;0.01314932323208;-0.003579586468768
-0.037507904948977;-0.041788307959563;0.00165135618863
0.062960163848032;0.038909128927708;0.00184912339685
0.009082546830833;-0.140733949381137;-0.005992346409042
-0.024739016911799;-0.056337008709919;0.00350047958548
-0.002541441096153;-0.029419097481926;0.006733973439864
0.020567479518997;0.015964163067694;0.005962681327809
0.019528218272408;-0.02261522747927;0.00442998546411
-0.004550974943708;0.019591285255869;0.008563320115892
-0.011318090355962;0.022969093058605;0.003905902362329
-0.029574210702822;0.044619232594236;0.004627752672329
0.01009809323049;-0.003763842980192;0.005883574444521
-0.029671944617448;-0.000772070354911;0.005369379703151
-0.036911799932928;0.038048592177962;0.002481978463151
-0.032511617879557;0.011026129756074;0.004390432022466
-0.069376467206438;0.020588542797628;0.006991070810549
-0.03255102285249;0.020049702029097;0.00267974567137
-0.061436544818665;0.047932701200731;0.010135569421234
-0.100279188425239;0.033938926017968;0.002116109127945
-0.007929502227757;0.030335931028381;0.003955344164384
0.039510611795143;0.074167008468647;0.00257097370685
0.058262108944568;-0.066985145688067;-0.000187878847808
0.004344009006852;-0.0016969463009;0.004884850043014
0.070392852009773;0.004865651715847;0.001433812259589
0.018018971877545;0.002396635060036;-0.000791068832877
-0.040873856177839;-0.095784978406157;-0.011134293822741
-0.044499592775355;0.015618339887891;0.005310049540686
-0.032963038374937;-0.000522755969472;0.006565871312878
-0.017911416662672;0.0104229497913;0.002135885848767
0.051394145546877;-0.013245832026443;0.000118660324932
0.042339385809418;-0.026885741629872;0.001987560442603
-0.025798878934509;-0.063856652270772;-0.00380701875822
0.033224740094861;0.021223892360526;0.00329282401685
0.037045465433814;-0.071657779815186;0.001779904873973
0.054005174148421;-0.028043847162241;0.003896014001918
0.000335361471757;0.006546513217685;0.009245616984248
-0.084487136492118;-0.025349643319582;0.005082617251234
0.006515594308436;0.044024095028994;0.010412443512741
0.017714272026062;0.014355683161628;0.009482937634111
-0.029883102572699;0.033231194859297;0.008573208476303
-0.011629856752744;0.056111821523071;0.004756301357672
-0.004096200833613;0.009176377864099;0.007979906851645
0.049753269774351;-0.014572827948947;0.004360766941234
0.009042782542038;-0.011379995335409;0.007505265551919
0.04100991711781;0.036279264281292;0.009690593202741
-0.024158003161982;-0.037348903418824;0.005329826261508
-0.044650984525461;0.0287757055195;0.01122328906644
-0.112094571935037;0.005983545250561;0.001364593736713
-0.069599482585158;-0.015980247866755;0.00504306380959
-0.064401379772911;-0.037099589033383;0.006457099348357
-0.050471901499546;-0.00299177262528;0.010679429243837
0.016588415656591;0.032949710875735;0.003985009245617
-0.02599051406123;-0.020588542797628;0.000276874091507
-0.037895846308626;0.05188956176965;0.008622650278357
0.015426627700856;0.00402119976516;0.007178949658357
-0.040662578450631;0.032225894918009;0.001582137665754
-0.027535572270396;0.055203030376143;0.010788201208358
-0.008156470080966;-0.024135240990501;0.004716747916028
0.028685383030708;0.07652343153103;0.005537481830138
-0.030685574665836;-0.020081871627218;0.007851358166302
0.01216883054664;0.015948078268632;0.002521531904795
0.033811622670435;-0.007117523584337;0.003203828773151
0.015690126000097;-0.037541921007552;0.006496652790001
0.002934412877878;0.027513048793237;0.003154386971096
0.017426819335984;-0.003450189398509;0.005626477073836
0.026613328223064;-0.050980770622723;0.002323764696576
-0.037440712882671;0.034855759564425;0.002877512879589
-0.050591673453744;0.023314916238408;-0.005033175449179
0.01069563550999;-0.064379408240242;-0.002966508123288
0.016109327839792;-0.106143589001214;0.00607145329233
-0.00734202079241;0.095406985628231;0.003035726646165
-0.024565227806258;-0.043766738244023;-0.00061307834548
-0.002898481291622;0.029949895850925;0.011599046762056
0.006144301250419;0.049050594735445;0.004113557930959
-0.019690509270349;-0.03477533556912;0.007159172937535
-0.006731183825994;0.011733860914742;0.00844465979096
-0.007569587505391;-0.011339783337757;0.002630303869316
-0.039057634264361;0.032129386123645;0.006536206231645
-0.015726057586353;0.007495516362263;0.008128232257809
0.009318258036697;0.010382737793647;0.006704308358631
-0.002359507497726;0.003804054977844;0.008414994709727
-0.015666171609256;0.036753765853579;0.005527593469727
-0.015091266229099;0.016181307855012;0.005537481830138
-0.000706654529775;0.026950080826116;0.007782139643426
-0.009629665117616;0.013639909603428;0.001245933411781
-0.042027978728501;0.011814284910047;0.006516429510823
0.035033296603267;0.024842972149169;0.006921852287672
0.026277966751304;0.05710907906483;0.005468263307261
0.0153906961146;-0.018055186945576;0.00710973113548
0.006012552100799;-0.012353125678578;0.00885997092822
0.005377760743545;0.013865096790279;0.005240831017809
0.014013318641307;0.004439404540739;0.006892187206439
0.029883102572699;0.040413057639878;0.009018184694796
-0.005413692329802;0.027810617575858;0.003925679083151
-0.005892780146601;0.076249989947002;0.013912923098221
0.026313898337564;0.052725971320802;0.008909412730275
0.009953049393954;-0.064701104221456;0.009601597959042
0.026948689694821;0.028317288746271;0.013972253260687
0.015534422459636;-0.000731858357259;0.010798089568769
-0.073707660614189;-0.044241239816313;0.012202236747125
-0.010755521487087;0.034968353157847;0.00916651010096
0.015642217218415;-0.002034727081171;0.014437006200002
-0.027607435442916;0.076105226755454;0.009838918608905
-0.031428160781873;-0.009441777048599;0.011747372168221
0.009332510899248;-0.008790342686643;0.015326958636988
-0.001100584487136;0.080914581674587;0.006170336896439
0.003660710008144;-0.003176747814476;0.009482937634111
0.007823504048291;-0.040573905630485;0.008365552907672
0.029642600488672;-0.071891009401566;0.004123446291371
0.016144780338236;-0.07826058982958;0.002521531904795
-0.004088295884636;-0.080118384121087;0.004439873824521
0.00835624970057;-0.050522353849495;0.017176082033838
0.031060820198341;-0.029193910295076;0.003619139910412
-0.02030086714895;0.015369025502449;0.006051676571508
-0.026909763809704;0.037694726598627;0.005824244282056
0.011304915440999;-0.036013865096789;0.003668581712466
-0.012660135102764;-0.005267771692364;0.005389156423973
-0.001492598093231;0.016486919037166;0.009443384192467
-0.004112729363292;0.010061041812435;0.015198409951646
-0.030838044363531;0.021344528353478;0.006081341652741
-0.005891462655107;-0.025800017693278;0.011856144132741
0.009334906338333;0.019422394865732;0.006654866556576
0.000630120251043;0.051286381804876;0.009542267796577
-0.014932927705651;-0.004149878157647;0.011559493320412
-0.004557083313369;0.003586910190523;0.004874961682603
0.010775643175393;0.123844910367457;0.010105904340002
0.013489555885593;-0.045125903764646;0.010521215477262
0.021543261629859;0.156883087638027;0.003935567443562
-0.001402649355628;-0.069100296764543;0.012103353143015
-0.008605375365303;0.008669706693691;0.0080293486537
0.006551525894695;0.045117861365117;0.00648676442959
0.005210080007665;-0.006441962023789;0.010798089568768
0.005940688928279;-0.049710071496933;0.011332061030961
0.005011498107606;0.073314514118433;0.005883574444521
-0.011021894313229;-0.012320956080457;0.006051676571508
-0.016533081013751;0.002163405473658;0.00288740124
-0.028486202270876;-0.027159183213905;0.002620415508904
-0.001978512911415;-0.03181573254196;0.00370813515411
0.010583768504766;-0.055323666369098;-0.01184625577233
