# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP274A
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
GDP274A;MSONDQ;GDP252
0.002690051369343;0.017693278966713;0.003797130397809
-0.0002583665157;0.003828182176433;0.002561085346439
-0.000379950758382;-0.005669891668878;0.000326315893562
-0.001200644396486;-0.009264844258932;0.002076555686302
-0.001139852275145;0.009618709838267;0.002867624519178
-0.002340496671631;-0.010093211410556;-0.000969059320274
-0.001352624699839;-0.004511786136512;0.000266985731096
0.0;0.002050811880233;-1.97767208219082e-05
0.003571537128788;-0.001359165520625;0.003520256306302
0.003343566673759;0.020990662774145;0.001156938168082
-0.001003070002128;-0.002074939078824;0.004815631520138
-0.000151980303353;0.010294271398815;0.002610527148494
0.001793367579562;-0.001704988700429;0.002996173204521
0.001535001063862;-0.003997072566569;0.002037002244658
-0.002750843490684;0.015763103079434;0.003589474829179
1.51980303353411e-05;0.006988845191852;0.001710686351096
0.002173318337943;0.009345268254236;0.00247209010274
0.002127724246938;0.005179305297529;0.003530144666713
0.002325298641296;0.005887036456197;0.002234769452877
0.001535001063862;0.017033802205226;0.005270496099042
-0.000911881820116;0.022116598708389;0.004795854799316
-0.000759901516763;-0.009892151422298;0.005102393972055
-0.001519803033527;0.013229747227384;0.000781180472466
0.00057752515274;0.008404307509188;0.006209890338083
-0.002887625763701;0.008943148277721;0.003184052052329
-0.00395148788717;0.009409607450479;0.004993622007535
-0.004346636675887;0.029403012682863;0.008316111105618
-0.001109456214475;0.020443779606085;0.004479427266165
0.002507675005319;0.017862169356849;0.000850398995343
0.002766041521019;0.001865836691034;0.003540033027124
0.002811635612025;-0.019012232489686;0.001295375213836
-0.001884555761573;-0.053007455304365;0.00184912339685
0.003480348946776;0.020282931615478;0.004232218255891
0.008161342290039;0.015570085490706;0.001631579467808
0.007492628955287;0.000812282352564;0.001938118640548
0.00452901303991;0.135956764060125;0.007712921120549
0.004453022888234;-0.106875447358475;0.005102393972055
0.006018420012766;0.035965610699609;0.006328550663015
0.006717529408189;0.017315286188788;0.001522807503288
0.003708319401806;0.044329706211144;0.003866348920686
0.005592875163379;0.007801127544413;0.002205104371644
0.003617131219794;-0.003498443795691;0.001611802746987
0.004605003191586;-0.054961758390233;0.002768740915069
0.001428614851515;-0.010599882580966;0.002135885848767
0.002735645460348;-0.064580468228502;0.001661244549041
