# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGT5
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FYGT5;MSONDQ;GDP252
0.025415198792148;0.017693278966713;0.003797130397809
0.027176648213387;0.003828182176433;0.002561085346439
0.010820332159034;-0.005669891668878;0.000326315893562
-0.014091595369905;-0.009264844258932;0.002076555686302
-0.025666834423754;0.009618709838267;0.002867624519178
-0.047307498741822;-0.010093211410556;-0.000969059320274
0.00553598389532;-0.004511786136512;0.000266985731096
-0.007800704579769;0.002050811880233;-1.97767208219082e-05
-0.002013085052843;-0.001359165520625;0.003520256306302
0.021389028686462;0.020990662774145;0.001156938168082
-0.004277805737293;-0.002074939078824;0.004815631520138
-0.00050327126321;0.010294271398815;0.002610527148494
-0.015349773527932;-0.001704988700429;0.002996173204521
0.007800704579769;-0.003997072566569;0.002037002244658
-0.010317060895823;0.015763103079434;0.003589474829179
0.003019627579265;0.006988845191852;0.001710686351096
0.00880724710619;0.009345268254236;0.00247209010274
0.011826874685455;0.005179305297529;0.003530144666713
0.007045797684953;0.005887036456197;0.002234769452877
0.005535983895319;0.017033802205226;0.005270496099042
-0.000503271263211;0.022116598708389;0.004795854799316
-0.001509813789633;-0.009892151422298;0.005102393972055
0.001006542526422;0.013229747227384;0.000781180472466
0.005032712632108;0.008404307509188;0.006209890338083
0.001258178158027;0.008943148277721;0.003184052052329
0.003774534474082;0.009409607450479;0.004993622007535
0.0231504781077;0.029403012682863;0.008316111105618
0.031202818319074;0.020443779606085;0.004479427266165
-0.001761449421238;0.017862169356849;0.000850398995343
0.037242073477604;0.001865836691034;0.003540033027124
-0.013588324106694;-0.019012232489686;0.001295375213836
-0.041519879214897;-0.053007455304365;0.00184912339685
0.007297433316558;0.020282931615478;0.004232218255891
0.042023150478107;0.015570085490706;0.001631579467808
0.029189733266231;0.000812282352564;0.001938118640548
-0.005284348263714;0.135956764060125;0.007712921120549
0.017362858580775;-0.106875447358475;0.005102393972055
-0.025163563160543;0.035965610699609;0.006328550663015
0.018872672370408;0.017315286188788;0.001522807503288
0.042023150478107;0.044329706211144;0.003866348920686
0.014846502264721;0.007801127544413;0.002205104371644
0.050830397584298;-0.003498443795691;0.001611802746987
0.034977352793156;-0.054961758390233;0.002768740915069
0.005032712632108;-0.010599882580966;0.002135885848767
0.003019627579265;-0.064580468228502;0.001661244549041
-0.021892299949673;0.014942778327343;0.003134610250274
-0.073225968797181;-0.002670076644068;-0.00102838948274
-0.077755410166079;0.034759250770061;0.006941629008494
0.050578761952692;0.004165962956706;0.003391707620959
0.027176648213387;-0.010889408964058;0.002956619762877
-0.053850025163563;0.010101253810088;0.006249443779727
-0.006290890790136;0.018594027714107;0.00504306380959
0.019627579265224;0.017065971803349;0.007287721622878
0.007800704579768;0.042841862298034;0.006031899850686
0.005535983895319;0.015377067901981;0.009295058786303
0.032209360845496;0.041345975985394;0.007366828506165
0.010568696527428;0.028542475933119;-0.000217543929041
0.046552591847006;0.02332295863794;0.001483254061644
-0.038248616004026;0.044900716577798;-0.00123604505137
0.014846502264721;0.01314932323208;-0.003579586468768
0.078510317060896;-0.041788307959563;0.00165135618863
0.029693004529441;0.038909128927708;0.00184912339685
-0.060895822848516;-0.140733949381137;-0.005992346409042
-0.02868646200302;-0.056337008709919;0.00350047958548
0.035228988424761;-0.029419097481926;0.006733973439864
0.035228988424761;0.015964163067694;0.005962681327809
-0.027428283844993;-0.02261522747927;0.00442998546411
-0.028434826371414;0.019591285255869;0.008563320115892
0.001258178158027;0.022969093058605;0.003905902362329
-0.013085052843482;0.044619232594236;0.004627752672329
-0.064418721690991;-0.003763842980192;0.005883574444521
0.024408656265727;-0.000772070354911;0.005369379703151
0.003774534474082;0.038048592177962;0.002481978463151
0.010568696527428;0.011026129756074;0.004390432022466
0.030951182687469;0.020588542797628;0.006991070810549
0.033215903371918;0.020049702029097;0.00267974567137
0.026673376950176;0.047932701200731;0.010135569421234
0.019627579265224;0.033938926017968;0.002116109127945
0.030951182687469;0.030335931028381;0.003955344164384
0.025163563160544;0.074167008468647;0.00257097370685
-0.004781077000504;-0.066985145688067;-0.000187878847808
0.000754906894816;-0.0016969463009;0.004884850043014
0.116004026170106;0.004865651715847;0.001433812259589
0.121540010065425;0.002396635060036;-0.000791068832877
-0.14620030196276;-0.095784978406157;-0.011134293822741
0.024911927528938;0.015618339887891;0.005310049540686
0.149723200805239;-0.000522755969472;0.006565871312878
0.041519879214897;0.0104229497913;0.002135885848767
0.074987418218417;-0.013245832026443;0.000118660324932
0.093356819325619;-0.026885741629872;0.001987560442603
-0.097886260694517;-0.063856652270772;-0.00380701875822
0.019627579265224;0.021223892360526;0.00329282401685
-0.024911927528938;-0.071657779815186;0.001779904873973
-0.071967790639152;-0.028043847162241;0.003896014001918
-0.199295420231504;0.006546513217685;0.009245616984248
-0.025918470055365;-0.025349643319582;0.005082617251234
0.007800704579774;0.044024095028994;0.010412443512741
0.090337191746346;0.014355683161628;0.009482937634111
-0.001006542526419;0.033231194859297;0.008573208476303
0.017614494212378;0.056111821523071;0.004756301357672
0.102918973326628;0.009176377864099;0.007979906851645
