# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FMRRA
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FMRRA;MSONDQ;GDP252
7.58443370837535e-06;-0.010599882580966;0.002135885848767
2.15864651695961e-05;-0.064580468228502;0.001661244549041
0.00034655027867;0.014942778327343;0.003134610250274
0.000361719146086;-0.002670076644068;-0.00102838948274
0.000415977017999;0.034759250770061;0.006941629008494
0.000336632173051;0.004165962956706;0.003391707620959
0.000548412898905;-0.010889408964058;0.002956619762877
-2.91708988779714e-05;0.010101253810088;0.006249443779727
0.000305711020241;0.018594027714107;0.00504306380959
0.000634175341606;0.017065971803349;0.007287721622878
0.000318546215747;0.042841862298034;0.006031899850686
0.000836621379819;0.015377067901981;0.009295058786303
0.000621923564077;0.041345975985394;0.007366828506165
-0.000114349923602;0.028542475933119;-0.000217543929041
0.000215864651697;0.02332295863794;0.001483254061644
0.000235700862933;0.044900716577798;-0.00123604505137
0.000323796977545;0.01314932323208;-0.003579586468768
0.000355884966311;-0.041788307959563;0.00165135618863
0.000101514728095;0.038909128927708;0.00184912339685
5.25076179802436e-05;-0.140733949381137;-0.005992346409042
-0.000215281233719;-0.056337008709919;0.00350047958548
0.000340132680916;-0.029419097481926;0.006733973439864
0.000326714067433;0.015964163067694;0.005962681327809
7.70111730376884e-05;-0.02261522747927;0.00442998546411
2.27533011247713e-05;0.019591285255869;0.008563320115892
0.000179692737088;0.022969093058605;0.003905902362329
0.0001767756472;0.044619232594236;0.004627752672329
0.00052332592587;-0.003763842980192;0.005883574444521
0.000186693752819;-0.000772070354911;0.005369379703151
0.000239201370799;0.038048592177962;0.002481978463151
0.000586335067446;0.011026129756074;0.004390432022466
0.000247952640462;0.020588542797628;0.006991070810549
0.000683765869698;0.020049702029097;0.00267974567137
0.000463233874181;0.047932701200731;0.010135569421234
0.000637675849471;0.033938926017968;0.002116109127945
-0.000169191213492;0.030335931028381;0.003955344164384
-0.000634758759583;0.074167008468647;0.00257097370685
0.000127768537085;-0.066985145688067;-0.000187878847808
0.000666263330371;-0.0016969463009;0.004884850043014
0.000866959114652;0.004865651715847;0.001433812259589
0.000341299516872;0.002396635060036;-0.000791068832877
-0.00025320340226;-0.095784978406157;-0.011134293822741
0.000813868078694;0.015618339887891;0.005310049540686
0.00132610906299;-0.000522755969472;0.006565871312878
0.000159273107873;0.0104229497913;0.002135885848767
0.000799282629255;-0.013245832026443;0.000118660324932
0.00012660170113;-0.026885741629872;0.001987560442603
-5.54247078680958e-05;-0.063856652270772;-0.00380701875822
0.000347133696647;0.021223892360526;0.00329282401685
-0.00032963115732;-0.071657779815186;0.001779904873973
6.35925595537899e-05;-0.028043847162241;0.003896014001918
0.001532639027046;0.006546513217685;0.009245616984248
0.000990643725894;-0.025349643319582;0.005082617251234
0.002039629249544;0.044024095028994;0.010412443512741
0.000659262314641;0.014355683161628;0.009482937634111
2.91708988779706e-05;0.033231194859297;0.008573208476303
0.000481903249463;0.056111821523071;0.004756301357672
0.000364052817996;0.009176377864099;0.007979906851645
0.000257287328103;-0.014572827948947;0.004360766941234
0.000922967240497;-0.011379995335409;0.007505265551919
0.001501134456257;0.036279264281292;0.009690593202741
0.001522720921427;-0.037348903418824;0.005329826261508
0.002304501011355;0.0287757055195;0.01122328906644
0.002422351442822;0.005983545250561;0.001364593736713
0.001362864395576;-0.015980247866755;0.00504306380959
0.002577540624852;-0.037099589033383;0.006457099348357
0.003348819191184;-0.00299177262528;0.010679429243837
0.004027334299085;0.032949710875735;0.003985009245617
0.002744981584412;-0.020588542797628;0.000276874091507
0.001009313101176;0.05188956176965;0.008622650278357
-0.000817368586559;0.00402119976516;0.007178949658357
0.000389139791031;0.032225894918009;0.001582137665754
3.67553325861733e-05;0.055203030376143;0.010788201208358
0.001004062339378;-0.024135240990501;0.004716747916028
0.000857624427011;0.07652343153103;0.005537481830138
5.60081258455872e-05;-0.020081871627218;0.007851358166302
-0.000477235905643;0.015948078268632;0.002521531904795
-0.001567060687722;-0.007117523584337;0.003203828773151
0.000343633188782;-0.037541921007552;0.006496652790001
0.001348278946137;0.027513048793237;0.003154386971096
0.000761360460714;-0.003450189398509;0.005626477073836
7.99282629255355e-05;-0.050980770622723;0.002323764696576
0.000161606779784;0.034855759564425;0.002877512879589
0.000586918485424;0.023314916238408;-0.005033175449179
0.001530888773113;-0.064379408240242;-0.002966508123288
0.000476652487665;-0.106143589001214;0.00607145329233
0.001720499615819;0.095406985628231;0.003035726646165
0.002452105759677;-0.043766738244023;-0.00061307834548
0.004732686633952;0.029949895850925;0.011599046762056
0.00314929024286;0.049050594735445;0.004113557930959
0.002322586968659;-0.03477533556912;0.007159172937535
0.005431621371067;0.011733860914742;0.00844465979096
0.002151645501235;-0.011339783337757;0.002630303869316
0.002609628613618;0.032129386123645;0.006536206231645
0.003316147784441;0.007495516362263;0.008128232257809
0.003314397530508;0.010382737793647;0.006704308358631
0.00072635538206;0.003804054977844;0.008414994709727
-0.000691933721384;0.036753765853579;0.005527593469727
-0.000258454164058;0.016181307855012;0.005537481830138
-0.001066488062977;0.026950080826116;0.007782139643426
-0.001159251521408;0.013639909603428;0.001245933411781
-0.001910693876503;0.011814284910047;0.006516429510823
-0.000189610842706;0.024842972149169;0.006921852287672
-0.001842433973129;0.05710907906483;0.005468263307261
-0.002162730442808;-0.018055186945576;0.00710973113548
-0.001421206193332;-0.012353125678578;0.00885997092822
-0.003799801287837;0.013865096790279;0.005240831017809
-0.003996413146274;0.004439404540739;0.006892187206439
-0.002189567669776;0.040413057639878;0.009018184694796
-0.003092698699036;0.027810617575858;0.003925679083151
-0.00060208735284;0.076249989947002;0.013912923098221
-0.000390890044964;0.052725971320802;0.008909412730275
-0.00057816721576;-0.064701104221456;0.009601597959042
-0.000686099541608;0.028317288746271;0.013972253260687
-0.001387951368611;-0.000731858357259;0.010798089568769
0.000100931310117;-0.044241239816313;0.012202236747125
-0.000315045707881;0.034968353157847;0.00916651010096
-0.002142310813594;-0.002034727081171;0.014437006200002
-0.002593292910246;0.076105226755454;0.009838918608905
-0.000355301548333;-0.009441777048599;0.011747372168221
-0.000574083289917;-0.008790342686643;0.015326958636988
-0.001980120615833;0.080914581674587;0.006170336896439
-0.001060070465223;-0.003176747814476;0.009482937634111
-0.00110616048545;-0.040573905630485;0.008365552907672
-0.001564727015811;-0.071891009401566;0.004123446291371
0.000490654519126;-0.07826058982958;0.002521531904795
0.012584325775931;-0.080118384121087;0.004439873824521
-0.005468960121631;-0.050522353849495;0.017176082033838
-0.001876272215827;-0.029193910295076;0.003619139910412
-0.003191879755221;0.015369025502449;0.006051676571508
-0.000643510029247;0.037694726598627;0.005824244282056
0.000789364523636;-0.036013865096789;0.003668581712466
0.00232958798439;-0.005267771692364;0.005389156423973
0.000282957719116;0.016486919037166;0.009443384192467
0.005440956058708;0.010061041812435;0.015198409951646
-0.0023033341754;0.021344528353478;0.006081341652741
0.001231595350626;-0.025800017693278;0.011856144132741
0.003166792782186;0.019422394865732;0.006654866556576
0.000448648424742;0.051286381804876;0.009542267796577
0.000669763838237;-0.004149878157647;0.011559493320412
0.001284102968606;0.003586910190523;0.004874961682603
-0.001964368330439;0.123844910367457;0.010105904340002
-1.34186134838968e-05;-0.045125903764646;0.010521215477262
-0.001086324274214;0.156883087638027;0.003935567443562
-0.001516886741651;-0.069100296764543;0.012103353143015
0.000851790247235;0.008669706693691;0.0080293486537
-0.002510447557433;0.045117861365117;0.00648676442959
-0.000665679912394;-0.006441962023789;0.010798089568768
-0.001200090779837;-0.049710071496933;0.011332061030961
0.001217009901186;0.073314514118433;0.005883574444521
0.000207113382033;-0.012320956080457;0.006051676571508
-0.001040234253986;0.002163405473658;0.00288740124
0.000907214955103;-0.027159183213905;0.002620415508904
0.001043734761852;-0.03181573254196;0.00370813515411
0.034787463747866;-0.055323666369098;-0.01184625577233
