# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHU15
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
LHU15;MSONDQ;GDP252
-0.071167741434231;0.017693278966713;0.003797130397809
-0.022842048014917;0.003828182176433;0.002561085346439
0.008701732577111;-0.005669891668878;0.000326315893562
-0.005438582860695;-0.009264844258932;0.002076555686302
-0.013052598865667;0.009618709838267;0.002867624519178
0.02198741356538;-0.010093211410556;-0.000969059320274
0.056250485587756;-0.004511786136512;0.000266985731096
0.050734208686192;0.002050811880233;-1.97767208219082e-05
0.056561261751225;-0.001359165520625;0.003520256306302
0.00582705306503;0.020990662774145;0.001156938168082
-0.060601351876311;-0.002074939078824;0.004815631520138
-0.045761790070701;0.010294271398815;0.002610527148494
-0.023774376505322;-0.001704988700429;0.002996173204521
-0.008468650454512;-0.003997072566569;0.002037002244658
-0.0066039934737;0.015763103079434;0.003589474829179
0.015927278377748;0.006988845191852;0.001710686351096
-0.00396239608422;0.009345268254236;0.00247209010274
-0.003263149716417;0.005179305297529;0.003530144666713
-0.009400978944914;0.005887036456197;0.002234769452877
-0.001631574858208;0.017033802205226;0.005270496099042
-0.012042576334395;0.022116598708389;0.004795854799316
-0.008002486209308;-0.009892151422298;0.005102393972055
-0.012042576334395;0.013229747227384;0.000781180472466
-0.014761867764742;0.008404307509188;0.006209890338083
-0.014761867764742;0.008943148277721;0.003184052052329
-0.013207986947401;0.009409607450479;0.004993622007535
-0.013363375029135;0.029403012682863;0.008316111105618
-0.013674151192604;0.020443779606085;0.004479427266165
-0.016781912827286;0.017862169356849;0.000850398995343
-0.015927278377748;0.001865836691034;0.003540033027124
0.005205500738093;-0.019012232489686;0.001295375213836
-0.004817030533758;-0.053007455304365;0.00184912339685
-0.009090202781447;0.020282931615478;0.004232218255891
0.00264159738948;0.015570085490706;0.001631579467808
0.011343329966591;0.000812282352564;0.001938118640548
-0.002253127185145;0.135956764060125;0.007712921120549
-0.01748115919509;-0.106875447358475;0.005102393972055
7.76940408669814e-05;0.035965610699609;0.006328550663015
-0.007769404086706;0.017315286188788;0.001522807503288
-0.003418537798151;0.044329706211144;0.003866348920686
0.007070157718903;0.007801127544413;0.002205104371644
0.0;-0.003498443795691;0.001611802746987
0.002952373552949;-0.054961758390233;0.002768740915069
0.019889674461969;-0.010599882580966;0.002135885848767
0.032243026959832;-0.064580468228502;0.001661244549041
0.023696682464455;0.014942778327343;0.003134610250274
0.045761790070702;-0.002670076644068;-0.00102838948274
0.04156631186388;0.034759250770061;0.006941629008494
0.016315748582084;0.004165962956706;0.003391707620959
0.02035583870717;-0.010889408964058;0.002956619762877
0.005982441146765;0.010101253810088;0.006249443779727
-0.003651619920753;0.018594027714107;0.00504306380959
-0.020899696993239;0.017065971803349;0.007287721622878
-0.005516276901562;0.042841862298034;0.006031899850686
-0.021132779115843;0.015377067901981;0.009295058786303
-0.034107683940641;0.041345975985394;0.007366828506165
-0.025328257322663;0.028542475933119;-0.000217543929041
-0.00582705306503;0.02332295863794;0.001483254061644
0.004894724574625;0.044900716577798;-0.00123604505137
0.006603993473701;0.01314932323208;-0.003579586468768
0.01693730090902;-0.041788307959563;0.00165135618863
0.016315748582084;0.038909128927708;0.00184912339685
0.048247999378447;-0.140733949381137;-0.005992346409042
0.151037215445575;-0.056337008709919;0.00350047958548
0.190971952451249;-0.029419097481926;0.006733973439864
0.060834433998912;0.015964163067694;0.005962681327809
-0.02835832491648;-0.02261522747927;0.00442998546411
-0.052288089503534;0.019591285255869;0.008563320115892
-0.078937145520939;0.022969093058605;0.003905902362329
0.025872115608733;0.044619232594236;0.004627752672329
0.002408515266878;-0.003763842980192;0.005883574444521
-0.045839484111567;-0.000772070354911;0.005369379703151
-0.050423432522727;0.038048592177962;0.002481978463151
-0.014451091601274;0.011026129756074;0.004390432022466
-0.02222049568798;0.020588542797628;0.006991070810549
-0.04288711055862;0.020049702029097;0.00267974567137
