# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FMRRA
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FMRRA;MSONDQ
0.002039629249544;0.044024095028994
0.000659262314641;0.014355683161628
2.91708988779706e-05;0.033231194859297
0.000481903249463;0.056111821523071
0.000364052817996;0.009176377864099
0.000257287328103;-0.014572827948947
0.000922967240497;-0.011379995335409
0.001501134456257;0.036279264281292
0.001522720921427;-0.037348903418824
0.002304501011355;0.0287757055195
0.002422351442822;0.005983545250561
0.001362864395576;-0.015980247866755
0.002577540624852;-0.037099589033383
0.003348819191184;-0.00299177262528
0.004027334299085;0.032949710875735
0.002744981584412;-0.020588542797628
0.001009313101176;0.05188956176965
-0.000817368586559;0.00402119976516
0.000389139791031;0.032225894918009
3.67553325861733e-05;0.055203030376143
0.001004062339378;-0.024135240990501
0.000857624427011;0.07652343153103
5.60081258455872e-05;-0.020081871627218
-0.000477235905643;0.015948078268632
-0.001567060687722;-0.007117523584337
0.000343633188782;-0.037541921007552
0.001348278946137;0.027513048793237
0.000761360460714;-0.003450189398509
7.99282629255355e-05;-0.050980770622723
0.000161606779784;0.034855759564425
0.000586918485424;0.023314916238408
0.001530888773113;-0.064379408240242
0.000476652487665;-0.106143589001214
0.001720499615819;0.095406985628231
0.002452105759677;-0.043766738244023
0.004732686633952;0.029949895850925
0.00314929024286;0.049050594735445
0.002322586968659;-0.03477533556912
0.005431621371067;0.011733860914742
0.002151645501235;-0.011339783337757
0.002609628613618;0.032129386123645
0.003316147784441;0.007495516362263
0.003314397530508;0.010382737793647
0.00072635538206;0.003804054977844
-0.000691933721384;0.036753765853579
-0.000258454164058;0.016181307855012
-0.001066488062977;0.026950080826116
-0.001159251521408;0.013639909603428
-0.001910693876503;0.011814284910047
-0.000189610842706;0.024842972149169
-0.001842433973129;0.05710907906483
-0.002162730442808;-0.018055186945576
-0.001421206193332;-0.012353125678578
-0.003799801287837;0.013865096790279
-0.003996413146274;0.004439404540739
-0.002189567669776;0.040413057639878
-0.003092698699036;0.027810617575858
-0.00060208735284;0.076249989947002
-0.000390890044964;0.052725971320802
-0.00057816721576;-0.064701104221456
-0.000686099541608;0.028317288746271
-0.001387951368611;-0.000731858357259
0.000100931310117;-0.044241239816313
-0.000315045707881;0.034968353157847
-0.002142310813594;-0.002034727081171
-0.002593292910246;0.076105226755454
-0.000355301548333;-0.009441777048599
-0.000574083289917;-0.008790342686643
-0.001980120615833;0.080914581674587
-0.001060070465223;-0.003176747814476
-0.00110616048545;-0.040573905630485
-0.001564727015811;-0.071891009401566
0.000490654519126;-0.07826058982958
0.012584325775931;-0.080118384121087
-0.005468960121631;-0.050522353849495
-0.001876272215827;-0.029193910295076
-0.003191879755221;0.015369025502449
-0.000643510029247;0.037694726598627
0.000789364523636;-0.036013865096789
0.00232958798439;-0.005267771692364
0.000282957719116;0.016486919037166
0.005440956058708;0.010061041812435
-0.0023033341754;0.021344528353478
0.001231595350626;-0.025800017693278
0.003166792782186;0.019422394865732
0.000448648424742;0.051286381804876
0.000669763838237;-0.004149878157647
0.001284102968606;0.003586910190523
-0.001964368330439;0.123844910367457
-1.34186134838968e-05;-0.045125903764646
-0.001086324274214;0.156883087638027
-0.001516886741651;-0.069100296764543
0.000851790247235;0.008669706693691
-0.002510447557433;0.045117861365117
-0.000665679912394;-0.006441962023789
-0.001200090779837;-0.049710071496933
0.001217009901186;0.073314514118433
0.000207113382033;-0.012320956080457
-0.001040234253986;0.002163405473658
0.000907214955103;-0.027159183213905
0.001043734761852;-0.03181573254196
0.034787463747866;-0.055323666369098
