# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBOUT
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
LBOUT;MSONDQ
-0.007870540639941;-0.013245832026443
0.011138548836232;-0.026885741629872
-0.012283927914675;-0.063856652270772
-0.005117427625703;0.021223892360526
0.002584983975201;-0.071657779815186
0.000346766143015;-0.028043847162241
0.008164766458257;0.006546513217685
0.007912572899701;-0.025349643319582
0.01520516996795;0.044024095028994
0.003457153365208;0.014355683161628
0.007250564808491;0.033231194859297
0.004014080807019;0.056111821523071
0.007513266431987;0.009176377864099
0.004297798560395;-0.014572827948947
0.002311774286765;-0.011379995335409
0.003089371092313;0.036279264281292
0.003698838858824;-0.037348903418824
0.01521567803289;0.0287757055195
0.003740871118583;0.005983545250561
0.009467766510797;-0.015980247866755
0.005674355067514;-0.037099589033383
0.004728629222929;-0.00299177262528
-0.002816161403877;0.032949710875735
-0.004360846950034;-0.020588542797628
0.006178742184627;0.05188956176965
0.001418588766878;0.00402119976516
0.008564072925971;0.032225894918009
0.002742604949299;0.055203030376143
0.001628750065675;-0.024135240990501
0.002563967845321;0.07652343153103
0.002112121052908;-0.020081871627218
0.001618242000736;0.015948078268632
0.003225975936531;-0.007117523584337
0.003499185624967;-0.037541921007552
0.001765354909893;0.027513048793237
0.010865339147796;-0.003450189398509
0.007103451899333;-0.050980770622723
0.005464193768718;0.034855759564425
-0.008227814847896;0.023314916238408
0.002080596858089;-0.064379408240242
0.014059790889508;-0.106143589001214
0.006409919613303;0.095406985628231
0.007387169652708;-0.043766738244023
0.019093153995692;0.029949895850925
0.006000105080649;0.049050594735445
0.010392476225503;-0.03477533556912
0.007691903535964;0.011733860914742
-0.008143750328377;-0.011339783337757
-0.004791677612568;0.032129386123645
0.001786371039773;0.007495516362263
0.010045710082488;0.010382737793647
0.005716387327274;0.003804054977844
-0.002521935585562;0.036753765853579
-0.006126201859927;0.016181307855012
0.008847790679346;0.026950080826116
-0.005190984080282;0.013639909603428
1.05080649398515e-05;0.011814284910047
0.002206693637367;0.024842972149169
0.010171806861766;0.05710907906483
0.011212105290811;-0.018055186945576
0.012420532758892;-0.012353125678578
0.003183943676772;0.013865096790279
0.002469395260863;0.004439404540739
-0.003246992066411;0.040413057639878
0.014301476383124;0.027810617575858
0.010928387537435;0.076249989947002
0.005390637314139;0.052725971320802
0.008458992276572;-0.064701104221456
0.00198602427363;0.028317288746271
0.013660484421794;-0.000731858357259
0.00664109704198;-0.044241239816313
0.012378500499133;0.034968353157847
0.002574475910261;-0.002034727081171
0.00793358902958;0.076105226755454
0.019030105606053;-0.009441777048599
-0.004276782430516;-0.008790342686643
0.022403194451742;0.080914581674587
-0.002374822676404;-0.003176747814476
0.012998476330584;-0.040573905630485
-0.001450112961698;-0.071891009401566
0.015993274838438;-0.07826058982958
0.005464193768718;-0.080118384121087
0.019061629800872;-0.050522353849495
0.018441653969422;-0.029193910295076
0.005001838911364;0.015369025502449
0.015951242578679;0.037694726598627
-0.000924709714706;-0.036013865096789
0.011359218199968;-0.005267771692364
0.02186728313981;0.016486919037166
0.029065307623601;0.010061041812435
-0.003425629170388;0.021344528353478
0.007860032575001;-0.025800017693278
0.013051016655283;0.019422394865732
0.006021121210529;0.051286381804876
0.005338096989439;-0.004149878157647
0.008154258393317;0.003586910190523
0.000346766143015;0.123844910367457
0.014816371565176;-0.045125903764646
-0.004413387274734;0.156883087638027
0.006945830925235;-0.069100296764543
0.007008879314874;0.008669706693691
-0.005842484106552;0.045117861365117
-0.001155887143383;-0.006441962023789
-0.002353806546524;-0.049710071496933
0.019734145957022;0.073314514118433
0.025807807492251;-0.012320956080457
-0.00399306467714;0.002163405473658
0.00798612935428;-0.027159183213905
0.016917984553144;-0.03181573254196
0.008448484211632;-0.055323666369098
