# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES278.R
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
CES278.R;MSONDQ
-0.00535927961681;0.009176377864099
0.005435596458406;-0.014572827948947
0.013585426118889;-0.011379995335409
0.00237419314098;0.036279264281292
0.001911602045027;-0.037348903418824
-8.56694024752302e-05;0.0287757055195
-0.001283208794074;0.005983545250561
-0.0035578619993;-0.015980247866755
0.004341490690883;-0.037099589033383
-0.013622212766516;-0.00299177262528
-0.00952333870994;0.032949710875735
-0.01732705823028;-0.020588542797628
-0.01365370091447;0.05188956176965
-0.008496829766821;0.00402119976516
-0.003756688578055;0.032225894918009
-0.008194913023497;0.055203030376143
-0.004637610608514;-0.024135240990501
-0.015700418142624;0.07652343153103
0.001367616550701;-0.020081871627218
-0.012033245162947;0.015948078268632
-0.024276660704726;-0.007117523584337
0.004723165065614;-0.037541921007552
-0.005095855805944;0.027513048793237
0.002258583567404;-0.003450189398509
-0.000218802294199;-0.050980770622723
-0.010463690248999;0.034855759564425
-0.012671648985357;0.023314916238408
-0.00298815420941;-0.064379408240242
0.009695162763302;-0.106143589001214
0.00696197252331;0.095406985628231
-0.005501509711753;-0.043766738244023
-0.01315369957504;0.029949895850925
0.005905664509685;0.049050594735445
-0.003081270282176;-0.03477533556912
-0.008480932202917;0.011733860914742
0.004833695017545;-0.011339783337757
0.002035341078155;0.032129386123645
0.007817455836014;0.007495516362263
0.010484342559022;0.010382737793647
0.013889553667748;0.003804054977844
-0.005809067037679;0.036753765853579
-0.006804177311248;0.016181307855012
0.00904163502123;0.026950080826116
0.004084724763549;0.013639909603428
-0.002491815290973;0.011814284910047
0.012987525052137;0.024842972149169
0.003318076324871;0.05710907906483
0.00354468733287;-0.018055186945576
0.018328986071959;-0.012353125678578
0.010102816856165;0.013865096790279
-0.001248429904781;0.004439404540739
0.01265518220097;0.040413057639878
0.005497635295702;0.027810617575858
0.010394433255564;0.076249989947002
0.028727747330372;0.052725971320802
0.013602366450655;-0.064701104221456
0.003738695153993;0.028317288746271
-0.006697135641546;-0.000731858357259
0.009354651219734;-0.044241239816313
0.014039860911761;0.034968353157847
0.015734960258238;-0.002034727081171
0.013513320269861;0.076105226755454
-0.002034438034311;-0.009441777048599
0.003009165121457;-0.008790342686643
0.005803467064505;0.080914581674587
0.008391866749873;-0.003176747814476
0.016921701668199;-0.040573905630485
-0.015633835865956;-0.071891009401566
0.010888690768049;-0.07826058982958
0.02808478010801;-0.080118384121087
0.016566307108462;-0.050522353849495
0.024545848303116;-0.029193910295076
0.001072597217743;0.015369025502449
0.008500218246152;0.037694726598627
0.019214733742999;-0.036013865096789
0.001837065824191;-0.005267771692364
0.00596117555132;0.016486919037166
0.002904059627316;0.010061041812435
0.008760571570263;0.021344528353478
-0.008559939592107;-0.025800017693278
-0.009153169196461;0.019422394865732
0.01238600768021;0.051286381804876
-0.007913023617746;-0.004149878157647
0.002667971476917;0.003586910190523
-0.001899254709918;0.123844910367457
-0.01918567252541;-0.045125903764646
-0.009789252774355;0.156883087638027
-0.00834764375637;-0.069100296764543
-0.014706120057858;0.008669706693691
-0.013596115349833;0.045117861365117
0.026408831898833;-0.006441962023789
-0.004407591160625;-0.049710071496933
0.005296545600953;0.073314514118433
-0.00112021419695;-0.012320956080457
-0.023181744124957;0.002163405473658
0.00599301473004;-0.027159183213905
-0.013723037750203;-0.03181573254196
-0.017575396666066;-0.055323666369098
