# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HHSNTN
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HHSNTN;MSONDQ
0.130261660978385;0.056111821523071
-0.091581342434585;0.009176377864099
0.0580204778157;-0.014572827948947
-0.062571103526735;-0.011379995335409
-0.039249146757679;0.036279264281292
-0.01023890784983;-0.037348903418824
-0.025028441410693;0.0287757055195
-0.025597269624573;0.005983545250561
0.037542662116041;-0.015980247866755
0.035836177474403;-0.037099589033383
-0.060295790671218;-0.00299177262528
-0.049488054607508;0.032949710875735
-0.006825938566553;-0.020588542797628
0.001706484641638;0.05188956176965
0.040955631399317;0.00402119976516
-0.13367463026166;0.032225894918009
0.103526734926052;0.055203030376143
0.042093287827075;-0.024135240990501
0.02957906712173;0.07652343153103
-0.01023890784983;-0.020081871627218
0.042662116040956;0.015948078268632
-0.119453924914675;-0.007117523584337
0.051763367463026;-0.037541921007552
0.014789533560865;0.027513048793237
-0.062571103526735;-0.003450189398509
-0.035267349260524;-0.050980770622723
-0.232081911262797;0.034855759564425
-0.236632536973832;0.023314916238408
0.251990898748576;-0.064379408240242
0.116040955631399;-0.106143589001214
0.022753128555177;0.095406985628231
-0.18316268486917;-0.043766738244023
-0.015358361774744;0.029949895850925
0.120591581342434;0.049050594735445
-0.044937428896472;-0.03477533556912
0.174630261660977;0.011733860914742
0.026166097838452;-0.011339783337757
-0.139362912400453;0.032129386123645
-0.102389078498293;0.007495516362263
0.138225255972696;0.010382737793647
0.189988623435721;0.003804054977844
-0.031285551763367;0.036753765853579
-0.038111490329921;0.016181307855012
0.090443686006826;0.026950080826116
-0.026166097838452;0.013639909603428
-0.034698521046643;0.011814284910047
0.024459613196814;0.024842972149169
-0.046075085324232;0.05710907906483
-0.008532423208191;-0.018055186945576
0.01990898748578;-0.012353125678578
0.100682593856655;0.013865096790279
0.066552901023891;0.004439404540739
0.023890784982935;0.040413057639878
0.046643913538111;0.027810617575858
0.088737201365187;0.076249989947002
-0.013651877133106;0.052725971320802
0.040386803185444;-0.064701104221456
-0.017064846416382;0.028317288746271
-0.074516496018208;-0.000731858357259
-0.105233219567691;-0.044241239816313
0.139931740614334;0.034968353157847
-0.019908987485778;-0.002034727081171
0.024459613196814;0.076105226755454
0.000568828213879;-0.009441777048599
0.107508532423203;-0.008790342686643
-0.050056882821382;0.080914581674587
0.01478953356087;-0.003176747814476
-0.107508532423213;-0.040573905630485
-0.238339021615471;-0.071891009401566
0.019340159271899;-0.07826058982958
-0.042093287827075;-0.080118384121087
-0.072241183162686;-0.050522353849495
0.209328782707622;-0.029193910295076
-0.008532423208191;0.015369025502449
-0.160409556313992;0.037694726598627
-0.051763367463025;-0.036013865096789
-0.114334470989761;-0.005267771692364
0.254835039817973;0.016486919037166
-0.057451649601821;0.010061041812435
0.079067121729239;0.021344528353478
0.093856655290102;-0.025800017693278
-0.113765642775882;0.019422394865732
0.05688282138794;0.051286381804876
-0.042662116040956;-0.004149878157647
-0.039817974971558;0.003586910190523
-0.088737201365187;0.123844910367457
-0.065984072810012;-0.045125903764646
-0.072241183162684;0.156883087638027
0.093287827076223;-0.069100296764543
-0.089874857792947;0.008669706693691
0.02901023890785;0.045117861365117
0.173492605233219;-0.006441962023789
-0.007963594994312;-0.049710071496933
-0.111490329920363;0.073314514118433
0.006257110352672;-0.012320956080457
-0.155858930602956;0.002163405473658
-0.064277588168373;-0.027159183213905
-0.210466439135379;-0.03181573254196
0.142207053469851;-0.055323666369098
