# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LHU27
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
LHU27;MSONDQ
-0.057636887608069;0.017693278966713
-0.041473499561459;0.003828182176433
-0.004009522616213;-0.005669891668878
-0.00714196216013;-0.009264844258932
-0.014785114647288;0.009618709838267
0.0075178549054;-0.010093211410556
0.049367247212129;-0.004511786136512
0.041222904397945;0.002050811880233
0.073925573236437;-0.001359165520625
0.018418744518231;0.020990662774145
-0.051372008520236;-0.002074939078824
-0.041348201979702;0.010294271398815
-0.021676481643904;-0.001704988700429
-0.016664578373638;-0.003997072566569
-0.029319634131061;0.015763103079434
0.035584513218895;0.006988845191852
-0.005513093597294;0.009345268254236
-0.008520235559453;0.005179305297529
-0.010900889612831;0.005887036456197
-0.00563839117905;0.017033802205226
-0.001754166144594;0.022116598708389
0.00112767823581;-0.009892151422298
-0.023931838115525;0.013229747227384
-0.017541661445934;0.008404307509188
-0.00902142588648;0.008943148277721
-0.01014910412229;0.009409607450479
-0.008394937977697;0.029403012682863
-0.014033329156747;0.020443779606085
-0.007768450068914;0.017862169356849
-0.018794637263501;0.001865836691034
0.00187946372635;-0.019012232489686
-0.005888986342563;-0.053007455304365
-0.013406841247964;0.020282931615478
0.00451071294324;0.015570085490706
0.00526249843378;0.000812282352564
-0.000877083072297;0.135956764060125
-0.012655055757424;-0.106875447358475
-0.00037589274527;0.035965610699609
-0.002380654053377;0.017315286188788
-0.007643152487157;0.044329706211144
0.002380654053377;0.007801127544413
0.00714196216013;-0.003498443795691
-0.003257737125674;-0.054961758390233
0.008896128304724;-0.010599882580966
0.021551184062147;-0.064580468228502
0.013657436411477;0.014942778327343
0.026061897005388;-0.002670076644068
0.044731236687132;0.034759250770061
0.021551184062147;0.004165962956706
0.022177671970931;-0.010889408964058
0.00939731863175;0.010101253810088
0.015161007392557;0.018594027714107
-0.009146723468237;0.017065971803349
-0.024934218769578;0.042841862298034
-0.019671720335798;0.015377067901981
-0.034707430146598;0.041345975985394
-0.019546422754041;0.028542475933119
-0.012905650920937;0.02332295863794
0.012905650920937;0.044900716577798
-0.00225535647162;0.01314932323208
0.01014910412229;-0.041788307959563
0.011151484776344;0.038909128927708
0.025059516351334;-0.140733949381137
0.093346698408721;-0.056337008709919
0.156246084450569;-0.029419097481926
0.139456208495176;0.015964163067694
0.02606189700539;-0.02261522747927
-0.013156246084451;0.019591285255869
-0.074301465981708;0.022969093058605
-0.030948502693897;0.044619232594236
0.013657436411476;-0.003763842980192
-0.033078561583761;-0.000772070354911
-0.045608319759427;0.038048592177962
-0.050745520611453;0.011026129756074
-0.017917554191204;0.020588542797628
-0.059265756170906;0.020049702029097
-0.022804159879714;0.047932701200731
-0.014785114647288;0.033938926017968
-0.031950883347951;0.030335931028381
0.004761308106754;0.074167008468647
-0.01090088961283;-0.066985145688067
-0.00676606941486;-0.0016969463009
0.011151484776344;0.004865651715847
0.006640771833103;0.002396635060036
0.06327527878712;-0.095784978406157
0.074802656308733;0.015618339887891
0.070166645783735;-0.000522755969472
0.048239568976321;0.0104229497913
-0.040220523743892;-0.013245832026443
-0.005011903270269;-0.026885741629872
0.01052499686756;-0.063856652270772
0.046986593158752;0.021223892360526
0.13519609071545;-0.071657779815186
0.099987470241824;-0.028043847162241
0.181430898383662;0.006546513217685
0.122916927703295;-0.025349643319582
0.027064277659441;0.044024095028994
-0.097732113770204;0.014355683161628
-0.132815436662075;0.033231194859297
-0.106628242074925;0.056111821523071
-0.078060393434408;0.009176377864099
-0.059516351334418;-0.014572827948947
-0.039343440671596;-0.011379995335409
-0.029319634131061;0.036279264281292
-0.014283924320261;-0.037348903418824
-0.021551184062146;0.0287757055195
-0.00263124921689;0.005983545250561
-0.032326776093221;-0.015980247866755
0.022428267134442;-0.037099589033383
0.002505951635135;-0.00299177262528
-0.014158626738505;0.032949710875735
-0.019421125172282;-0.020588542797628
-0.013532138829721;0.05188956176965
-0.031199097857411;0.00402119976516
-0.029444931712819;0.032225894918009
-0.022177671970931;0.055203030376143
-0.018042851772961;-0.024135240990501
-0.00714196216013;0.07652343153103
-0.024307730860794;-0.020081871627218
-0.021676481643904;0.015948078268632
-0.009146723468237;-0.007117523584337
-0.023054755043228;-0.037541921007552
0.019546422754041;0.027513048793237
-0.003633629870943;-0.003450189398509
0.003257737125673;-0.050980770622723
0.033329156747275;0.034855759564425
0.030447312366871;0.023314916238408
0.035208620473625;-0.064379408240242
0.051246710938479;-0.106143589001214
0.041974689888486;0.095406985628231
0.081192832978323;-0.043766738244023
0.123167522866806;0.029949895850925
0.098483899260744;0.049050594735445
0.053126174664831;-0.03477533556912
-0.00826964039594;0.011733860914742
-0.070542538529008;-0.011339783337757
-0.060644029570228;0.032129386123645
0.012655055757421;0.007495516362263
0.011903270266885;0.010382737793647
-0.014910412229045;0.003804054977844
-0.031324395439167;0.036753765853579
-0.043603558451322;0.016181307855012
-0.030823205112141;0.026950080826116
-0.065655932840497;0.013639909603428
0.0075178549054;0.011814284910047
-0.027314872822952;0.024842972149169
-0.007267259741889;0.05710907906483
0.006515474251349;-0.018055186945576
0.042099987470242;-0.012353125678578
-0.032702668838491;0.013865096790279
-0.041473499561461;0.004439404540739
-0.015912792883096;0.040413057639878
-0.015662197719585;0.027810617575858
-0.000626487908781;0.076249989947002
-0.033955644656059;0.052725971320802
-0.010775592031074;-0.064701104221456
-0.044981831850645;0.028317288746271
0.005513093597294;-0.000731858357259
-0.002380654053377;-0.044241239816313
-0.038466357599298;0.034968353157847
-0.000125297581757;-0.002034727081171
-0.01014910412229;0.076105226755454
-0.007643152487157;-0.009441777048599
-0.011276782358101;-0.008790342686643
-0.015912792883097;0.080914581674587
0.023054755043228;-0.003176747814476
-0.023931838115524;-0.040573905630485
0.028066658313494;-0.071891009401566
-0.005011903270267;-0.07826058982958
0.041598797143215;-0.080118384121087
0.095602054880341;-0.050522353849495
0.075930334544543;-0.029193910295076
0.11590026312492;0.015369025502449
0.008144342814185;0.037694726598627
0.073048490164139;-0.036013865096789
0.012780353339181;-0.005267771692364
0.066908908658063;0.016486919037166
0.003132439543919;0.010061041812435
-0.01065029444932;0.021344528353478
-0.018293446936472;-0.025800017693278
-0.037463976945246;0.019422394865732
-0.053627364991857;0.051286381804876
0.00864553314121;-0.004149878157647
-0.023931838115522;0.003586910190523
-0.046735997995241;0.123844910367457
-0.033078561583761;-0.045125903764646
-0.015662197719582;0.156883087638027
-0.043352963287811;-0.069100296764543
0.004761308106755;0.008669706693691
0.007267259741886;0.045117861365117
-0.075554441799273;-0.006441962023789
0.036461596291192;-0.049710071496933
-0.00902142588648;0.073314514118433
0.043979451196592;-0.012320956080457
0.0159127928831;0.002163405473658
-0.002881844380405;-0.027159183213905
0.075930334544543;-0.03181573254196
0.134193710061396;-0.055323666369098
