# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMNO
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
PMNO;MSONDQ
-0.179238237490665;0.056111821523071
-0.049290515309933;0.009176377864099
-0.206123973114264;-0.014572827948947
0.017923823749066;-0.011379995335409
-0.037341299477223;0.036279264281292
-0.008961911874533;-0.037348903418824
0.055265123226289;0.0287757055195
0.048543689320387;0.005983545250561
0.02165795369679;-0.015980247866755
0.01867064973861;-0.037099589033383
-0.029126213592233;-0.00299177262528
0.0;0.032949710875735
0.073935772964899;-0.020588542797628
0.056758775205379;0.05188956176965
0.032860343539954;0.00402119976516
-0.0201643017177;0.032225894918009
-0.081404032860343;0.055203030376143
0.027632561613143;-0.024135240990501
-0.003734129947721;0.07652343153103
-0.028379387602689;-0.020081871627218
-0.059746079163556;0.015948078268632
-0.128454070201643;-0.007117523584337
-0.092606422703509;-0.037541921007552
0.089619118745332;0.027513048793237
0.036594473487677;-0.003450189398509
0.026138909634056;-0.050980770622723
-0.151605675877521;0.034855759564425
-0.112770724421209;0.023314916238408
-0.017176997759523;-0.064379408240242
0.251680358476474;-0.106143589001214
0.171769977595221;0.095406985628231
-0.115011202389842;-0.043766738244023
0.076176250933532;0.029949895850925
0.06422703510082;0.049050594735445
-0.07766990291262;-0.03477533556912
0.031366691560867;0.011733860914742
0.053771471247199;-0.011339783337757
-0.156833457804332;0.032129386123645
0.014189693801344;0.007495516362263
0.149365197908888;0.010382737793647
0.05078416728902;0.003804054977844
0.005974607916356;0.036753765853579
0.004480955937267;0.016181307855012
-0.048543689320389;0.026950080826116
-0.113517550410753;0.013639909603428
-0.212845407020164;0.011814284910047
0.066467513069454;0.024842972149169
-0.049290515309933;0.05710907906483
-0.0201643017177;-0.018055186945576
0.179985063480211;-0.012353125678578
-0.017176997759523;0.013865096790279
0.077669902912622;0.004439404540739
0.012696041822254;0.040413057639878
0.038088125466766;0.027810617575858
-0.009708737864077;0.076249989947002
-0.011202389843167;0.052725971320802
-0.066467513069456;-0.064701104221456
-0.071695294996266;0.028317288746271
-0.036594473487677;-0.000731858357259
-0.04555638536221;-0.044241239816313
0.129200896191186;0.034968353157847
0.058999253174012;-0.002034727081171
0.032860343539954;0.076105226755454
0.067961165048545;-0.009441777048599
-0.070201643017179;-0.008790342686643
-0.137415982076176;0.080914581674587
-0.044809559372666;-0.003176747814476
-0.084391336818522;-0.040573905630485
-0.147871545929798;-0.071891009401566
0.137415982076178;-0.07826058982958
0.123973114264376;-0.080118384121087
-0.115011202389843;-0.050522353849495
0.300970873786407;-0.029193910295076
0.023898431665423;0.015369025502449
-0.205377147124721;0.037694726598627
0.039581777445856;-0.036013865096789
-0.025392083644512;-0.005267771692364
-0.023151605675877;0.016486919037166
0.182972367438388;0.010061041812435
0.194921583271098;0.021344528353478
-0.023151605675879;-0.025800017693278
-0.068707991038087;0.019422394865732
-0.073935772964899;0.051286381804876
0.016430171769977;-0.004149878157647
-0.100821508588499;0.003586910190523
-0.06572068707991;0.123844910367457
0.097087378640776;-0.045125903764646
0.036594473487677;0.156883087638027
-0.011202389843167;-0.069100296764543
-0.09111277072442;0.008669706693691
-0.024645257654966;0.045117861365117
-0.053024645257656;-0.006441962023789
0.021657953696789;-0.049710071496933
0.110530246452576;0.073314514118433
-0.06572068707991;-0.012320956080457
-0.086631814787155;0.002163405473658
-0.064973861090366;-0.027159183213905
-0.004480955937267;-0.03181573254196
-0.089619118745332;-0.055323666369098
