# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGT10
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FYGT10;MSONDQ
0.023001725129385;0.017693278966713
0.02127659574468;0.003828182176433
0.006900517538815;-0.005669891668878
-0.008338125359401;-0.009264844258932
-0.019551466359977;0.009618709838267
-0.036802760207016;-0.010093211410556
0.004600345025877;-0.004511786136512
-0.008625646923519;0.002050811880233
0.000287521564117;-0.001359165520625
0.016388729154687;0.020990662774145
-0.000575043128235;-0.002074939078824
0.003737780333526;0.010294271398815
-0.012363427257045;-0.001704988700429
0.010063254744106;-0.003997072566569
-0.00747556066705;0.015763103079434
-0.000862564692352;0.006988845191852
0.006037952846463;0.009345268254236
0.006037952846463;0.005179305297529
0.00747556066705;0.005887036456197
0.005175388154112;0.017033802205226
0.001725129384704;0.022116598708389
-0.000575043128235;-0.009892151422298
-0.001725129384704;0.013229747227384
0.002587694077056;0.008404307509188
0.000287521564118;0.008943148277721
0.003450258769408;0.009409607450479
0.019551466359976;0.029403012682863
0.025589419206441;0.020443779606085
0.000862564692352;0.017862169356849
0.031052328924669;0.001865836691034
-0.01178838412881;-0.019012232489686
-0.036227717078781;-0.053007455304365
0.020414031052329;0.020282931615478
0.036802760207016;0.015570085490706
0.034215066129959;0.000812282352564
-0.002875215641173;0.135956764060125
0.011500862564692;-0.106875447358475
-0.024439332949971;0.035965610699609
0.02673950546291;0.017315286188788
0.035077630822312;0.044329706211144
0.015238642898217;0.007801127544413
0.043415756181714;-0.003498443795691
0.037952846463485;-0.054961758390233
0.006037952846463;-0.010599882580966
0.0299022426682;-0.064580468228502
-0.021851638872915;0.014942778327343
-0.05232892466935;-0.002670076644068
-0.072167912593444;0.034759250770061
0.019838987924094;0.004165962956706
0.020414031052328;-0.010889408964058
-0.051178838412881;0.010101253810088
0.012363427257044;0.018594027714107
0.009488211615871;0.017065971803349
0.012650948821162;0.042841862298034
0.007188039102932;0.015377067901981
0.019838987924094;0.041345975985394
0.017538815411156;0.028542475933119
0.034502587694077;0.02332295863794
-0.039102932719954;0.044900716577798
0.025876940770558;0.01314932323208
0.042265669925244;-0.041788307959563
0.036227717078781;0.038909128927708
-0.025301897642323;-0.140733949381137
-0.011213341000575;-0.056337008709919
0.043990799309948;-0.029419097481926
0.021276595744681;0.015964163067694
-0.020126509488212;-0.02261522747927
-0.02673950546291;0.019591285255869
0.001725129384704;0.022969093058605
-0.003737780333525;0.044619232594236
-0.046578493387004;-0.003763842980192
0.014088556641748;-0.000772070354911
0.001437607820587;0.038048592177962
-0.001150086256469;0.011026129756074
0.020701552616446;0.020588542797628
0.035652673950546;0.020049702029097
0.02673950546291;0.047932701200731
0.014663599769983;0.033938926017968
0.028464634847614;0.030335931028381
0.024726854514089;0.074167008468647
0.000575043128234;-0.066985145688067
-0.000862564692352;-0.0016969463009
0.115871190339278;0.004865651715847
0.132834962622196;0.002396635060036
-0.13024726854514;-0.095784978406157
0.041115583668769;0.015618339887891
0.126797009775733;-0.000522755969472
0.04629097182289;0.0104229497913
0.068142610695802;-0.013245832026443
0.094594594594597;-0.026885741629872
-0.065554916618746;-0.063856652270772
0.017826336975267;0.021223892360526
-0.031339850488784;-0.071657779815186
-0.07015526164462;-0.028043847162241
-0.211328349626221;0.006546513217685
-0.008913168487642;-0.025349643319582
-0.001725129384704;0.044024095028994
0.093444508338131;0.014355683161628
0.005175388154111;0.033231194859297
0.022139160437027;0.056111821523071
0.108395629672228;0.009176377864099
-0.028752156411728;-0.014572827948947
-0.096894767107538;-0.011379995335409
-0.013801035077631;0.036279264281292
-0.066417481311098;-0.037348903418824
-0.041115583668769;0.0287757055195
-0.049741230592297;0.005983545250561
-0.103795284646348;-0.015980247866755
-0.082231167337551;-0.037099589033383
-0.02558941920644;-0.00299177262528
-0.003737780333526;0.032949710875735
-0.006037952846463;-0.020588542797628
0.099194939620471;0.05188956176965
0.04600345025877;0.00402119976516
0.02127659574468;0.032225894918009
-0.060954571592869;0.055203030376143
0.042553191489361;-0.024135240990501
0.016388729154687;0.07652343153103
-0.012363427257044;-0.020081871627218
0.021564117308798;0.015948078268632
-0.037377803335251;-0.007117523584337
-0.057504312823461;-0.037541921007552
-0.017251293847038;0.027513048793237
0.044565842438182;-0.003450189398509
0.021851638872916;-0.050980770622723
0.002300172512938;0.034855759564425
-0.026451983898792;0.023314916238408
-0.032777458309373;-0.064379408240242
0.009775733179988;-0.106143589001214
-0.016388729154687;0.095406985628231
-0.051178838412881;-0.043766738244023
-0.003737780333526;0.029949895850925
0.006325474410581;0.049050594735445
-0.065554916618746;-0.03477533556912
0.010925819436457;0.011733860914742
-0.039965497412306;-0.011339783337757
-0.025014376078206;0.032129386123645
-0.032202415181138;0.007495516362263
-0.000862564692352;0.010382737793647
0.039677975848189;0.003804054977844
0.087694077055778;0.036753765853579
0.021564117308798;0.016181307855012
0.043415756181714;0.026950080826116
-0.030477285796435;0.013639909603428
-0.074468085106383;0.011814284910047
-0.025589419206441;0.024842972149169
