# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; Sfygt10
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
Sfygt10;MSONDQ
0.007648183556405;0.017693278966713
-0.05608667941364;0.003828182176433
-0.116634799235182;-0.005669891668878
0.049713193116635;-0.009264844258932
0.124920331421288;0.009618709838267
0.039515615041426;-0.010093211410556
0.020395156150415;-0.004511786136512
-0.027405991077119;0.002050811880233
0.009560229445507;-0.001359165520625
0.036328871892926;0.020990662774145
-0.031230082855323;-0.002074939078824
-0.042065009560229;0.010294271398815
-0.026131293817717;-0.001704988700429
-0.001274697259401;-0.003997072566569
-0.011472275334608;0.015763103079434
-0.019757807520714;0.006988845191852
0.007010834926704;0.009345268254236
-0.054174633524537;0.005179305297529
-0.022307202039516;0.005887036456197
0.005098789037604;0.017033802205226
0.01402166985341;0.022116598708389
-0.005098789037603;-0.009892151422298
-0.039515615041428;0.013229747227384
-0.033779477374124;0.008404307509188
0.003824091778203;0.008943148277721
0.008922880815806;0.009409607450479
-0.01402166985341;0.029403012682863
-0.02804333970682;0.020443779606085
0.006373486297004;0.017862169356849
-0.018483110261313;0.001865836691034
-0.057998725302741;-0.019012232489686
0.052899936265137;-0.053007455304365
0.208413001912046;0.020282931615478
-0.040790312300829;0.015570085490706
-0.010834926704908;0.000812282352564
-0.063097514340344;0.135956764060125
-0.064372211599745;-0.106875447358475
0.007648183556405;0.035965610699609
-0.015296367112811;0.017315286188788
-0.019120458891013;0.044329706211144
0.01402166985341;0.007801127544413
-0.061822817080943;-0.003498443795691
0.021032504780115;-0.054961758390233
0.040790312300829;-0.010599882580966
0.168260038240918;-0.064580468228502
0.018483110261312;0.014942778327343
0.07010834926705;-0.002670076644068
0.129381771829191;0.034759250770061
-0.034416826003824;0.004165962956706
-0.100063734862971;-0.010889408964058
0.035691523263226;0.010101253810088
0.179094964945826;0.018594027714107
-0.042702358189931;0.017065971803349
-0.05799872530274;0.042841862298034
-0.107074569789675;0.015377067901981
-0.115997450605481;0.041345975985394
-0.133843212237094;0.028542475933119
-0.252390057361377;0.02332295863794
0.07074569789675;0.044900716577798
0.035054174633525;0.01314932323208
-0.008922880815806;-0.041788307959563
0.073295092415551;0.038909128927708
0.102613129381772;-0.140733949381137
0.282982791586998;-0.056337008709919
0.165710643722117;-0.029419097481926
-0.131931166347992;0.015964163067694
