# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES017
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
CES017;MSONDQ;GDP252
0.073638664380767;0.017693278966713;0.003797130397809
-0.039268511715244;0.003828182176433;0.002561085346439
-0.004163605192261;-0.005669891668878;0.000326315893562
0.084415054290148;-0.009264844258932;0.002076555686302
-0.037472446730346;0.009618709838267;0.002867624519178
-0.037717364682832;-0.010093211410556;-0.000969059320274
-0.052412441831987;-0.004511786136512;0.000266985731096
-0.059923259041556;0.002050811880233;-1.97767208219082e-05
0.020083272103845;-0.001359165520625;0.003520256306302
0.032982284268105;0.020990662774145;0.001156938168082
0.030043268838274;-0.002074939078824;0.004815631520138
0.030451465425749;0.010294271398815;0.002610527148494
0.022777369581191;-0.001704988700429;0.002996173204521
0.004490162462241;-0.003997072566569;0.002037002244658
0.004653441097232;0.015763103079434;0.003589474829179
0.004571801779738;0.006988845191852;0.001710686351096
0.013143930116745;0.009345268254236;0.00247209010274
0.005959670177157;0.005179305297529;0.003530144666713
0.010531471956895;0.005887036456197;0.002234769452877
0.006776063352111;0.017033802205226;0.005270496099042
0.012327536941791;0.022116598708389;0.004795854799316
0.029798350885788;-0.009892151422298;0.005102393972055
0.003755408604783;0.013229747227384;0.000781180472466
0.052820638419464;0.008404307509188;0.006209890338083
0.03910523308025;0.008943148277721;0.003184052052329
0.049310147767174;0.009409607450479;0.004993622007535
0.038452118540289;0.029403012682863;0.008316111105618
0.061719324026452;0.020443779606085;0.004479427266165
0.066046207853686;0.017862169356849;0.000850398995343
0.043105559637522;0.001865836691034;0.003540033027124
0.027675728630909;-0.019012232489686;0.001295375213836
-0.003673769287289;-0.053007455304365;0.00184912339685
-0.025308188423537;0.020282931615478;0.004232218255891
-0.006204588129635;0.015570085490706;0.001631579467808
0.013797044656698;0.000812282352564;0.001938118640548
0.023593762756135;0.135956764060125;0.007712921120549
0.017307535309013;-0.106875447358475;0.005102393972055
0.00767409584455;0.035965610699609;0.006328550663015
0.014858355784154;0.017315286188788;0.001522807503288
0.034370152665516;0.044329706211144;0.003866348920686
0.014205241244183;0.007801127544413;0.002205104371644
0.015511470324125;-0.003498443795691;0.001611802746987
-0.035513103110458;-0.054961758390233;0.002768740915069
-0.034125234713055;-0.010599882580966;0.002135885848767
-0.05935178381908;-0.064580468228502;0.001661244549041
-0.057065882929219;0.014942778327343;0.003134610250274
-0.130622907992482;-0.002670076644068;-0.00102838948274
0.020981304596277;0.034759250770061;0.006941629008494
-0.009959996734411;0.004165962956706;0.003391707620959
-0.008898685607005;-0.010889408964058;0.002956619762877
0.00620458812966;0.010101253810088;0.006249443779727
0.040819658747637;0.018594027714107;0.00504306380959
0.041146216017634;0.017065971803349;0.007287721622878
0.023267205486162;0.042841862298034;0.006031899850686
0.067352436933628;0.015377067901981;0.009295058786303
0.074128500285747;0.041345975985394;0.007366828506165
0.038697036492775;0.028542475933119;-0.000217543929041
0.018123928483958;0.02332295863794;0.001483254061644
0.028981957710826;0.044900716577798;-0.00123604505137
-0.007592456527064;0.01314932323208;-0.003579586468768
0.00122458976243;-0.041788307959563;0.00165135618863
-0.015838027594073;0.038909128927708;0.00184912339685
-0.083517021797698;-0.140733949381137;-0.005992346409042
-0.162952077720648;-0.056337008709919;0.00350047958548
-0.071679320760862;-0.029419097481926;0.006733973439864
-0.008163931749547;0.015964163067694;0.005962681327809
0.024981631153564;-0.02261522747927;0.00442998546411
0.056984243611732;0.019591285255869;0.008563320115892
0.036247856967916;0.022969093058605;0.003905902362329
0.019185239611389;0.044619232594236;0.004627752672329
0.006531145399633;-0.003763842980192;0.005883574444521
0.03828883990529;-0.000772070354911;0.005369379703151
0.043758674177493;0.038048592177962;0.002481978463151
0.037962282635317;0.011026129756074;0.004390432022466
0.028002285900882;0.020588542797628;0.006991070810549
0.04261572373255;0.020049702029097;0.00267974567137
0.040738019430175;0.047932701200731;0.010135569421234
0.038778675810262;0.033938926017968;0.002116109127945
0.048820311862185;0.030335931028381;0.003955344164384
