# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYFF
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FYFF;MSONDQ
0.050366653801623;0.009176377864099
0.048243921265919;-0.014572827948947
-0.122925511385565;-0.011379995335409
-0.045735237360093;0.036279264281292
-0.032033963720572;-0.037348903418824
-0.001350829795446;0.0287757055195
0.011771516788884;0.005983545250561
-0.016016981860285;-0.015980247866755
-0.052489386337322;-0.037099589033383
-0.041296796603628;-0.00299177262528
0.003473562331146;0.032949710875735
-0.002701659590892;-0.020588542797628
0.024893863373215;0.05188956176965
0.011192589733693;0.00402119976516
0.004245465071401;0.032225894918009
-0.01466615206484;0.055203030376143
0.028560401389425;-0.024135240990501
0.047857969895793;0.07652343153103
0.028174450019298;-0.020081871627218
0.056348900038595;0.015948078268632
0.016402933230413;-0.007117523584337
-0.037244307217291;-0.037541921007552
-0.027209571593979;0.027513048793237
-0.021034349671941;-0.003450189398509
-0.000385951370128;-0.050980770622723
-0.004824392126592;0.034855759564425
-0.024121960632961;0.023314916238408
-0.076225395600154;-0.064379408240242
-0.032612890775763;-0.106143589001214
-0.012736395214203;0.095406985628231
-0.047857969895793;-0.043766738244023
-0.045928213045157;0.029949895850925
-0.01466615206484;0.049050594735445
-0.029718255499807;-0.03477533556912
-0.012736395214203;0.011733860914742
0.000192975685064;-0.011339783337757
-0.002315708220764;0.032129386123645
0.003473562331146;0.007495516362263
-0.004052489386337;0.010382737793647
0.012929370899266;0.003804054977844
0.042068699343883;0.036753765853579
0.031648012350444;0.016181307855012
0.039367039752991;0.026950080826116
0.03724430721729;0.013639909603428
0.012157468159012;0.011814284910047
-0.012929370899266;0.024842972149169
-0.004438440756465;0.05710907906483
-0.020648398301814;-0.018055186945576
-0.006947124662293;-0.012353125678578
0.00366653801621;0.013865096790279
-0.00154380548051;0.004439404540739
-0.000192975685063;0.040413057639878
0.014280200694712;0.027810617575858
0.000578927055191;0.076249989947002
-0.001543805480509;0.052725971320802
0.000771902740254;-0.064701104221456
-0.001157854110382;0.028317288746271
0.001929756850637;-0.000731858357259
-0.038981088382864;-0.044241239816313
-0.00733307603242;0.034968353157847
0.000771902740255;-0.002034727081171
0.020069471246623;0.076105226755454
0.012350443844076;-0.009441777048599
0.021420301042069;-0.008790342686643
0.034542647626399;0.080914581674587
0.014280200694713;-0.003176747814476
-0.002701659590892;-0.040573905630485
-0.050945580856812;-0.071891009401566
-0.073330760324199;-0.07826058982958
-0.048050945580857;-0.080118384121087
-0.078927055191046;-0.050522353849495
-0.023157082207642;-0.029193910295076
0.000964878425319;0.015369025502449
-0.000578927055191;0.037694726598627
-0.017174835970668;-0.036013865096789
-0.011192589733693;-0.005267771692364
-0.000192975685063;0.016486919037166
-0.013315322269394;0.010061041812435
-0.001157854110382;0.021344528353478
0.000385951370127;-0.025800017693278
0.000385951370128;0.019422394865732
0.024507912003087;0.051286381804876
0.029911231184871;-0.004149878157647
0.030104206869934;0.003586910190523
0.027402547279043;0.123844910367457
0.029911231184871;-0.045125903764646
0.030104206869934;0.156883087638027
0.027595522964107;-0.069100296764543
0.026051717483597;0.008669706693691
0.019683519876496;0.045117861365117
0.0;-0.006441962023789
0.000578927055191;-0.049710071496933
-0.000385951370128;0.073314514118433
-0.010227711308375;-0.012320956080457
-0.033384793516017;0.002163405473658
-0.076418371285218;-0.027159183213905
-0.063103049015824;-0.03181573254196
-0.008490930142802;-0.055323666369098
