# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; BUSLOANS
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
BUSLOANS;MSONDQ;GDP252;GDP274_3
0.00190248177679;0.017315286188788;0.001522807503288;0.008140489542602
0.002586520168444;0.044329706211144;0.003866348920686;0.006512391634082
0.002265877172356;0.007801127544413;0.002205104371644;0.006303661132989
0.001047433787222;-0.003498443795691;0.001611802746987;0.004299848322503
0.00106880998696;-0.054961758390233;0.002768740915069;0.001544605708083
0.000491652594002;-0.010599882580966;0.002135885848767;0.001822913042873
0.000256514396871;-0.064580468228502;0.001661244549041;-0.001447198140907
0.001560462580962;0.014942778327343;0.003134610250274;0.002045558910705
0.000897800389047;-0.002670076644068;-0.00102838948274;0.008488373711089
0.001175690985657;0.034759250770061;0.006941629008494;0.008210066376299
0.000919176588786;0.004165962956706;0.003391707620959;0.007611705606501
0.001560462580962;-0.010889408964058;0.002956619762877;0.004258102222284
0.000919176588786;0.010101253810088;0.006249443779727;0.000793175904151
0.001218443385135;0.018594027714107;0.00504306380959;0.003882387320318
0.002586520168444;0.017065971803349;0.007287721622878;0.004439001989897
0.00215899617366;0.042841862298034;0.006031899850686;0.003687572185965
0.00297129176375;0.015377067901981;0.009295058786303;0.004355509789461
0.006199097924371;0.041345975985394;0.007366828506165;0.004258102222284
0.006434236121502;0.028542475933119;-0.000217543929041;0.005023447392956
0.004809644941322;0.02332295863794;0.001483254061644;0.005580062062536
0.001581838780702;0.044900716577798;-0.00123604505137;0.004772970791645
0.003398815758534;0.01314932323208;-0.003579586468768;0.009058903747408
0.007930570103247;-0.041788307959563;0.00165135618863;0.009796418184601
0.00568606913063;0.038909128927708;0.00184912339685;0.014597219709725
0.002479639169749;-0.140733949381137;-0.005992346409042;0.015501718547792
-0.000513028793741;-0.056337008709919;0.00350047958548;0.012593406899239
-0.002394134370792;-0.029419097481926;0.006733973439864;0.023433477589302
-0.00162459118018;0.015964163067694;0.005962681327809;0.007486467305846
-0.000619909792437;-0.02261522747927;0.00442998546411;0.010436525054618
-0.00081229559009;0.019591285255869;0.008563320115892;0.006261915032771
-0.001453581582267;0.022969093058605;0.003905902362329;0.008349220043694
0.001197067185396;0.044619232594236;0.004627752672329;0.007041175570182
0.001816976977833;-0.003763842980192;0.005883574444521;0.008780596412618
0.002522391569227;-0.000772070354911;0.005369379703151;0.0043694251562
0.00324918236036;0.038048592177962;0.002481978463151;0.006484560900602
0.003569825356448;0.011026129756074;0.004390432022466;0.010339117487441
0.00297129176375;0.020588542797628;0.006991070810549;0.006206253565813
0.005087535537932;0.020049702029097;0.00267974567137;0.013289175236213
0.006819007716809;0.047932701200731;0.010135569421234;0.011619331227475
0.005215792736367;0.033938926017968;0.002116109127945;0.01038086358766
0.003847715953058;0.030335931028381;0.003955344164384;0.012704729833155
0.006947264915243;0.074167008468647;0.00257097370685;0.01230118419771
0.008315341698553;-0.066985145688067;-0.000187878847808;0.016754101554347
0.007396165109767;-0.0016969463009;0.004884850043014;0.016573201786733
0.004809644941322;0.004865651715847;0.001433812259589;0.025854751401973
0.005899831128022;0.002396635060036;-0.000791068832877;0.043262875193076
0.000534404993481;-0.095784978406157;-0.011134293822741;0.042386207088488
0.001645967379919;0.015618339887891;0.005310049540686;0.022250671416445
0.010281952074561;-0.000522755969472;0.006565871312878;0.01884140656527
0.005215792736367;0.0104229497913;0.002135885848767;0.009615518416988
0.005258545135846;-0.013245832026443;0.000118660324932;0.009267634248501
0.007545798507941;-0.026885741629872;0.001987560442603;0.005037362759695
0.006968641114982;-0.063856652270772;-0.00380701875822;0.012774306666852
0.011479019259956;0.021223892360526;0.00329282401685;0.009365041815677
0.009341399286035;-0.071657779815186;0.001779904873973;0.000751429803933
0.007182403112375;-0.028043847162241;0.003896014001918;0.003423180217915
0.003591201556187;0.006546513217685;0.009245616984248;0.007333398271711
0.002009362775486;-0.025349643319582;0.005082617251234;0.011591500493996
-0.001560462580962;0.044024095028994;0.010412443512741;0.00519043179383
0.005322673735063;0.014355683161628;0.009482937634111;0.009142395947845
0.006049464526196;0.033231194859297;0.008573208476303;0.005691384996452
0.009448280284731;0.056111821523071;0.004756301357672;-0.001127144705899
0.013210491438832;0.009176377864099;0.007979906851645;0.008029166608686
0.009255894487078;-0.014572827948947;0.004360766941234;0.002003812810487
0.007503046108463;-0.011379995335409;0.007505265551919;0.004592071024032
0.005301297535324;0.036279264281292;0.009690593202741;0.005301754727746
0.004702763942626;-0.037348903418824;0.005329826261508;0.005872284764065
0.002928539364272;0.0287757055195;0.01122328906644;0.004397255889679
0.003975973151493;0.005983545250561;0.001364593736713;-0.000250476601311
0.005878454928282;-0.015980247866755;0.00504306380959;0.003033549949209
0.003484320557492;-0.037099589033383;0.006457099348357;0.003910218053797
0.002372758171052;-0.00299177262528;0.010679429243837;0.01337266743665
0.006712126718112;0.032949710875735;0.003985009245617;0.005844454030586
0.015797011607277;-0.020588542797628;0.000276874091507;0.020093789571824
0.00162459118018;0.05188956176965;0.008622650278357;0.009086734480887
0.003911844552275;0.00402119976516;0.007178949658357;0.013957112839709
0.004980654539236;0.032225894918009;0.001582137665754;0.013998858939927
0.004040101750711;0.055203030376143;0.010788201208358;0.013344836703171
0.008678737094119;-0.024135240990501;0.004716747916028;0.011925469295743
0.006476988520981;0.07652343153103;0.005537481830138;0.008947580813492
0.004253863748103;-0.020081871627218;0.007851358166302;0.019620667102681
0.007118274513157;0.015948078268632;0.002521531904795;0.006081015265157
0.006883136316026;-0.007117523584337;0.003203828773151;0.006651545301476
0.006861760116286;-0.037541921007552;0.006496652790001;0.012969121801205
0.002137619973921;0.027513048793237;0.003154386971096;0.007041175570182
-0.001923857976529;-0.003450189398509;0.005626477073836;0.030349414858829
0.001923857976529;-0.050980770622723;0.002323764696576;0.016962832055439
0.000192385797653;0.034855759564425;0.002877512879589;0.002588258213545
-0.000876424189308;0.023314916238408;-0.005033175449179;0.007249906071275
-0.001325324383831;-0.064379408240242;-0.002966508123288;0.016155740784548
-0.004638635343409;-0.106143589001214;0.00607145329233;0.004202440755326
-0.005066159338193;0.095406985628231;0.003035726646165;0.017867330893506
-0.000769543190612;-0.043766738244023;-0.00061307834548;0.016086163950851
-0.005857078728543;0.029949895850925;0.011599046762056;0.000166984400874
-0.005194416536628;0.049050594735445;0.004113557930959;0.004466832723377
-0.003740834954362;-0.03477533556912;0.007159172937535;0.000236561234571
-0.001453581582267;0.011733860914742;0.00844465979096;0.001544605708083
-0.001432205382527;-0.011339783337757;0.002630303869316;-0.000640106870017
-0.002928539364272;0.032129386123645;0.006536206231645;0.006150592098855
-0.000940552788525;0.007495516362263;0.008128232257809;0.003478841684873
-0.000919176588786;0.010382737793647;0.006704308358631;0.000848837371109
0.003890468352536;0.003804054977844;0.008414994709727;0.006874191169308
0.008529103695945;0.036753765853579;0.005527593469727;0.006192338199073
0.010431585472734;0.016181307855012;0.005537481830138;0.009879910385038
0.011414890660738;0.026950080826116;0.007782139643426;0.001015821771983
0.014001410829183;0.013639909603428;0.001245933411781;0.002588258213545
0.015561873410145;0.011814284910047;0.006516429510823;-0.006261915032771
0.010709476069344;0.024842972149169;0.006921852287672;0.006442814800384
0.006199097924371;0.05710907906483;0.005468263307261;0.003464926318133
0.0081229559009;-0.018055186945576;0.00710973113548;0.002769157981159
0.007887817703769;-0.012353125678578;0.00885997092822;-0.009239803515022
0.009213142087599;0.013865096790279;0.005240831017809;-0.00737514437193
0.01137213826126;0.004439404540739;0.006892187206439;-0.002268204778537
0.010517090271692;0.040413057639878;0.009018184694796;0.00027830733479
0.011436266860477;0.027810617575858;0.003925679083151;-0.00954594158329
0.0103033282743;0.076249989947002;0.013912923098221;0.002017728177226
0.011543147859174;0.052725971320802;0.008909412730275;-0.005260008627527
0.013360124837006;-0.064701104221456;0.009601597959042;0.002630004313764
0.009576537483166;0.028317288746271;0.013972253260687;-0.004856462992082
0.017250593189543;-0.000731858357259;0.010798089568769;-0.005232177894049
0.021760971334517;-0.044241239816313;0.012202236747125;-0.004828632258603
-0.000363395395567;0.034968353157847;0.00916651010096;-0.012231607364012
0.004146982749407;-0.002034727081171;0.014437006200002;0.00464773249099
0.008678737094119;0.076105226755454;0.009838918608905;-0.011967215395962
0.016416921399714;-0.009441777048599;0.011747372168221;-0.002810904081377
0.014941963617708;-0.008790342686643;0.015326958636988;-0.002156881844621
0.020820418545993;0.080914581674587;0.006170336896439;-0.002852650181596
0.016032149804408;-0.003176747814476;0.009482937634111;-0.004675563224469
0.006305978923065;-0.040573905630485;0.008365552907672;0.007458636572367
0.006776255317332;-0.071891009401566;0.004123446291371;0.006442814800384
-0.005771573929587;-0.07826058982958;0.002521531904795;-0.003784979753142
-0.01175690985657;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.016352792800496;-0.050522353849495;0.017176082033838;-0.001294129106773
-0.015583249609884;-0.029193910295076;0.003619139910412;-0.001252383006554
-0.011970671853956;0.015369025502449;0.006051676571508;-0.004118948554889
-0.010773604668562;0.037694726598627;0.005824244282056;-0.00681852970235
-0.007909193903508;-0.036013865096789;0.003668581712466;-0.001057567872201
-0.012590581646395;-0.005267771692364;0.005389156423973;-0.012217691997273
-0.008871122891772;0.016486919037166;0.009443384192467;-0.006735037501913
-0.00867873709412;0.010061041812435;0.015198409951646;0.00300571921573
-0.014664073021098;0.021344528353478;0.006081341652741;-0.005886200130804
-0.000662662191916;-0.025800017693278;0.011856144132741;0.00683244506909
-0.005857078728543;0.019422394865732;0.006654866556576;0.008975411546971
0.010132318676386;0.051286381804876;0.009542267796577;-0.011577585127256
0.008892499091512;-0.004149878157647;0.011559493320412;-0.006178422832334
0.021354823539471;0.003586910190523;0.004874961682603;-0.000932329571546
0.02165409033582;0.123844910367457;0.010105904340002;-0.001224552273075
0.016587930997628;-0.045125903764646;0.010521215477262;0.010728747756147
0.014514439622922;0.156883087638027;0.003935567443562;-0.002129051111142
0.024518501100879;-0.069100296764543;0.012103353143015;-0.003840641220099
0.0308031038242;0.008669706693691;0.0080293486537;0.011118378024853
0.025950706483404;0.045117861365117;0.00648676442959;0.005246093260788
0.016994078792672;-0.006441962023789;0.010798089568768;0.001614182541781
0.01970885615955;-0.049710071496933;0.011332061030961;0.007778690007375
0.024710886898525;0.073314514118433;0.005883574444521;-0.002031643543966
0.044441119257818;-0.012320956080457;0.006051676571508;-0.001614182541781
0.05722408670187;0.002163405473658;0.00288740124;0.005232177894049
0.035398986768132;-0.027159183213905;0.002620415508904;0.016712355454128
0.021974733331904;-0.03181573254196;0.00370813515411;0.018089976761338
0.017549859985894;-0.055323666369098;-0.01184625577233;0.008502289077829
