# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP276_6
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=4)
GDP276_6;MSONDQ;GDP252;GDP274_3;LBPUR7
0.000709594376052;0.017693278966713;0.003797130397809;-0.000904498838067;0.008329722182098
0.000660087791676;0.003828182176433;0.002561085346439;0.000250476601311;0.001556807421317
0.001031387174494;-0.005669891668878;0.000326315893562;0.00026439196805;0.003627200796058
8.2510973959493e-06;-0.009264844258932;0.002076555686302;0.002003812810487;0.020238496477121
0.001311924485957;0.009618709838267;0.002867624519178;0.001516774974604;-0.000128396488356
0.00108089375887;-0.010093211410556;-0.000969059320274;0.001154975439378;0.005248206461553
0.000866365226575;-0.004511786136512;0.000266985731096;0.000918414204806;-0.002150641179964
0.000247532921879;0.002050811880233;-1.97767208219082e-05;0.000570530036319;0.007093905981671
0.000181524142711;-0.001359165520625;0.003520256306302;0.00054269930284;0.014942141332435
0.000610581207301;0.020990662774145;0.001156938168082;0.000445291735664;0.003691399040236
0.000569325720321;-0.002074939078824;0.004815631520138;0.000654022236756;0.005986486269601
0.000618832304697;0.010294271398815;0.002610527148494;0.001182806172857;0.013000144446049
0.000717845473448;-0.001704988700429;0.002996173204521;0.000640106870017;0.002969168793233
0.000404303772402;-0.003997072566569;0.002037002244658;0.000918414204806;0.004365480604106
0.000503316941153;0.015763103079434;0.003589474829179;0.000180899767613;0.007527244129873
0.000404303772402;0.006988845191852;0.001710686351096;0.000333968801748;0.007029707737493
0.000354797188026;0.009345268254236;0.00247209010274;0.0021847125781;0.003643250357103
0.000767352057824;0.005179305297529;0.003530144666713;0.001683759375478;0.004493877092462
0.000511568038549;0.005887036456197;0.002234769452877;0.002769157981159;0.009661835748792
0.000833360836991;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731
0.000676589986468;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751
0.000709594376052;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646
0.000866365226575;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768
0.00073434766824;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759
0.000800356447408;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089
0.000750849863032;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365
0.00077560315522;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997
