# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; PMI
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
PMI;MSONDQ
-0.171029668411869;0.056111821523071
-0.026178010471204;0.009176377864099
-0.162303664921466;-0.014572827948947
-0.064572425828969;-0.011379995335409
-0.032286212914487;0.036279264281292
-0.042757417102966;-0.037348903418824
0.020942408376963;0.0287757055195
0.070680628272251;0.005983545250561
-0.00349040139616;-0.015980247866755
0.00349040139616;-0.037099589033383
-0.005235602094241;-0.00299177262528
-0.000872600349039;0.032949710875735
0.083769633507854;-0.020588542797628
0.06631762652705;0.05188956176965
0.05933682373473;0.00402119976516
0.031413612565445;0.032225894918009
-0.106457242582898;0.055203030376143
0.020069808027924;-0.024135240990501
-0.015706806282723;0.07652343153103
-0.014834205933683;-0.020081871627218
-0.05933682373473;0.015948078268632
-0.100349040139615;-0.007117523584337
-0.102966841186736;-0.037541921007552
0.034904013961605;0.027513048793237
0.045375218150086;-0.003450189398509
0.021815008726005;-0.050980770622723
-0.100349040139618;0.034855759564425
-0.103839441535775;0.023314916238408
-0.052356020942408;-0.064379408240242
0.159685863874346;-0.106143589001214
0.181500872600348;0.095406985628231
-0.078534031413613;-0.043766738244023
0.045375218150087;0.029949895850925
0.063699825479932;0.049050594735445
-0.042757417102969;-0.03477533556912
0.009598603839442;0.011733860914742
0.055846422338568;-0.011339783337757
-0.117801047120419;0.032129386123645
0.006108202443283;0.007495516362263
0.096858638743456;0.010382737793647
0.057591623036649;0.003804054977844
0.043630017452005;0.036753765853579
0.009598603839442;0.016181307855012
-0.006980802792322;0.026950080826116
-0.088132635253052;0.013639909603428
-0.17888307155323;0.011814284910047
0.015706806282722;0.024842972149169
-0.061954624781848;0.05710907906483
-0.004363001745202;-0.018055186945576
0.1195462478185;-0.012353125678578
0.00349040139616;0.013865096790279
0.054973821989529;0.004439404540739
0.017452006980804;0.040413057639878
0.034904013961605;0.027810617575858
0.027923211169285;0.076249989947002
-0.011343804537523;0.052725971320802
-0.061082024432809;-0.064701104221456
-0.06631762652705;0.028317288746271
-0.041884816753927;-0.000731858357259
-0.030541012216406;-0.044241239816313
0.095986038394416;0.034968353157847
0.067190226876089;-0.002034727081171
0.026178010471204;0.076105226755454
0.067190226876092;-0.009441777048599
-0.049738219895288;-0.008790342686643
-0.070680628272251;0.080914581674587
-0.06282722513089;-0.003176747814476
-0.095986038394416;-0.040573905630485
-0.118673647469458;-0.071891009401566
-0.00261780104712;-0.07826058982958
0.076788830715531;-0.080118384121087
-0.050610820244327;-0.050522353849495
0.178010471204189;-0.029193910295076
0.074171029668411;0.015369025502449
-0.070680628272251;0.037694726598627
-0.016579406631762;-0.036013865096789
-0.023560209424084;-0.005267771692364
-0.020069808027924;0.016486919037166
0.109075043630018;0.010061041812435
0.149214659685864;0.021344528353478
0.06631762652705;-0.025800017693278
0.010471204188482;0.019422394865732
-0.058464223385688;0.051286381804876
-0.053228621291448;-0.004149878157647
-0.029668411867366;0.003586910190523
-0.089005235602094;0.123844910367457
0.052356020942408;-0.045125903764646
0.05671902268761;0.156883087638027
-0.034031413612566;-0.069100296764543
-0.024432809773123;0.008669706693691
-0.035776614310647;0.045117861365117
-0.040139616055846;-0.006441962023789
-0.006980802792322;-0.049710071496933
0.050610820244327;0.073314514118433
-0.045375218150086;-0.012320956080457
-0.028795811518325;0.002163405473658
-0.009598603839442;-0.027159183213905
-0.010471204188482;-0.03181573254196
-0.045375218150086;-0.055323666369098
