# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSWST
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSWST;MSONDQ
-0.030014641288434;0.005983545250561
0.030014641288434;-0.015980247866755
0.072474377745241;-0.037099589033383
-0.135431918008785;-0.00299177262528
0.080527086383603;0.032949710875735
-0.038067349926795;-0.020588542797628
-0.131039531478768;0.05188956176965
0.020497803806734;0.00402119976516
-0.095900439238654;0.032225894918009
0.005124450951685;0.055203030376143
0.004392386530015;-0.024135240990501
0.055636896046851;0.07652343153103
0.0900439238653;-0.020081871627218
-0.096632503660322;0.015948078268632
-0.02415812591508;-0.007117523584337
-0.002928257686676;-0.037541921007552
0.012445095168373;0.027513048793237
0.04245973645681;-0.003450189398509
-0.191800878477307;-0.050980770622723
-0.010248901903366;0.034855759564425
-0.164714494875549;0.023314916238408
-0.067349926793559;-0.064379408240242
0.104685212298683;-0.106143589001214
-0.012445095168376;0.095406985628231
0.005124450951683;-0.043766738244023
0.06588579795022;0.029949895850925
-0.025622254758417;0.049050594735445
0.010980966325037;-0.03477533556912
0.005856515373351;0.011733860914742
-0.076866764275256;-0.011339783337757
0.116398243045388;0.032129386123645
-0.005124450951683;0.007495516362263
0.068814055636895;0.010382737793647
0.05710102489019;0.003804054977844
-0.052708638360176;0.036753765853579
0.035871156661788;0.016181307855012
-0.018301610541729;0.026950080826116
-0.06588579795022;0.013639909603428
0.013177159590044;0.011814284910047
0.054172767203515;0.024842972149169
-0.001464128843339;0.05710907906483
0.070278184480234;-0.018055186945576
-0.010980966325037;-0.012353125678578
-0.035139092240117;0.013865096790279
-0.057833089311859;0.004439404540739
0.062225475841873;0.040413057639878
0.004392386530015;0.027810617575858
-0.029282576866763;0.076249989947002
0.092972181551976;0.052725971320802
-0.042459736456807;-0.064701104221456
0.047584187408493;0.028317288746271
0.036603221083454;-0.000731858357259
-0.019033674963395;-0.044241239816313
-0.013177159590044;0.034968353157847
-0.01683748169839;-0.002034727081171
0.035139092240117;0.076105226755454
-0.035871156661785;-0.009441777048599
0.000732064421668;-0.008790342686643
-0.009516837481698;0.080914581674587
-0.002928257686678;-0.003176747814476
0.027818448023427;-0.040573905630485
0.005124450951683;-0.071891009401566
0.028550512445095;-0.07826058982958
-0.035139092240117;-0.080118384121087
-0.062225475841873;-0.050522353849495
0.093704245973646;-0.029193910295076
-0.010248901903368;0.015369025502449
-0.012445095168376;0.037694726598627
0.130307467057102;-0.036013865096789
0.00732064421669;-0.005267771692364
0.024158125915081;0.016486919037166
-0.058565153733529;0.010061041812435
0.1896046852123;0.021344528353478
-0.053440702781846;-0.025800017693278
-0.012445095168373;0.019422394865732
0.070278184480234;0.051286381804876
-0.044655929721817;-0.004149878157647
0.053440702781846;0.003586910190523
-0.058565153733529;0.123844910367457
0.09736456808199;-0.045125903764646
-0.114934114202049;0.156883087638027
0.060029282576866;-0.069100296764543
-0.152269399707173;0.008669706693691
-0.132503660322107;0.045117861365117
-0.014641288433383;-0.006441962023789
-0.067349926793559;-0.049710071496933
-0.019033674963395;0.073314514118433
-0.109077598828698;-0.012320956080457
-0.119326500732064;0.002163405473658
-0.028550512445095;-0.027159183213905
-0.027818448023427;-0.03181573254196
-0.096632503660322;-0.055323666369098
