# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CES003
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
CES003;MSONDQ
0.067883284869158;0.017693278966713
-0.02401484006819;0.003828182176433
-0.008623282863727;-0.005669891668878
0.05068685450717;-0.009264844258932
-0.020505364484118;0.009618709838267
-0.036498546074391;-0.010093211410556
-0.05178983254789;-0.004511786136512
-0.046876566730162;0.002050811880233
0.010478291386734;-0.001359165520625
0.026170660784117;0.020990662774145
0.030983655870852;-0.002074939078824
0.022109696179685;0.010294271398815
0.027223503459341;-0.001704988700429
0.005364484107094;-0.003997072566569
-0.001203248771684;0.015763103079434
-0.003108392660188;0.006988845191852
0.019803469367297;0.009345268254236
0.011531134061973;0.005179305297529
0.006166649954878;0.005887036456197
0.004863130452216;0.017033802205226
0.017146294996491;0.022116598708389
0.029479594906247;-0.009892151422298
0.018399679133656;0.013229747227384
0.04116113506468;0.008404307509188
0.030181490023068;0.008943148277721
0.043216685049629;0.009409607450479
0.046224806978838;0.029403012682863
0.048982252080623;0.020443779606085
0.052391456933717;0.017862169356849
0.035245161937241;0.001865836691034
0.009776396269929;-0.019012232489686
-0.001203248771684;-0.053007455304365
-0.029128647347845;0.020282931615478
0.002607039005309;0.015570085490706
0.018951168154016;0.000812282352564
0.017096159631009;0.135956764060125
0.028727564423945;-0.106875447358475
0.017196430361972;0.035965610699609
0.024014840068189;0.017315286188788
0.03328988268324;0.044329706211144
0.024215381530132;0.007801127544413
0.019753334001815;-0.003498443795691
-0.019502657174376;-0.054961758390233
-0.024516193723053;-0.010599882580966
-0.054246465456739;-0.064580468228502
-0.042163842374406;0.014942778327343
-0.089892710317864;-0.002670076644068
0.005214078010634;0.034759250770061
0.008322470670806;0.004165962956706
0.00095257194426;-0.010889408964058
0.012283164544259;0.010101253810088
0.039456532638134;0.018594027714107
0.039456532638118;0.017065971803349
0.020806176677023;0.042841862298034
0.052892810588595;0.015377067901981
0.065376516594812;0.041345975985394
0.040409104582363;0.028542475933119
0.022360373007125;0.02332295863794
0.025569036398276;0.044900716577798
-0.001253384137165;0.01314932323208
-0.010929509676131;-0.041788307959563
-0.038303419231932;0.038909128927708
-0.097162338313447;-0.140733949381137
-0.172164845081712;-0.056337008709919
-0.077007921387748;-0.029419097481926
0.010879374310634;0.015964163067694
0.049483605735486;-0.02261522747927
0.062368394665603;0.019591285255869
0.017447107189412;0.022969093058605
0.007420034092044;0.044619232594236
0.016895618169052;-0.003763842980192
0.048380627694782;-0.000772070354911
0.065276245863833;0.038048592177962
0.035195026571744;0.011026129756074
0.027424044921283;0.020588542797628
0.022811591296506;0.020049702029097
0.092850696881576;0.047932701200731
0.039606938734594;0.033938926017968
0.043417226511571;0.030335931028381
0.026972826631917;0.074167008468647
0.033490424145182;-0.066985145688067
0.006016243858418;-0.0016969463009
-0.017798054747814;0.004865651715847
-0.015742504762865;0.002396635060036
-0.096861526120527;-0.095784978406157
-0.061165145893904;0.015618339887891
0.041512082623083;-0.000522755969472
0.007821117015943;0.0104229497913
0.00581570239646;-0.013245832026443
0.009074501153124;-0.026885741629872
-0.059560814198336;-0.063856652270772
-0.082472676225821;0.021223892360526
-0.070891406798351;-0.071657779815186
-0.08397673719041;-0.028043847162241
-0.077459139677129;0.006546513217685
-0.011079915772591;-0.025349643319582
0.021307530331901;0.044024095028994
0.059360272736379;0.014355683161628
0.067983555600121;0.033231194859297
0.062669206858524;0.056111821523071
0.044821016745213;0.009176377864099
0.030331896119528;-0.014572827948947
0.007119221899123;-0.011379995335409
0.000802165847784;0.036279264281292
-0.004311641431856;-0.037348903418824
-0.012283164544275;0.0287757055195
-0.002807580467267;0.005983545250561
-0.00621678532036;-0.015980247866755
-0.020254687656678;-0.037099589033383
-0.018199137671714;-0.00299177262528
-0.001353654868144;0.032949710875735
0.009325177980548;-0.020588542797628
0.014388849894721;0.05188956176965
0.02030482302216;0.00402119976516
0.030632708312449;0.032225894918009
0.006166649954878;0.055203030376143
0.023363080316851;-0.024135240990501
0.005364484107094;0.07652343153103
0.011882081620375;-0.020081871627218
0.008773688960187;0.015948078268632
-0.000250676827439;-0.007117523584337
-0.008322470670806;-0.037541921007552
-0.006016243858418;0.027513048793237
0.006417326782317;-0.003450189398509
-0.019051438884995;-0.050980770622723
-0.037050035094751;0.034855759564425
-0.05053644841071;0.023314916238408
-0.060713927604538;-0.064379408240242
-0.043617767973529;-0.106143589001214
-0.020405093753139;0.095406985628231
-0.023162538854909;-0.043766738244023
-0.02612052541862;0.029949895850925
-0.006216785320375;0.049050594735445
-0.011079915772576;-0.03477533556912
0.000200541461942;0.011733860914742
0.016043316955786;-0.011339783337757
0.001002707309726;0.032129386123645
0.007770981650461;0.007495516362263
0.021357665697383;0.010382737793647
0.020054146194721;0.003804054977844
0.032237040008032;0.036753765853579
0.026170660784117;0.016181307855012
0.024566329088534;0.026950080826116
0.013987766970821;0.013639909603428
0.001704602426547;0.011814284910047
0.002807580467267;0.024842972149169
0.0060663792239;0.05710907906483
0.007119221899138;-0.018055186945576
0.016143587686749;-0.012353125678578
0.015993181590289;0.013865096790279
0.016695076707109;0.004439404540739
0.015993181590304;0.040413057639878
0.018399679133656;0.027810617575858
0.019853604732779;0.076249989947002
0.02707309736288;0.052725971320802
0.023312944951369;-0.064701104221456
0.013686954777901;0.028317288746271
-0.000501353654863;-0.000731858357259
0.008773688960188;-0.044241239816313
-0.001654467061065;0.034968353157847
0.004311641431871;-0.002034727081171
0.005966108492921;0.076105226755454
0.011130051138073;-0.009441777048599
0.015241151108002;-0.008790342686643
0.003008121929209;0.080914581674587
0.001353654868144;-0.003176747814476
-0.010277749924807;-0.040573905630485
-0.020204552291181;-0.071891009401566
-0.054497142284163;-0.07826058982958
-0.065928005615172;-0.080118384121087
-0.06753233731074;-0.050522353849495
-0.052090644740796;-0.029193910295076
-0.038453825328392;0.015369025502449
-0.026220796149599;0.037694726598627
-0.027925398576161;-0.036013865096789
-0.033991777800061;-0.005267771692364
-0.031735686353154;0.016486919037166
-0.018399679133656;0.010061041812435
-0.001704602426547;0.021344528353478
0.004311641431856;-0.025800017693278
0.020104281560218;0.019422394865732
0.011681540158433;0.051286381804876
0.010177479193813;-0.004149878157647
0.003409204853109;0.003586910190523
0.019552792539858;0.123844910367457
0.008372606036303;-0.045125903764646
0.021909154717728;0.156883087638027
0.027975533941643;-0.069100296764543
0.008272335305324;0.008669706693691
-0.00636719141682;0.045117861365117
-0.015391557204447;-0.006441962023789
-0.007570440188519;-0.049710071496933
-0.013787225508864;0.073314514118433
-0.021457936428362;-0.012320956080457
-0.015892910859325;0.002163405473658
-0.025869848591197;-0.027159183213905
-0.043617767973529;-0.03181573254196
-0.038503960693874;-0.055323666369098
