# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRSW
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
EXRSW;MSONDQ
0.011218876555397;0.056111821523071
0.015156561235077;0.009176377864099
0.059306969510538;-0.014572827948947
0.022488107134832;-0.011379995335409
0.071714201033205;0.036279264281292
-0.048833332510883;-0.037348903418824
-0.070979032282269;0.0287757055195
-0.067786587158332;0.005983545250561
-0.047161578912863;-0.015980247866755
-0.034210523930601;-0.037099589033383
-0.053999655377058;-0.00299177262528
-0.006646731172857;0.032949710875735
-0.035529799360363;-0.020588542797628
-0.016636969541758;0.05188956176965
0.010070804807361;0.00402119976516
-0.037151198934349;0.032225894918009
-0.008298343161265;0.055203030376143
0.013273320736101;-0.024135240990501
0.044110125056233;0.07652343153103
-0.021118477681032;-0.020081871627218
0.026415721009702;0.015948078268632
0.034029249444065;-0.007117523584337
-0.011047672873671;-0.037541921007552
-0.015851446766784;0.027513048793237
-0.030111706374005;-0.003450189398509
-0.018862617404183;-0.050980770622723
-0.032679761599881;0.034855759564425
-0.018812263380145;0.023314916238408
0.011239018165013;-0.064379408240242
0.04988069621085;-0.106143589001214
0.012236027840941;0.095406985628231
-0.025187082823206;-0.043766738244023
0.007150271413226;0.029949895850925
0.006616518758435;0.049050594735445
-0.052952291677095;-0.03477533556912
0.026113596865481;0.011733860914742
0.034965834291153;-0.011339783337757
-0.012951054982265;0.032129386123645
0.004259950433513;0.007495516362263
-0.002618409249914;0.010382737793647
-0.004652711821;0.003804054977844
-0.013474736832247;0.036753765853579
-0.029406750037488;0.016181307855012
-0.004249879628707;0.026950080826116
-0.016173712520618;0.013639909603428
-0.026405650204896;0.011814284910047
0.007261050266105;0.024842972149169
-0.008711246158365;0.05710907906483
0.012316594279401;-0.018055186945576
0.015650030670636;-0.012353125678578
-0.00610290771326;0.013865096790279
0.019497078107046;0.004439404540739
0.044915789440823;0.040413057639878
0.002870179370097;0.027810617575858
0.012900700958227;0.076249989947002
-0.016878668857135;0.052725971320802
0.013112187859182;-0.064701104221456
0.005136110451753;0.028317288746271
-0.007261050266105;-0.000731858357259
-0.032629407575844;-0.044241239816313
0.019728706617616;0.034968353157847
0.02653657066739;-0.002034727081171
0.004088746751787;0.076105226755454
0.004541932968121;-0.009441777048599
0.026249250606236;-0.008790342686643
0.013903450992896;0.080914581674587
0.009938977972431;-0.003176747814476
0.011329554700232;-0.040573905630485
-0.024980127784415;-0.071891009401566
0.026351972815271;-0.07826058982958
-0.018117075724293;-0.080118384121087
-0.012937560103822;-0.050522353849495
0.009973118000728;-0.029193910295076
-0.026104734557252;0.015369025502449
-0.032315399881951;0.037694726598627
-0.006474419702604;-0.036013865096789
-0.030184820416903;-0.005267771692364
-0.00897761894552;0.016486919037166
0.010836387388814;0.010061041812435
-0.019961745040858;0.021344528353478
-0.015770175371989;-0.025800017693278
0.006981686140751;0.019422394865732
-0.006109856568577;0.051286381804876
-0.022110955494797;-0.004149878157647
-0.000436670096449;0.003586910190523
0.013349153896301;0.123844910367457
0.014653725951043;-0.045125903764646
0.008034890907504;0.156883087638027
-0.001689478214483;-0.069100296764543
-0.015454455641278;0.008669706693691
-0.001933594523013;0.045117861365117
-0.000926514042278;-0.006441962023789
-0.000553894264404;-0.049710071496933
-0.003393861220079;0.073314514118433
-0.007220767046876;-0.012320956080457
-0.015831305157169;0.002163405473658
-0.023706674516524;-0.027159183213905
-0.010725407119837;-0.03181573254196
0.012779851300539;-0.055323666369098
