# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; HSBR
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
HSBR;MSONDQ
-0.038514173998047;0.009176377864099
-0.131573802541542;-0.014572827948947
0.019745845552293;-0.011379995335409
0.056695992179865;0.036279264281292
0.007820136852393;-0.037348903418824
0.06490713587488;0.0287757055195
-0.037536656891496;0.005983545250561
0.032258064516129;-0.015980247866755
0.009970674486803;-0.037099589033383
-0.049462365591396;-0.00299177262528
0.005865102639296;0.032949710875735
-0.027174975562076;-0.020588542797628
-0.08993157380254;0.05188956176965
-0.016031280547408;0.00402119976516
-0.057086999022487;0.032225894918009
-0.008211143695015;0.055203030376143
0.029521016617795;-0.024135240990501
-0.004496578690129;0.07652343153103
0.037145650048874;-0.020081871627218
-0.090322580645161;0.015948078268632
0.003128054740962;-0.007117523584337
-0.028934506353865;-0.037541921007552
0.039100684261976;0.027513048793237
0.037536656891496;-0.003450189398509
-0.197849462365589;-0.050980770622723
-0.036754643206258;0.034855759564425
-0.07741935483871;0.023314916238408
-0.034604105571848;-0.064379408240242
0.062756598240469;-0.106143589001214
0.003910068426198;0.095406985628231
0.028347996089931;-0.043766738244023
0.052590420332358;0.029949895850925
-0.026979472140762;0.049050594735445
0.021700879765396;-0.03477533556912
0.028934506353859;0.011733860914742
-0.008797653958944;-0.011339783337757
-0.006842619745847;0.032129386123645
0.060410557184751;0.007495516362263
0.087976539589443;0.010382737793647
-0.020332355816223;0.003804054977844
0.028152492668622;0.036753765853579
-0.004105571847507;0.016181307855012
0.001759530791789;0.026950080826116
-0.072531769305965;0.013639909603428
0.014271749755619;0.011814284910047
0.06373411534702;0.024842972149169
0.021700879765396;0.05710907906483
-0.005474095796675;-0.018055186945576
0.020527859237537;-0.012353125678578
-0.018377321603132;0.013865096790279
-0.014467253176927;0.004439404540739
0.016031280547408;0.040413057639878
-0.005083088954059;0.027810617575858
0.028543499511243;0.076249989947002
0.008015640273707;0.052725971320802
0.074877810361677;-0.064701104221456
-0.030303030303026;0.028317288746271
0.036950146627566;-0.000731858357259
0.057086999022481;-0.044241239816313
-0.003128054740956;0.034968353157847
-0.034213098729232;-0.002034727081171
-0.007429130009771;0.076105226755454
0.019550342130985;-0.009441777048599
0.012903225806452;-0.008790342686643
-0.069990224828933;0.080914581674587
-0.009384164222874;-0.003176747814476
0.013685239491689;-0.040573905630485
0.054740957966762;-0.071891009401566
-0.011143695014663;-0.07826058982958
-0.034995112414463;-0.080118384121087
0.023264907135871;-0.050522353849495
0.048093841642229;-0.029193910295076
0.0;0.015369025502449
0.018181818181818;0.037694726598627
0.044965786901273;-0.036013865096789
-0.009188660801566;-0.005267771692364
0.018377321603132;0.016486919037166
0.058455522971648;0.010061041812435
0.020527859237537;0.021344528353478
0.013098729227765;-0.025800017693278
0.050048875855326;0.019422394865732
-0.006060606060604;0.051286381804876
0.009579667644182;-0.004149878157647
0.011143695014663;0.003586910190523
0.01915933528837;0.123844910367457
0.053176930596281;-0.045125903764646
-0.034604105571848;0.156883087638027
-0.007233626588463;-0.069100296764543
-0.137047898338223;0.008669706693691
-0.12316715542522;0.045117861365117
-0.077614858260018;-0.006441962023789
0.0;-0.049710071496933
-0.058455522971654;0.073314514118433
-0.085630498533724;-0.012320956080457
-0.102834799608991;0.002163405473658
-0.100684261974585;-0.027159183213905
0.026001955034215;-0.03181573254196
-0.097556207233629;-0.055323666369098
