# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP276_4
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
GDP276_4;MSONDQ;GDP252;GDP274_3
0.001583180292572;0.017693278966713;0.003797130397809;-0.000904498838067
0.004749540877715;0.003828182176433;0.002561085346439;0.000250476601311
0.00243809765056;-0.005669891668878;0.000326315893562;0.00026439196805
0.001878707280518;-0.009264844258932;0.002076555686302;0.002003812810487
0.001752052857113;0.009618709838267;0.002867624519178;0.001516774974604
0.0011082262048;-0.010093211410556;-0.000969059320274;0.001154975439378
0.000844362822705;-0.004511786136512;0.000266985731096;0.000918414204806
0.000316636058514;0.002050811880233;-1.97767208219082e-05;0.000570530036319
0.000601608511177;-0.001359165520625;0.003520256306302;0.00054269930284
0.000295526987947;0.020990662774145;0.001156938168082;0.000445291735664
0.001002680851962;-0.002074939078824;0.004815631520138;0.000654022236756
0.00088658096384;0.010294271398815;0.002610527148494;0.001182806172857
0.001097671669516;-0.001704988700429;0.002996173204521;0.000640106870017
0.001076562598949;-0.003997072566569;0.002037002244658;0.000918414204806
0.001203217022355;0.015763103079434;0.003589474829179;0.000180899767613
0.002269225086019;0.006988845191852;0.001710686351096;0.000333968801748
0.001562071222004;0.009345268254236;0.00247209010274;0.0021847125781
0.000496063158339;0.005179305297529;0.003530144666713;0.001683759375478
0.000675490258164;0.005887036456197;0.002234769452877;0.002769157981159
0.001139889810652;0.017033802205226;0.005270496099042;0.00356233388531
0.001984252633357;0.022116598708389;0.004795854799316;0.000250476601311
0.00146708040445;-0.009892151422298;0.005102393972055;0.000500953202622
0.00102378992253;0.013229747227384;0.000781180472466;0.000306138068269
0.000306081523231;0.008404307509188;0.006209890338083;5.56614669580298e-05
0.000749372005151;0.008943148277721;0.003184052052329;-0.001154975439378
0.002163679733181;0.009409607450479;0.004993622007535;-0.002087305010924
0.001667616574842;0.029403012682863;0.008316111105618;-0.003464926318133
-0.003852405378591;0.020443779606085;0.004479427266165;0.00055661466958
0.003957950731429;0.017862169356849;0.000850398995343;0.00054269930284
0.004538450172039;0.001865836691034;0.003540033027124;0.002769157981159
0.002068688915627;-0.019012232489686;0.001295375213836;0.002685665780722
0.000569944905326;-0.053007455304365;0.00184912339685;0.001989897443747
0.001234880628206;0.020282931615478;0.004232218255891;0.004202440755326
0.00155151668672;0.015570085490706;0.001631579467808;0.002379527712453
