# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FM2
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FM2;MSONDQ
0.00643383148294;-0.011379995335409
0.008926021754745;0.036279264281292
0.005421379185018;-0.037348903418824
0.006585266655706;0.0287757055195
0.004677183478855;0.005983545250561
0.004763717863293;-0.015980247866755
0.008649111724543;-0.037099589033383
0.008428449044229;-0.00299177262528
0.00765396630351;0.032949710875735
0.005520893727123;-0.020588542797628
0.003054663770649;0.05188956176965
0.002241240556936;0.00402119976516
0.004136343576119;0.032225894918009
0.006446811640606;0.055203030376143
0.007216967662101;-0.024135240990501
0.003647424304047;0.07652343153103
0.003374840993069;-0.020081871627218
0.002133072576388;0.015948078268632
0.002678239198346;-0.007117523584337
0.007558778480629;-0.037541921007552
0.007848668668496;0.027513048793237
0.005832417511098;-0.003450189398509
0.003418108185287;-0.050980770622723
0.004460847517762;0.034855759564425
0.003180138628084;0.023314916238408
0.005218023381591;-0.064379408240242
0.004962746947499;-0.106143589001214
0.001579252515988;0.095406985628231
0.001388876870224;-0.043766738244023
0.003742612126928;0.029949895850925
0.000276910030201;0.049050594735445
0.000536513183513;-0.03477533556912
0.00317148518964;0.011733860914742
-0.001220134820571;-0.011339783337757
0.001942696930626;0.032129386123645
0.002176339768607;0.007495516362263
0.002686892636789;0.010382737793647
0.001432144062443;0.003804054977844
0.001358589835672;0.036753765853579
0.000272583310979;0.016181307855012
-8.22076652166603e-05;0.026950080826116
0.000575453656511;0.013639909603428
0.004305085625773;0.011814284910047
0.008186152767803;0.024842972149169
0.004543055182977;0.05710907906483
0.00583674423032;-0.018055186945576
0.005784823599657;-0.012353125678578
0.004581995655974;0.013865096790279
0.005598774673117;0.004439404540739
0.00588433814176;0.040413057639878
0.005663675461444;0.027810617575858
0.007939529772155;0.076249989947002
0.007887609141493;0.052725971320802
0.009761078564568;-0.064701104221456
0.009661564022464;0.028317288746271
0.009267832573273;-0.000731858357259
0.01431711390521;-0.044241239816313
0.009929820614221;0.034968353157847
0.008190479487024;-0.002034727081171
0.008199132925468;0.076105226755454
0.00788328242227;-0.009441777048599
0.009233218819498;-0.008790342686643
0.009825979352896;0.080914581674587
0.006983324824119;-0.003176747814476
0.009211585223389;-0.040573905630485
0.01684391793079;-0.071891009401566
0.016463166639264;-0.07826058982958
0.015199764626474;-0.080118384121087
0.015355526518462;-0.050522353849495
0.012711901073891;-0.029193910295076
0.005551180761676;0.015369025502449
0.013611858672044;0.037694726598627
0.015221398222583;-0.036013865096789
0.011219182942343;-0.005267771692364
0.015147843995812;0.016486919037166
0.015982900805635;0.010061041812435
-0.00112494699769;0.021344528353478
0.006117980979743;-0.025800017693278
0.016809304177015;0.019422394865732
0.008354894817455;0.051286381804876
0.011067747769577;-0.004149878157647
0.005243983696922;0.003586910190523
0.005646368584557;0.123844910367457
0.011115341681017;-0.045125903764646
0.011452825780325;0.156883087638027
0.012300862747812;-0.069100296764543
0.007848668668496;0.008669706693691
0.009821652633674;0.045117861365117
0.014888240842499;-0.006441962023789
0.013508017410717;-0.049710071496933
0.013174860030633;0.073314514118433
0.012422010886026;-0.012320956080457
0.013218127222853;0.002163405473658
0.019461583060028;-0.027159183213905
0.01323543409974;-0.03181573254196
0.010574501778281;-0.055323666369098
