# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP274_2
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=13)
GDP274_2;MSONDQ;GDP252;GDP274_3;LBPUR7;CES006;FYAAAC;GDP276_4;GDP276_8;GDP255;sFYBAAC;CES048;GDP272A;GDP275A
-0.002602671098132;-0.002074939078824;0.004815631520138;0.000654022236756;0.005986486269601;-0.005098000395961;-0.002450980392157;0.001002680851962;0.000929672032366;0.004075924075924;0.002567394094993;0.002309517310878;0.00053594745766;-0.000132722808415
-0.00200393455443;0.010294271398815;0.002610527148494;0.001182806172857;0.013000144446049;-0.005691942189666;0.0;0.00088658096384;0.001342859602307;0.002077922077922;-0.017971758664954;0.003758214533165;0.001188828906083;0.000853218054094
-0.002394946174807;-0.001704988700429;0.002996173204521;0.000640106870017;0.002969168793233;-0.011581864977232;-0.010416666666666;0.001097671669516;0.00107600929672;0.003706293706294;0.017971758664954;0.005416867874614;0.00054569195689;0.000720495245679
-0.002492699079901;-0.003997072566569;0.002037002244658;0.000918414204806;0.004365480604106;-0.013858641853098;0.003676470588235;0.001076562598949;0.00034432297495;0.002097902097902;-0.016046213093709;-0.000209956119169;0.000565180955351;0.000398168425244
-0.000989748164078;0.015763103079434;0.003589474829179;0.000180899767613;0.007527244129873;-0.012225301920411;-0.007352941176471;0.001203217022355;0.000602565206163;0.003136863136863;-0.00064184852375;0.00188960507254;0.000730837442264;0.001137624072125
-0.00079424235389;0.006988845191852;0.001710686351096;0.000333968801748;0.007029707737493;-0.008760641457137;-0.005514705882353;0.002269225086019;0.000740294396144;0.001128871128871;-0.010269576379974;0.001616662117613;0.000594414453041;0.000502450631855
-0.001001967277215;0.009345268254236;0.00247209010274;0.0021847125781;0.003643250357103;0.009107107503464;0.002144607843137;0.001562071222004;8.60807437377473e-06;0.002707292707293;-0.021181001283697;0.004745008293271;0.000214378983064;-4.74010030052149e-05
0.000562079204291;0.005179305297529;0.003530144666713;0.001683759375478;0.004493877092462;0.000148485448426;0.006127450980392;0.000496063158339;0.000697254024275;0.004935064935065;-0.016688061617458;0.001637657729535;0.000389779969207;0.001469431093162
0.002688204890089;0.005887036456197;0.002234769452877;0.002769157981159;0.009661835748792;-0.003464660463274;0.004289215686274;0.000675490258164;0.000946888181114;0.003466533466533;-0.01604621309371;0.003800205756995;0.001257040400694;0.00054037143426
-0.000525421864881;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731;-0.003860621659077;0.003982843137255;0.001139889810652;0.001325643453559;0.003866133866134;-0.013478818998716;0.00734846417099;0.000760070939954;0.00117554487453
-0.001600703820917;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751;0.000395961195802;0.002757352941177;0.001984252633357;0.00100714470173;0.003676323676324;0.0;0.002666442713471;0.000701603944573;9.4802006010461e-05
-0.003396913452022;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646;0.000940407840033;0.000306372549019;0.00146708040445;0.001179306189205;0.003666333666334;-0.00385109114249;0.00739045539482;0.00104266141763;0.000568812036063
-0.002749300455773;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768;0.008067709364482;0.001838235294118;0.00102378992253;0.001067401222347;0.003726273726274;0.001283697047497;0.006340674798969;0.000993938921479;0.000843737853493
-0.002065030120114;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759;-0.00074242724213;-0.000919117647059;0.000306081523231;0.000766118619265;0.002577422577423;-0.010269576379975;0.007411451006742;0.000954960924558;0.000824777452291
-0.002333850609123;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089;-0.00564244704019;0.002144607843137;0.000749372005151;0.000671429801153;0.003796203796204;0.005776636713736;0.01022486300363;0.000964705423788;0.001981361925618
-0.004618824765699;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365;-0.003464660463274;0.004901960784314;0.002163679733181;0.000714470173022;0.003806193806194;0.005776636713736;0.006046736232127;0.000964705423788;0.001393589488354
-0.006158433020931;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997;0.004009107107504;0.010723039215686;0.001667616574842;0.001170698114832;0.004625374625375;-0.028883183568678;0.007516429066323;0.001354485392996;0.000786856649887
-0.00120969220054;0.020443779606085;0.004479427266165;0.00055661466958;0.009292695844769;0.001187883587408;0.018382352941177;-0.003852405378591;0.002065937849703;0.002617382617383;-0.018613607188703;0.007621407125911;0.001364229892226;0.002929381985723
0.002724862229499;0.017862169356849;0.000850398995343;0.00054269930284;0.007751937984496;-0.019204117996437;0.017463235294118;0.003957950731429;0.00201428940346;0.003456543456543;0.060333761232349;0.008230279871509;0.00208532283526;0.002095124332831
0.004557729200015;0.001865836691034;0.003540033027124;0.002769157981159;0.006500072223025;0.023510196000793;0.029105392156863;0.004538450172039;0.001781871395369;0.002517482517483;0.003209242618742;0.006277687963218;0.002163278829101;0.001896040120209
0.005413067119589;-0.019012232489686;0.001295375213836;0.002685665780722;0.006307477490491;-0.001385864185311;0.005821078431372;0.002068688915627;0.001592493759146;0.003986013986014;0.078305519897304;0.00644565285855;0.001997622342188;0.001753837111193
0.003225845868107;-0.053007455304365;0.00184912339685;0.001989897443747;0.012229765515913;-0.003860621659077;-0.024203431372549;0.000569944905326;0.000318498751829;0.003616383616384;0.031450577663673;0.005059942472021;0.001101128413011;0.000530891233659
0.000684270335659;0.020282931615478;0.004232218255891;0.004202440755326;0.012454459370536;-0.00851316570976;0.013174019607843;0.001234880628206;0.001101833519842;0.003636363636364;-0.026315789473685;0.002561464653889;0.001442185886067;0.000862698254695
0.004960959933528;0.015570085490706;0.001631579467808;0.002379527712453;0.004798818752307;-0.015096020589983;0.032475490196079;0.00155151668672;0.000946888181114;0.004315684315684;-0.014762516046214;0.006046736232127;0.00212430083218;0.002483812557474
0.005571915590366;0.000812282352564;0.001938118640548;0.004619901757511;0.004044489383215;-0.012819243714116;0.037683823529412;0.001741498321829;0.001523629164156;0.002397602397602;-0.000641848523748;0.005458859098451;0.002582292295999;0.001848639117204
0.011705910385024;0.135956764060125;0.007712921120549;0.004884293725561;0.022116295119329;-0.00351415561275;0.009191176470588;0.005425031135879;0.002108978221572;0.003986013986014;0.026957637997433;0.004388082890672;0.002543314299078;0.002644975967691
0.008651132100832;-0.106875447358475;0.005102393972055;0.00164201327526;0.0086186142809;0.020490991882796;0.011642156862745;0.004475122960336;0.002246707411552;0.005274725274725;0.011553273427471;0.007411451006742;0.002669992789071;0.002474332356873
0.006781607790906;0.035965610699609;0.006328550663015;0.007444721205627;0.00388399377277;0.006434369431797;-0.016237745098039;0.002258670550736;0.002711543427735;0.004205794205794;0.02374839537869;0.008524218438344;0.002338679815244;0.002663936368894
0.007759136841848;0.017315286188788;0.001522807503288;0.008140489542602;0.009324794966858;-0.021926351217581;0.01531862745098;0.00448567749562;0.002737367650856;0.004125874125874;-0.028241335044928;0.009028113124361;0.003410574730565;0.002834579979712
0.006647197546402;0.044329706211144;0.003866348920686;0.006512391634082;0.001027171906848;0.019649574341714;0.041973039215687;0.00337745129082;0.00340879745201;0.003396603396603;-0.010911424903723;0.006466648470465;0.002484847303697;0.002170965937639
0.008467845403781;0.007801127544413;0.002205104371644;0.006303661132989;0.000369139904024;-0.004009107107503;0.017156862745098;0.002469761256412;0.00313333907205;0.003596403596404;0.006418485237483;0.010287849839388;0.003352107735184;0.003697278234407
0.006525006415034;-0.003498443795691;0.001611802746987;0.004299848322503;0.005248206461553;0.016877845971095;0.016237745098039;0.002659742891521;0.002857880692089;0.003306693306693;-0.033376123234916;0.007600411513989;0.00369316520824;0.003877402045827
0.005865174305649;-0.054961758390233;0.002768740915069;0.001544605708083;0.005248206461553;0.006879825777074;0.037071078431373;0.002913051738332;0.002375828527158;0.004605394605395;0.003209242618743;0.007306472947154;0.003244918243651;0.003280149407961
0.003763486846125;-0.010599882580966;0.002135885848767;0.001822913042873;0.003209912208901;-0.009156602652939;0.039215686274509;0.001973698098073;0.001936816734097;0.003186813186813;0.060333761232349;0.004849986352852;0.003634698212859;0.003678317833205
0.004753235010203;-0.064580468228502;0.001661244549041;-0.001447198140907;0.003450655624569;-0.005295980993863;0.022671568627451;0.004770649948283;0.001885168287854;0.001888111888112;-0.02439024390244;0.000629868357513;0.003761376702851;0.003204307803153
0.001820647857379;0.014942778327343;0.003134610250274;0.002045558910705;0.008634663841944;0.007869728766581;0.007352941176471;0.004770649948283;0.00194542480847;0.004335664335664;0.13222079589217;0.002645447101556;0.00212430083218;0.002104604533432
0.006085118342111;-0.002670076644068;-0.00102838948274;0.008488373711089;-0.00470252138604;0.004504058602256;-0.028799019607843;0.005942203364786;0.002754583799604;0.002737262737263;0.091142490372272;-0.000671859581343;0.003449552727485;0.002607055165287
0.004899864367844;0.034759250770061;0.006941629008494;0.008210066376299;0.015118686503924;-0.014848544842606;-0.063419117647059;0.005984421505921;0.001936816734097;0.002997002997003;0.017329910141207;0.003674232085492;0.004092689676678;0.000966980461307
0.005779640513691;0.004165962956706;0.003391707620959;0.007611705606501;0.008345771743143;-0.003217184715897;0.023590686274509;0.006269393958584;0.002220883188431;0.003666333666334;-0.029525032092426;0.004178126771503;0.00370290970747;0.002806139377909
0.005070931951759;-0.010889408964058;0.002956619762877;0.004258102222284;0.005713643731844;-0.007869728766581;0.007659313725491;0.009024127667659;0.002384436601532;0.003446553446554;-0.026957637997433;0.003968170652334;0.002806415778293;0.002616535365888
0.001185253974266;0.010101253810088;0.006249443779727;0.000793175904151;0.000577784197602;-0.046228469609979;-0.02359068627451;0.002079243450911;0.002668503055866;0.005774225774226;0.058408215661103;0.004514056562181;0.002260723821403;0.00190552032081
0.003616857488484;0.018594027714107;0.00504306380959;0.003882387320318;0.02108912321248;0.056275984953475;-0.006127450980392;0.006068857788192;0.002659894981493;0.005864135864136;-0.062259306803594;0.011379621659075;0.00472608212664;0.003071584994738
0.002920368039688;0.017065971803349;0.007287721622878;0.004439001989897;0.008811209013434;-0.004256582854879;0.003982843137256;0.002944715344183;0.002065937849703;0.004645354645355;-0.023106546854942;0.0081043062;0.001705287365282;0.001194505275732
0.0043866616161;0.042841862298034;0.006031899850686;0.003687572185965;0.008056879644342;0.009948525044546;-0.006433823529412;0.003419669431955;0.002108978221572;0.005004995004995;-0.038510911424904;0.005752797665292;0.002679737288301;0.002682896770096
0.005034274612349;0.015377067901981;0.009295058786303;0.004355509789461;0.013738424254097;0.005394971292813;-0.006433823529412;0.003799632702172;0.002410260824654;0.007372627372627;-0.050064184852375;0.010959709420731;0.003469041725946;0.003431832617578
0.004374442502963;0.041345975985394;0.007366828506165;0.004258102222284;0.0144606545011;-0.007968719065532;0.00765931372549;0.003008042555886;2.58242231212791e-05;0.003896103896104;-0.049422336328627;0.011904511957001;0.003946522188225;0.005887204573249
0.005804078739965;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849;0.005939417937042;0.00796568627451;0.005277267641906;0.004906602393045;0.004325674325674;-0.014762516046212;0.007579415902074;0.005037906102005;0.008901908364381
0.006463910849351;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335;0.022074836666007;0.025735294117647;0.003092478838157;0.007402943961436;0.002417582417582;-0.005134788189988;0.005122929307773;0.005895422034262;0.008010769507883
0.00597514632388;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907;0.020787962779648;0.005821078431372;0.005435585671163;0.005182060773005;0.001978021978022;0.081514762516046;0.008146297423843;0.005417941571983;0.010380819658144
0.015970380869757;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585;0.018511185903782;0.022671568627451;0.007535938192641;0.008246535250065;0.00018981018981;-0.037227214377406;0.005668815217619;0.006509325485763;0.015557009186314
0.02642994171483;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469;0.026677885567214;0.042892156862744;0.009974035843202;0.008823276233107;0.004165834165834;0.005776636713736;0.005017951248185;0.007201184931106;0.011916612155513
0.037708183140068;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869;0.028459710948328;0.057291666666667;0.006934329681464;0.006344150813463;0.002487512487513;0.062901155327343;0.003989166264255;0.010270702188615;0.010058492837708
0.036046383753467;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425;0.013561670956246;0.002757352941176;0.004021277943132;0.005302573814238;0.004315684315684;0.202824133504492;-0.001091771819694;0.010485081171679;0.010276537451533
0.024022776426887;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523;0.035092060978025;-0.028492647058823;0.004549004707323;0.005560816045451;0.003766233766234;0.039794608472401;-0.010602784018138;0.008156145855664;0.005820843169041
0.018683023986119;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086;0.008562660859235;0.01531862745098;0.00523504950077;0.004424550228114;0.004655344655345;-0.101412066752247;-0.003296311070984;0.005310752080451;0.002275248144251
0.011400432556605;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566;0.009998020194022;0.003676470588235;0.006184957676314;0.006808986829646;0.002477522477522;-0.056482670089858;0.007537424678238;0.00684063845959;0.008190893319303
0.016495802734638;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356;0.013264700059394;-0.009497549019608;0.009150782091065;0.001988465180339;0.004945054945055;0.044287548138639;0.005920762560625;0.006636003975756;0.005650199558223
0.013294395092804;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654;0.008067709364482;-0.02328431372549;0.013731450404239;0.002143410519067;0.004675324675325;-0.002567394094995;0.014298011715551;0.004268090662821;0.001488391494364
0.008247901367319;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644;0.002474757473768;-0.002144607843138;0.00706098410487;0.002289747783421;0.002847152847153;-0.073170731707317;0.00923806924353;0.004121923174368;0.00117554487453
0.006500568188761;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965;0.00212829142744;-0.006433823529412;0.007715365292466;0.003890849616941;0.005194805194805;-0.044929396662387;0.006235696739381;0.005252285085069;0.005375273740792
0.007087085619326;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769;0.021530390021778;-0.025735294117647;0.007018765963735;0.002711543427735;0.007122877122877;0.025673940949935;0.004849986352852;0.006733448968058;0.005252031132979
0.013172203961437;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427;0.023015244506039;-0.013786764705882;0.003271905937982;0.005319789962985;0.003606393606394;-0.05198973042362;0.011568582166329;0.006674981972676;0.007508318876027
0.00718483852442;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213;0.030538507226293;-0.001838235294118;0.004432904819201;0.003735904278213;0.002897102897103;-0.024390243902438;0.012954292552852;0.006538558983454;0.008143492316297
0.012084702892264;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787;-0.020589982181747;-0.006127450980392;0.004401241213349;0.005905139020401;0.006873126873127;-0.029525032092428;0.012933296940944;0.005690787550428;0.00498658551615
0.008822199684747;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796;-0.033458721045337;0.014399509803921;0.005403922065311;0.005414478781097;0.005124875124875;-0.024390243902438;0.012870310105186;0.007074506441114;0.005166709327569
0.012720096775376;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625;-0.12873688378539;0.031862745098039;0.005899985223651;0.008573642076267;0.007012987012987;-0.030808729139923;0.014088055596382;0.007123228937265;0.006294853199094
0.024450445386674;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559;0.255394971292815;0.020220588235294;0.00639604838199;0.007996901093225;0.006423576423576;-0.007060333761233;0.017489344726948;0.008351035840268;0.010959111894808
0.018939625361991;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584;0.025094040784003;0.00765931372549;0.008929136850104;0.00828096754756;0.002367632367632;-0.026957637997433;0.011715551449747;0.007629942897235;0.00825725472351
0.024548198291768;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977;0.026133438922986;0.025122549019609;0.004770649948283;0.005621072566067;0.002477522477523;-0.008344030808729;0.015284805475658;0.009169573775604;0.008361536930121
0.020357042485857;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648;0.023658681449218;0.024509803921568;0.001931479956937;0.007032796763364;0.004955044955045;0.01604621309371;0.011526590942493;0.008331546841808;0.012912033218623
0.015762655946431;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007;0.015986933280539;0.008884803921569;0.003535769320077;0.006757338383404;0.004595404595405;0.044287548138639;0.004220117995339;0.011332852604705;0.015822454803144
0.013660968486907;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802;0.029350623638884;-0.009191176470588;0.005446140206447;0.009408625290523;0.001898101898102;0.001925545571245;0.003821201368916;0.009841944222486;0.015253642767081
0.023081904715356;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05;0.022322312413383;0.115196078431369;0.005224494965487;0.008255143324438;0.003396603396603;0.015404364569962;0.009028113124355;0.009608076240962;0.013575647260696
0.033407055315925;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168;0.023361710552366;0.147058823529412;0.006068857788192;0.013419987948696;0.001278721278721;0.02374839537869;0.003212328623318;0.010923583637037;0.01923532701952
0.029118146604919;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542;0.040635517719264;-0.086397058823529;-2.11090705676265e-05;0.010278040802273;-0.002987012987013;0.267008985879333;-0.008146297423836;0.011235407612403;0.012968914422229
0.026417722601694;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946;0.000494951494753;0.034313725490202;0.018808181875752;0.008117414134458;0.006303696303696;-0.12836970474968;-0.002372504146636;0.011790844068523;0.011764928945897
0.022214347682645;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171;0.056721441298749;0.115196078431369;0.008443628227049;0.008504777481277;0.007682317682318;0.006418485237485;0.005164920531609;0.014938317319873;0.012551785595783
0.027737386820464;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207;0.06048307265889;0.030637254901958;0.01367867772782;0.010432986141;-0.003156843156843;0.007702182284981;0.006508639694302;0.0142367133753;0.016751514462046
0.025256906853701;-0.013245832026443;0.000118660324932;0.009267634248501;-0.000834577174314;-0.096812512373788;0.075367647058824;0.017161674371478;0.006654041490918;0.004295704295704;-0.051347881899872;0.006235696739381;0.009900411217868;0.006655100821933
0.023130781167903;-0.026885741629872;0.001987560442603;0.005037362759695;0.00309756528159;0.221639279350615;0.086090686274513;0.022460051083951;0.008108806060084;0.00010989010989;-0.075096277278562;0.002750425161143;0.010514314669369;0.005735521363632
0.018389765270837;-0.063856652270772;-0.00380701875822;0.012774306666852;-0.004317331920972;0.034448624034845;-0.027879901960781;0.022650032719059;0.005018507359904;0.000909090909091;0.186136071887035;-0.004828990740937;0.010163512697083;0.004872823108937
0.018133163894965;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537;0.0;0.036151960784311;0.011525552529922;0.001747439097874;0.002317682317682;0.02759948652118;-0.004535052174096;0.008370524838729;0.003858441644625
0.01641026894268;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035;-0.063403286477926;-0.045955882352941;0.014639140438647;0.004037186881295;0.002687312687313;0.021181001283697;-0.000881815700519;0.007474030909552;0.001061782467317
-0.000891995258984;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964;-0.111265096020586;-0.069546568627454;0.009868490490364;0.007239390548334;0.004845154845155;0.054557124518613;-0.003485271578238;0.008409502835649;0.008115051714494
0.005510820024683;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456;-0.094436745198971;-0.172487745098033;0.00852806450932;0.008986829646208;0.009380619380619;0.113607188703466;-0.006361670410884;0.006558047981914;0.001640074703981
-0.000537640978018;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064;-0.084587210453377;-0.003063725490202;0.014628585903363;0.007015580614616;0.007192807192807;-0.087291399229781;0.00212055680363;0.005330241078911;-0.000350767422239
0.001478512689549;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462;-0.048356761037418;-0.025122549019605;0.005256158571338;0.006852027201515;0.007882117882118;-0.108472400513478;0.009259064855445;0.004560425639726;0.007669482286245
-0.001771771404832;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823;0.000940407840031;0.071078431372546;0.006723238975788;0.007110269432728;0.008151848151848;-0.155327342747112;0.014381994163218;0.006441113991152;0.004711659698719
0.001674018499737;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919;0.0174717877648;0.006127450980395;0.006797120722775;0.00455367134372;0.006443556443556;0.00385109114249;0.015137836192234;0.004657870632028;0.001014381464312
-0.004093402900818;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252;0.009107107503464;-0.011642156862748;0.025468093639837;0.004174916071275;0.001928071928072;-0.023106546854942;0.019672888366336;0.007971000370291;0.007356635666411
0.001857305196789;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115;0.01054246683825;0.085477941176471;0.004833977159986;0.003847809245072;0.005584415584416;-0.057766367137356;0.013857103865292;0.005856444037341;0.001469431093162
