# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYBAAC
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
FYBAAC;MSONDQ
-0.026401741970602;0.019591285255869
-0.029395753946655;0.022969093058605
-0.022591181273816;0.044619232594236
-0.033206314643441;-0.003763842980192
-0.00870985302123;-0.000772070354911
-0.008982035928144;0.038048592177962
-0.013609145345673;0.011026129756074
0.009254218835057;0.020588542797628
0.020685900925423;0.020049702029097
0.022318998366902;0.047932701200731
0.002449646162221;0.033938926017968
0.023407729994557;0.030335931028381
0.030212302667395;0.074167008468647
0.019324986390849;-0.066985145688067
0.0;-0.0016969463009
0.116222101252047;0.004865651715847
0.135819270549807;0.002396635060036
-0.010070767555795;-0.095784978406157
-0.015514425694066;0.015618339887891
0.122754491017962;-0.000522755969472
0.047087642896029;0.0104229497913
0.042732716385409;-0.013245832026443
0.057702776265653;-0.026885741629872
0.016875340228629;-0.063856652270772
0.028579205225912;0.021223892360526
-0.020685900925419;-0.071657779815186
-0.043277082199238;-0.028043847162241
-0.151878062057703;0.006546513217685
-0.045454545454548;-0.025349643319582
-0.047632008709851;0.044024095028994
0.022591181273819;0.014355683161628
0.006532389765923;0.033231194859297
0.011159499183446;0.056111821523071
0.078116494284162;0.009176377864099
0.00081654872074;-0.014572827948947
-0.090092542188348;-0.011379995335409
-0.017419706042466;0.036279264281292
-0.030484485574303;-0.037348903418824
-0.044910179640719;0.0287757055195
-0.040283070223187;0.005983545250561
-0.078388677191073;-0.015980247866755
-0.060696788241704;-0.037099589033383
-0.007621121393574;-0.00299177262528
-0.007076755579752;0.032949710875735
-0.035383777898745;-0.020588542797628
0.056886227544913;0.05188956176965
0.044910179640719;0.00402119976516
0.038649972781707;0.032225894918009
-0.051170386499731;0.055203030376143
0.018508437670117;-0.024135240990501
0.007621121393574;0.07652343153103
-0.045726728361459;-0.020081871627218
0.010615133369625;0.015948078268632
-0.022591181273811;-0.007117523584337
-0.039194338595539;-0.037541921007552
-0.005988023952096;0.027513048793237
0.023163581927055;-0.003450189398509
0.017482580293955;-0.050980770622723
0.00844665215025;0.034855759564425
0.015035928143713;0.023314916238408
-0.032289330430052;-0.064379408240242
-0.022914289602613;-0.106143589001214
-0.019417773543822;0.095406985628231
-0.023236009798584;-0.043766738244023
-0.016255334784976;0.029949895850925
-0.005902504082744;0.049050594735445
-0.034849972781709;-0.03477533556912
0.013722318998367;0.011733860914742
-0.038232553075668;-0.011339783337757
-0.021279667936854;0.032129386123645
-0.042291317365269;0.007495516362263
-0.005780647795319;0.010382737793647
0.024074060968971;0.003804054977844
0.061290990745781;0.036753765853579
0.019787452367992;0.016181307855012
0.029999265106151;0.026950080826116
-0.026946897114862;0.013639909603428
-0.052550898203593;0.011814284910047
-0.014603728905825;0.024842972149169
-0.033771937942298;0.05710907906483
0.005534485574306;-0.018055186945576
0.048041290146979;-0.012353125678578
-0.000544338595537;0.013865096790279
-0.030602095808383;0.004439404540739
0.012798530212303;0.040413057639878
0.009271012520414;0.027810617575858
-0.0349307022319;0.076249989947002
-0.026134485574306;0.052725971320802
-0.014826047904192;-0.064701104221456
-0.000267827980403;0.028317288746271
-0.010385084376701;-0.000731858357259
0.009965187806206;-0.044241239816313
0.012632416984213;0.034968353157847
0.027363527490474;-0.002034727081171
0.029626456178552;0.076105226755454
0.011152803483942;-0.009441777048599
0.00741888949374;-0.008790342686643
0.021718617310832;0.080914581674587
-0.022784866630375;-0.003176747814476
-0.008280892759935;-0.040573905630485
-0.027140201415351;-0.071891009401566
0.012758138268917;-0.07826058982958
-0.00731456178552;-0.080118384121087
-0.002125857376157;-0.050522353849495
0.002662248230811;-0.029193910295076
0.005563527490474;0.015369025502449
-0.032523380511704;0.037694726598627
-0.002067773543822;-0.036013865096789
-0.03935944474687;-0.005267771692364
-0.052587942297224;0.016486919037166
0.027132308111051;0.010061041812435
-0.011741970604246;0.021344528353478
-0.031716330974415;-0.025800017693278
0.031797686445292;0.019422394865732
-0.017303320631464;0.051286381804876
-0.021570440936309;-0.004149878157647
-0.018166521502449;0.003586910190523
0.000523189983669;0.123844910367457
0.000824768644529;-0.045125903764646
0.028993739793141;0.156883087638027
-0.002467283614589;-0.069100296764543
0.035035982580294;0.008669706693691
-0.011574986390855;0.045117861365117
-0.025412765378334;-0.006441962023789
0.00108266194883;-0.049710071496933
0.016046761023408;0.073314514118433
0.011451524224279;-0.012320956080457
-0.010214289602613;0.002163405473658
0.019952776265651;-0.027159183213905
0.01947599346761;-0.03181573254196
0.017691888949374;-0.055323666369098
