# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; LBMNU
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=15)
LBMNU;MSONDQ;GDP252;GDP274_3;LBPUR7;CES006;FYAAAC;GDP276_4;GDP276_8;GDP255;sFYBAAC;CES048;GDP272A;GDP275A;GDP275_4;GDP276A
0.006027572940045;0.006988845191852;0.001710686351096;0.000333968801748;0.007029707737493;-0.008760641457137;-0.005514705882353;0.002269225086019;0.000740294396144;0.001128871128871;-0.010269576379974;0.001616662117613;0.000594414453041;0.000502450631855;0.000353137573838;0.00063748220726
0.006300096184675;0.009345268254236;0.00247209010274;0.0021847125781;0.003643250357103;0.009107107503464;0.002144607843137;0.001562071222004;8.60807437377473e-06;0.002707292707293;-0.021181001283697;0.004745008293271;0.000214378983064;-4.74010030052149e-05;0.001787090146392;0.000375503217975
0.002709201667201;0.005179305297529;0.003530144666713;0.001683759375478;0.004493877092462;0.000148485448426;0.006127450980392;0.000496063158339;0.000697254024275;0.004935064935065;-0.016688061617458;0.001637657729535;0.000389779969207;0.001469431093162;0.00130553890934;0.000506492712618
0.007806989419686;0.005887036456197;0.002234769452877;0.002769157981159;0.009661835748792;-0.003464660463274;0.004289215686274;0.000675490258164;0.000946888181114;0.003466533466533;-0.01604621309371;0.003800205756995;0.001257040400694;0.00054037143426;0.000963102474103;0.000716075904046
0.018804103879449;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731;-0.003860621659077;0.003982843137255;0.001139889810652;0.001325643453559;0.003866133866134;-0.013478818998716;0.00734846417099;0.000760070939954;0.00117554487453;0.000481551237052;0.000724808537022
0.004488618146842;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751;0.000395961195802;0.002757352941177;0.001984252633357;0.00100714470173;0.003676323676324;0.0;0.002666442713471;0.000701603944573;9.4802006010461e-05;-2.14022772022822e-05;0.000742273802974
0.006636742545688;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646;0.000940407840033;0.000306372549019;0.00146708040445;0.001179306189205;0.003666333666334;-0.00385109114249;0.00739045539482;0.00104266141763;0.000568812036063;1.07011386011602e-05;0.000812134866784
0.01011542160949;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768;0.008067709364482;0.001838235294118;0.00102378992253;0.001067401222347;0.003726273726274;0.001283697047497;0.006340674798969;0.000993938921479;0.000843737853493;0.000331735296636;0.000724808537022
0.016447579352357;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759;-0.00074242724213;-0.000919117647059;0.000306081523231;0.000766118619265;0.002577422577423;-0.010269576379975;0.007411451006742;0.000954960924558;0.000824777452291;0.001155722968924;0.000585086409403
0.010596344982366;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089;-0.00564244704019;0.002144607843137;0.000749372005151;0.000671429801153;0.003796203796204;0.005776636713736;0.01022486300363;0.000964705423788;0.001981361925618;0.001359044602346;0.000654947473213
0.002548893876242;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365;-0.003464660463274;0.004901960784314;0.002163679733181;0.000714470173022;0.003806193806194;0.005776636713736;0.006046736232127;0.000964705423788;0.001393589488354;0.000631367177468;0.000681145372141
0.010243667842257;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997;0.004009107107504;0.010723039215686;0.001667616574842;0.001170698114832;0.004625374625375;-0.028883183568678;0.007516429066323;0.001354485392996;0.000786856649887;0.000631367177468;0.000890728563569
0.01577428663033;0.020443779606085;0.004479427266165;0.00055661466958;0.009292695844769;0.001187883587408;0.018382352941177;-0.003852405378591;0.002065937849703;0.002617382617383;-0.018613607188703;0.007621407125911;0.001364229892226;0.002929381985723;0.001219929800531;0.000951856994402
0.010868868226996;0.017862169356849;0.000850398995343;0.00054269930284;0.007751937984496;-0.019204117996437;0.017463235294118;0.003957950731429;0.00201428940346;0.003456543456543;0.060333761232349;0.008230279871509;0.00208532283526;0.002095124332831;0.001433952572554;0.001327360212378
0.005242064764348;0.001865836691034;0.003540033027124;0.002769157981159;0.006500072223025;0.023510196000793;0.029105392156863;0.004538450172039;0.001781871395369;0.002517482517483;0.003209242618742;0.006277687963218;0.002163278829101;0.001896040120209;0.001466055988357;0.001336092845354
-0.003029817249118;-0.019012232489686;0.001295375213836;0.002685665780722;0.006307477490491;-0.001385864185311;0.005821078431372;0.002068688915627;0.001592493759146;0.003986013986014;0.078305519897304;0.00644565285855;0.001997622342188;0.001753837111193;0.001316240047941;0.001502012871901
-0.001250400769477;-0.053007455304365;0.00184912339685;0.001989897443747;0.012229765515913;-0.003860621659077;-0.024203431372549;0.000569944905326;0.000318498751829;0.003616383616384;0.031450577663673;0.005059942472021;0.001101128413011;0.000530891233659;0.001198527523328;0.000847065398688
-0.00686117345303;0.020282931615478;0.004232218255891;0.004202440755326;0.012454459370536;-0.00851316570976;0.013174019607843;0.001234880628206;0.001101833519842;0.003636363636364;-0.026315789473685;0.002561464653889;0.001442185886067;0.000862698254695;0.000856091088092;0.001012985425236
0.003655017633857;0.015570085490706;0.001631579467808;0.002379527712453;0.004798818752307;-0.015096020589983;0.032475490196079;0.00155151668672;0.000946888181114;0.004315684315684;-0.014762516046214;0.006046736232127;0.00212430083218;0.002483812557474;0.002108124304426;0.001205103350711
0.005081756973389;0.000812282352564;0.001938118640548;0.004619901757511;0.004044489383215;-0.012819243714116;0.037683823529412;0.001741498321829;0.001523629164156;0.002397602397602;-0.000641848523748;0.005458859098451;0.002582292295999;0.001848639117204;0.002664583511686;0.001484547605949
0.001987816607887;0.135956764060125;0.007712921120549;0.004884293725561;0.022116295119329;-0.00351415561275;0.009191176470588;0.005425031135879;0.002108978221572;0.003986013986014;0.026957637997433;0.004388082890672;0.002543314299078;0.002644975967691;0.002375652769455;0.001956109786662
0.010788714331517;-0.106875447358475;0.005102393972055;0.00164201327526;0.0086186142809;0.020490991882796;0.011642156862745;0.004475122960336;0.002246707411552;0.005274725274725;0.011553273427471;0.007411451006742;0.002669992789071;0.002474332356873;0.002504066432668;0.001938644520709
0.007935235652453;0.035965610699609;0.006328550663015;0.007444721205627;0.00388399377277;0.006434369431797;-0.016237745098039;0.002258670550736;0.002711543427735;0.004205794205794;0.02374839537869;0.008524218438344;0.002338679815244;0.002663936368894;0.00177638900779;0.001825120292019
0.00705354280218;0.017315286188788;0.001522807503288;0.008140489542602;0.009324794966858;-0.021926351217581;0.01531862745098;0.00448567749562;0.002737367650856;0.004125874125874;-0.028241335044928;0.009028113124361;0.003410574730565;0.002834579979712;0.00242915846246;0.002025970850471
0.010772683552421;0.044329706211144;0.003866348920686;0.006512391634082;0.001027171906848;0.019649574341714;0.041973039215687;0.00337745129082;0.00340879745201;0.003396603396603;-0.010911424903723;0.006466648470465;0.002484847303697;0.002170965937639;0.00177638900779;0.002174425611066
0.010740621994229;0.007801127544413;0.002205104371644;0.006303661132989;0.000369139904024;-0.004009107107503;0.017156862745098;0.002469761256412;0.00313333907205;0.003596403596404;0.006418485237483;0.010287849839388;0.003352107735184;0.003697278234407;0.002653882373085;0.002322880371661
0.005610772683552;-0.003498443795691;0.001611802746987;0.004299848322503;0.005248206461553;0.016877845971095;0.016237745098039;0.002659742891521;0.002857880692089;0.003306693306693;-0.033376123234916;0.007600411513989;0.00369316520824;0.003877402045827;0.003103330194333;0.002253019307852
-0.003574863738378;-0.054961758390233;0.002768740915069;0.001544605708083;0.005248206461553;0.006879825777074;0.037071078431373;0.002913051738332;0.002375828527158;0.004605394605395;0.003209242618743;0.007306472947154;0.003244918243651;0.003280149407961;0.002589675541478;0.002314147738685
-0.004616864379609;-0.010599882580966;0.002135885848767;0.001822913042873;0.003209912208901;-0.009156602652939;0.039215686274509;0.001973698098073;0.001936816734097;0.003186813186813;0.060333761232349;0.004849986352852;0.003634698212859;0.003678317833205;0.003285249550552;0.002322880371661
-0.015405578711125;-0.064580468228502;0.001661244549041;-0.001447198140907;0.003450655624569;-0.005295980993863;0.022671568627451;0.004770649948283;0.001885168287854;0.001888111888112;-0.02439024390244;0.000629868357513;0.003761376702851;0.003204307803153;0.002878606283709;0.002287949839756
-0.005851234369991;0.014942778327343;0.003134610250274;0.002045558910705;0.008634663841944;0.007869728766581;0.007352941176471;0.004770649948283;0.00194542480847;0.004335664335664;0.13222079589217;0.002645447101556;0.00212430083218;0.002104604533432;0.002910709699512;0.002296682472732
-0.008768836165438;-0.002670076644068;-0.00102838948274;0.008488373711089;-0.00470252138604;0.004504058602256;-0.028799019607843;0.005942203364786;0.002754583799604;0.002737262737263;0.091142490372272;-0.000671859581343;0.003449552727485;0.002607055165287;0.002354250492252;0.002820640451302
0.005370310997115;0.034759250770061;0.006941629008494;0.008210066376299;0.015118686503924;-0.014848544842606;-0.063419117647059;0.005984421505921;0.001936816734097;0.002997002997003;0.017329910141207;0.003674232085492;0.004092689676678;0.000966980461307;0.002375652769455;0.002497533031184
0.003687079192049;0.004165962956706;0.003391707620959;0.007611705606501;0.008345771743143;-0.003217184715897;0.023590686274509;0.006269393958584;0.002220883188431;0.003666333666334;-0.029525032092426;0.004178126771503;0.00370290970747;0.002806139377909;0.002718089204691;0.002637255158803
1.60307790959546e-05;-0.010889408964058;0.002956619762877;0.004258102222284;0.005713643731844;-0.007869728766581;0.007659313725491;0.009024127667659;0.002384436601532;0.003446553446554;-0.026957637997433;0.003968170652334;0.002806415778293;0.002616535365888;0.002257940244842;0.002785709919398
0.012279576787432;0.010101253810088;0.006249443779727;0.000793175904151;0.000577784197602;-0.046228469609979;-0.02359068627451;0.002079243450911;0.002668503055866;0.005774225774226;0.058408215661103;0.004514056562181;0.002260723821403;0.00190552032081;0.001498159404161;0.001886248722852
0.014139147162552;0.018594027714107;0.00504306380959;0.003882387320318;0.02108912321248;0.056275984953475;-0.006127450980392;0.006068857788192;0.002659894981493;0.005864135864136;-0.062259306803594;0.011379621659075;0.00472608212664;0.003071584994738;0.001969009502611;0.00227921720678
0.008416159025329;0.017065971803349;0.007287721622878;0.004439001989897;0.008811209013434;-0.004256582854879;0.003982843137256;0.002944715344183;0.002065937849703;0.004645354645355;-0.023106546854942;0.0081043062;0.001705287365282;0.001194505275732;0.00168007876038;0.00157187393571
0.006652773324784;0.042841862298034;0.006031899850686;0.003687572185965;0.008056879644342;0.009948525044546;-0.006433823529412;0.003419669431955;0.002108978221572;0.005004995004995;-0.038510911424904;0.005752797665292;0.002679737288301;0.002682896770096;0.001230630939132;0.002025970850471
0.012423853799295;0.015377067901981;0.009295058786303;0.004355509789461;0.013738424254097;0.005394971292813;-0.006433823529412;0.003799632702172;0.002410260824654;0.007372627372627;-0.050064184852375;0.010959709420731;0.003469041725946;0.003431832617578;0.000770481979283;0.001921179254757
0.018146841936518;0.041345975985394;0.007366828506165;0.004258102222284;0.0144606545011;-0.007968719065532;0.00765931372549;0.003008042555886;2.58242231212791e-05;0.003896103896104;-0.049422336328627;0.011904511957001;0.003946522188225;0.005887204573249;0.001744285591987;0.001702863430353
0.012760500160308;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849;0.005939417937042;0.00796568627451;0.005277267641906;0.004906602393045;0.004325674325674;-0.014762516046212;0.007579415902074;0.005037906102005;0.008901908364381;0.002910709699512;0.003065154174635
0.008319974350754;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335;0.022074836666007;0.025735294117647;0.003092478838157;0.007402943961436;0.002417582417582;-0.005134788189988;0.005122929307773;0.005895422034262;0.008010769507883;0.00270738806609;0.003423192126658
0.006171849951908;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907;0.020787962779648;0.005821078431372;0.005435585671163;0.005182060773005;0.001978021978022;0.081514762516046;0.008146297423843;0.005417941571983;0.010380819658144;0.003092629055732;0.003388261594753
-0.005322218659827;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585;0.018511185903782;0.022671568627451;0.007535938192641;0.008246535250065;0.00018981018981;-0.037227214377406;0.005668815217619;0.006509325485763;0.015557009186314;0.005243557914562;0.004471108083798
0.00325424815646;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469;0.026677885567214;0.042892156862744;0.009974035843202;0.008823276233107;0.004165834165834;0.005776636713736;0.005017951248185;0.007201184931106;0.011916612155513;0.010487115829124;0.005169718721892
-0.004328310355883;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869;0.028459710948328;0.057291666666667;0.006934329681464;0.006344150813463;0.002487512487513;0.062901155327343;0.003989166264255;0.010270702188615;0.010058492837708;0.015227720229432;0.005047461860226
-0.02050336646361;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425;0.013561670956246;0.002757352941176;0.004021277943132;0.005302573814238;0.004315684315684;0.202824133504492;-0.001091771819694;0.010485081171679;0.010276537451533;0.013643951716463;0.005003798695345
-0.038281500480923;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523;0.035092060978025;-0.028492647058823;0.004549004707323;0.005560816045451;0.003766233766234;0.039794608472401;-0.010602784018138;0.008156145855664;0.005820843169041;0.010208886225494;0.005405499812248
-0.010900929785188;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086;0.008562660859235;0.01531862745098;0.00523504950077;0.004424550228114;0.004655344655345;-0.101412066752247;-0.003296311070984;0.005310752080451;0.002275248144251;0.006966441229347;0.004121802764752
0.010708560436037;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566;0.009998020194022;0.003676470588235;0.006184957676314;0.006808986829646;0.002477522477522;-0.056482670089858;0.007537424678238;0.00684063845959;0.008190893319303;0.002867905145107;0.004706889174155
0.020278935556268;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356;0.013264700059394;-0.009497549019608;0.009150782091065;0.001988465180339;0.004945054945055;0.044287548138639;0.005920762560625;0.006636003975756;0.005650199558223;0.004772707816112;0.004960135530464
0.019894196857967;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654;0.008067709364482;-0.02328431372549;0.013731450404239;0.002143410519067;0.004675324675325;-0.002567394094995;0.014298011715551;0.004268090662821;0.001488391494364;0.00597123533944;0.00433138595618
0.000416800256492;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644;0.002474757473768;-0.002144607843138;0.00706098410487;0.002289747783421;0.002847152847153;-0.073170731707317;0.00923806924353;0.004121923174368;0.00117554487453;0.005371971577776;0.003335865796896
0.004873356845143;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965;0.00212829142744;-0.006433823529412;0.007715365292466;0.003890849616941;0.005194805194805;-0.044929396662387;0.006235696739381;0.005252285085069;0.005375273740792;0.003659789401592;0.004776750237964
0.006572619429304;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769;0.021530390021778;-0.025735294117647;0.007018765963735;0.002711543427735;0.007122877122877;0.025673940949935;0.004849986352852;0.006733448968058;0.005252031132979;0.005885626230631;0.004837878668797
0.013129208079513;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427;0.023015244506039;-0.013786764705882;0.003271905937982;0.005319789962985;0.003606393606394;-0.05198973042362;0.011568582166329;0.006674981972676;0.007508318876027;0.00634577519048;0.005484093509034
0.023789676178262;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213;0.030538507226293;-0.001838235294118;0.004432904819201;0.003735904278213;0.002897102897103;-0.024390243902438;0.012954292552852;0.006538558983454;0.008143492316297;0.00597123533944;0.005361836647368
0.013594100673293;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787;-0.020589982181747;-0.006127450980392;0.004401241213349;0.005905139020401;0.006873126873127;-0.029525032092428;0.012933296940944;0.005690787550428;0.00498658551615;0.005478982963787;0.005545221939867
0.012552100032062;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796;-0.033458721045337;0.014399509803921;0.005403922065311;0.005414478781097;0.005124875124875;-0.024390243902438;0.012870310105186;0.007074506441114;0.005166709327569;0.00624946494307;0.004846611301774
0.005979480602757;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625;-0.12873688378539;0.031862745098039;0.005899985223651;0.008573642076267;0.007012987012987;-0.030808729139923;0.014088055596382;0.007123228937265;0.006294853199094;0.005468281825186;0.005781003030224
0.038105161910869;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559;0.255394971292815;0.020220588235294;0.00639604838199;0.007996901093225;0.006423576423576;-0.007060333761233;0.017489344726948;0.008351035840268;0.010959111894808;0.004537282766886;0.005772270397247
0.011285668483488;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584;0.025094040784003;0.00765931372549;0.008929136850104;0.00828096754756;0.002367632367632;-0.026957637997433;0.011715551449747;0.007629942897235;0.00825725472351;0.008047256228063;0.005370569280344
0.016399487015069;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977;0.026133438922986;0.025122549019609;0.004770649948283;0.005621072566067;0.002477522477523;-0.008344030808729;0.015284805475658;0.009169573775604;0.008361536930121;0.006270867220272;0.006252565210937
0.009714652132094;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648;0.023658681449218;0.024509803921568;0.001931479956937;0.007032796763364;0.004955044955045;0.01604621309371;0.011526590942493;0.008331546841808;0.012912033218623;0.008325485831692;0.003947150105228
0.005594741904457;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007;0.015986933280539;0.008884803921569;0.003535769320077;0.006757338383404;0.004595404595405;0.044287548138639;0.004220117995339;0.011332852604705;0.015822454803144;0.005725109151614;0.008217407630575
0.01159025328631;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802;0.029350623638884;-0.009191176470588;0.005446140206447;0.009408625290523;0.001898101898102;0.001925545571245;0.003821201368916;0.009841944222486;0.015253642767081;0.007169762862769;0.007850637045576
0.002725232446297;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05;0.022322312413383;0.115196078431369;0.005224494965487;0.008255143324438;0.003396603396603;0.015404364569962;0.009028113124355;0.009608076240962;0.013575647260696;0.008967554147761;0.008191209731646
-0.003318371272844;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168;0.023361710552366;0.147058823529412;0.006068857788192;0.013419987948696;0.001278721278721;0.02374839537869;0.003212328623318;0.010923583637037;0.01923532701952;0.012295608252718;0.008688969811288
-0.024334722667522;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542;0.040635517719264;-0.086397058823529;-2.11090705676265e-05;0.010278040802273;-0.002987012987013;0.267008985879333;-0.008146297423836;0.011235407612403;0.012968914422229;0.012284907114117;0.008924750901644
-0.006284065405579;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946;0.000494951494753;0.034313725490202;0.018808181875752;0.008117414134458;0.006303696303696;-0.12836970474968;-0.002372504146636;0.011790844068523;0.011764928945897;0.011107781867991;0.009693222603547
0.016832318050657;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171;0.056721441298749;0.115196078431369;0.008443628227049;0.008504777481277;0.007682317682318;0.006418485237485;0.005164920531609;0.014938317319873;0.012551785595783;0.008935450731958;0.010880860688306
0.007614620070535;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207;0.06048307265889;0.030637254901958;0.01367867772782;0.010432986141;-0.003156843156843;0.007702182284981;0.006508639694302;0.0142367133753;0.016751514462046;0.01044431127472;0.010418031140569
