# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP274_1
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=4)
GDP274_1;MSONDQ;GDP252;GDP274_3;LBPUR7
0.00470484556451;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849
0.001222407004676;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335
-0.000426421048143;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907
0.001336119284181;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585
0.015464870012651;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469
0.028229073387062;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869
0.01995650505309;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425
0.006836950805225;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523
0.010660526203573;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086
0.008542634997797;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566
0.012408852500959;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356
0.011342799880602;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654
0.010134606910864;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644
0.012195641976888;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965
0.018549315594218;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769
0.006566884141401;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427
0.002970733302062;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213
0.007192301678678;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787
0.015052662999446;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796
0.013716543715264;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625
0.010333603399997;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559
0.014754168265746;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584
0.013958182309212;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977
0.014981592824755;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648
0.018066038406322;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007
0.00777507711114;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802
0.011300157775788;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05
0.021321052407147;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168
0.013233266527369;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542
0.014612027916365;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946
0.017810185777437;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171
0.009921396386792;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207
0.025201483945248;-0.013245832026443;0.000118660324932;0.009267634248501;-0.000834577174314
0.019188947166432;-0.026885741629872;0.001987560442603;0.005037362759695;0.00309756528159
0.014370389322417;-0.063856652270772;-0.00380701875822;0.012774306666852;-0.004317331920972
0.006382101687206;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537
0.009907182351854;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035
0.005870396429434;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964
0.000668059642091;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456
0.011996645487755;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064
0.005244978892158;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462
0.009224908674826;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823
0.011797648998622;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919
0.001407189458872;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252
0.010887950762583;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115
0.007533438517192;-0.014572827948947;0.004360766941234;0.002003812810487;0.0087630603303
0.002188961380467;-0.011379995335409;0.007505265551919;0.004592071024032;-0.001540757860273
0.009608687618154;0.036279264281292;0.009690593202741;0.005301754727746;0.005296355144687
0.003780933293534;-0.037348903418824;0.005329826261508;0.005872284764065;-0.001235816200427
0.003795147328472;0.0287757055195;0.01122328906644;0.004397255889679;0.01104209799862
0.00523076485722;0.005983545250561;0.001364593736713;-0.000250476601311;0.011571733513089
0.004505849075377;-0.015980247866755;0.00504306380959;0.003033549949209;0.012438409809492
0.008770059556806;-0.037099589033383;0.006457099348357;0.003910218053797;0.020864429357857
0.014626241951303;-0.00299177262528;0.010679429243837;0.01337266743665;0.006066734074823
0.010290961295183;0.032949710875735;0.003985009245617;0.005844454030586;0.015375479480636
0.00717808764374;-0.020588542797628;0.000276874091507;0.020093789571824;-0.015359429919592
0.018620385768908;0.05188956176965;0.008622650278357;0.009086734480887;-0.001300014444605
0.015081091069322;0.00402119976516;0.007178949658357;0.013957112839709;0.001235816200427
0.006481599931773;0.032225894918009;0.001582137665754;0.013998858939927;0.006130932319001
-0.011811863033559;0.055203030376143;0.010788201208358;0.013344836703171;0.013561879082607
0.004804343809077;-0.024135240990501;0.004716747916028;0.011925469295743;0.00096297366267
0.014341961252541;0.07652343153103;0.005537481830138;0.008947580813492;0.00096297366267
0.008428922718292;-0.020081871627218;0.007851358166302;0.019620667102681;-0.00502351260693
0.013816041959831;0.015948078268632;0.002521531904795;0.006081015265157;-0.010047025213861
0.005856182394496;-0.007117523584337;0.003203828773151;0.006651545301476;-0.019195275009229
-0.001549329808253;-0.037541921007552;0.006496652790001;0.012969121801205;0.001059271028937
0.005813540289682;0.027513048793237;0.003154386971096;0.007041175570182;0.006708716516603
0.001691470157634;-0.003450189398509;0.005626477073836;0.030349414858829;0.004814868313352
-0.005998322743877;-0.050980770622723;0.002323764696576;0.016962832055439;0.018633540372671
0.000767557886657;0.034855759564425;0.002877512879589;0.002588258213545;-0.001845699520118
0.007917217460521;0.023314916238408;-0.005033175449179;0.007249906071275;-0.010640858972507
0.017341122624479;-0.064379408240242;-0.002966508123288;0.016155740784548;0.00438153016515
0.00605517888363;-0.106143589001214;0.00607145329233;0.004202440755326;0.021650857849038
0.009153838500135;0.095406985628231;0.003035726646165;0.017867330893506;0.007430946763606
0.005429761346353;-0.043766738244023;-0.00061307834548;0.016086163950851;0.005729693292888
-0.000994982445667;0.029949895850925;0.011599046762056;0.000166984400874;0.02108912321248
0.010035108666297;0.049050594735445;0.004113557930959;0.004466832723377;0.002038294252652
0.008272568333973;-0.03477533556912;0.007159172937535;0.000236561234571;0.013979167669764
0.007362870097935;0.011733860914742;0.00844465979096;0.001544605708083;-0.006451923539891
0.009722399897659;-0.011339783337757;0.002630303869316;-0.000640106870017;-0.005248206461553
0.016474066493256;0.032129386123645;0.006536206231645;0.006150592098855;-0.005376602949909
0.016800989296832;0.007495516362263;0.008128232257809;0.003478841684873;-0.000208644293578
0.016005003340298;0.010382737793647;0.006704308358631;0.000848837371109;-0.004734620508129
0.007490796412378;0.003804054977844;0.008414994709727;0.006874191169308;0.013626077326785
0.014327747217603;0.036753765853579;0.005527593469727;0.006192338199073;-0.011956922978157
0.019217375236308;0.016181307855012;0.005537481830138;0.009879910385038;-0.013433482594251
0.020482424345799;0.026950080826116;0.007782139643426;0.001015821771983;0.00178150127594
0.01532272966327;0.013639909603428;0.001245933411781;0.002588258213545;0.002760524499655
0.009054340255568;0.011814284910047;0.006516429510823;-0.006261915032771;-0.00324201133099
-0.001606185948005;0.024842972149169;0.006921852287672;0.006442814800384;0.002246938546231
0.007831933250892;0.05710907906483;0.005468263307261;0.003464926318133;0.007463045885695
0.01502423492957;-0.018055186945576;0.00710973113548;0.002769157981159;0.003354358258301
0.000582775432462;-0.012353125678578;0.00885997092822;-0.009239803515022;0.001492609177139
0.004193140306739;0.013865096790279;0.005240831017809;-0.00737514437193;0.003338308697257
0.007391298167811;0.004439404540739;0.006892187206439;-0.002268204778537;-0.005922288025423
0.004875413983767;0.040413057639878;0.009018184694796;0.00027830733479;0.001059271028937
-0.008272568333973;0.027810617575858;0.003925679083151;-0.00954594158329;0.008859357696567
-0.003965715747729;0.076249989947002;0.013912923098221;0.002017728177226;0.00826552393792
0.000213210524072;0.052725971320802;0.008909412730275;-0.005260008627527;0.01962861315743
-0.008173070089406;-0.064701104221456;0.009601597959042;0.002630004313764;0.028471921292953
-0.007831933250892;0.028317288746271;0.013972253260687;-0.004856462992082;0.017895260564623
0.006396315722144;-0.000731858357259;0.010798089568769;-0.005232177894049;0.019885406134142
0.002302673659972;-0.044241239816313;0.012202236747125;-0.004828632258603;0.001637055226539
-0.002928091197248;0.034968353157847;0.00916651010096;-0.012231607364012;0.025021265668384
-0.00022742455901;-0.002034727081171;0.014437006200002;0.00464773249099;-0.005633395926622
0.010347817434935;0.076105226755454;0.009838918608905;-0.011967215395962;0.001492609177139
0.002629596463548;-0.009441777048599;0.011747372168221;-0.002810904081377;0.022244691607685
-0.004306852586244;-0.008790342686643;0.015326958636988;-0.002156881844621;0.044681977947903
0.006438957826958;0.080914581674587;0.006170336896439;-0.002852650181596;-0.009019853307012
-0.00523076485722;-0.003176747814476;0.009482937634111;-0.004675563224469;0.018537243006404
0.005188122752406;-0.040573905630485;0.008365552907672;0.007458636572367;-0.002214839424142
0.007377084132873;-0.071891009401566;0.004123446291371;0.006442814800384;0.012277914199047
-0.00201839296121;-0.07826058982958;0.002521531904795;-0.003784979753142;-0.001974096008474
-0.004832771878953;-0.080118384121087;0.004439873824521;-0.002282120145276;0.004734620508129
0.003368726280329;-0.050522353849495;0.017176082033838;-0.001294129106773;0.015311281236458
-0.004093642062172;-0.029193910295076;0.003619139910412;-0.001252383006554;0.022276790729773
-0.002885449092434;0.015369025502449;0.006051676571508;-0.004118948554889;0.004830917874396
0.003354512245391;0.037694726598627;0.005824244282056;-0.00681852970235;-0.000369139904024
-0.005259192927096;-0.036013865096789;0.003668581712466;-0.001057567872201;-0.011732229123533
-0.01651670859807;-0.005267771692364;0.005389156423973;-0.012217691997273;0.007045757298538
-0.008926413941125;0.016486919037166;0.009443384192467;-0.006735037501913;0.03277320365288
-0.008414708683354;0.010061041812435;0.015198409951646;0.00300571921573;0.010512462484151
-0.015123733174136;0.021344528353478;0.006081341652741;-0.005886200130804;0.009164299356413
-0.000696487711967;-0.025800017693278;0.011856144132741;0.00683244506909;-0.016803890413597
0.006780094665473;0.019422394865732;0.006654866556576;0.008975411546971;0.009629736626703
-0.0002984947337;0.051286381804876;0.009542267796577;-0.011577585127256;0.013513730399474
0.011030091111964;-0.004149878157647;0.011559493320412;-0.006178422832334;0.002904970549056
0.015379585803022;0.003586910190523;0.004874961682603;-0.000932329571546;0.002632128011299
0.001009196480605;0.123844910367457;0.010105904340002;-0.001224552273075;-0.002439533278765
-0.009466547268773;-0.045125903764646;0.010521215477262;0.010728747756147;-0.001123469273115
0.006609526246216;0.156883087638027;0.003935567443562;-0.002129051111142;-0.001219766639382
0.007803505181016;-0.069100296764543;0.012103353143015;-0.003840641220099;0.012438409809492
0.001876252611829;0.008669706693691;0.0080293486537;0.011118378024853;-0.010929751071308
0.001904680681705;0.045117861365117;0.00648676442959;0.005246093260788;-0.008185276132698
-0.008926413941125;-0.006441962023789;0.010798089568768;0.001614182541781;0.049127706357231
-0.005642971870425;-0.049710071496933;0.011332061030961;0.007778690007375;0.002439533278765
0.000511705257771;0.073314514118433;0.005883574444521;-0.002031643543966;-0.01556807421317
0.005259192927096;-0.012320956080457;0.006051676571508;-0.001614182541781;0.007575392813006
0.002586954358734;0.002163405473658;0.00288740124;0.005232177894049;-0.002503731522943
-0.00314130172132;-0.027159183213905;0.002620415508904;0.016712355454128;-0.002696326255477
-0.004491635040439;-0.03181573254196;0.00370813515411;0.018089976761338;-0.015600173335259
-0.00052591929271;-0.055323666369098;-0.01184625577233;0.008502289077829;-0.004461777970373
