# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; GDP261
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
GDP261;MSONDQ;GDP252;GDP274_3
0.013169368583773;0.017693278966713;0.003797130397809;-0.000904498838067
-0.007263466645527;0.003828182176433;0.002561085346439;0.000250476601311
-0.010989337666971;-0.005669891668878;0.000326315893562;0.00026439196805
0.01050378532641;-0.009264844258932;0.002076555686302;0.002003812810487
-0.03097625748147;0.009618709838267;0.002867624519178;0.001516774974604
-0.01048396686353;-0.010093211410556;-0.000969059320274;0.001154975439378
-0.00045582464624;-0.004511786136512;0.000266985731096;0.000918414204806
0.001298109318641;0.002050811880233;-1.97767208219082e-05;0.000570530036319
0.001208926235681;-0.001359165520625;0.003520256306302;0.00054269930284
0.018223076618178;0.020990662774145;0.001156938168082;0.000445291735664
0.011920805422332;-0.002074939078824;0.004815631520138;0.000654022236756
0.006619366601926;0.010294271398815;0.002610527148494;0.001182806172857
0.011712711562091;-0.001704988700429;0.002996173204521;0.000640106870017
-0.00032700463752;-0.003997072566569;0.002037002244658;0.000918414204806
-0.000505370803441;0.015763103079434;0.003589474829179;0.000180899767613
0.013912560941773;0.006988845191852;0.001710686351096;0.000333968801748
0.028687225018828;0.009345268254236;0.00247209010274;0.0021847125781
0.007907566689128;0.005179305297529;0.003530144666713;0.001683759375478
0.013258551666733;0.005887036456197;0.002234769452877;0.002769157981159
0.027488208014586;0.017033802205226;0.005270496099042;0.00356233388531
-0.023970430853383;0.022116598708389;0.004795854799316;0.000250476601311
-0.007392286654247;-0.009892151422298;0.005102393972055;0.000500953202622
-0.008105751317928;0.013229747227384;0.000781180472466;0.000306138068269
0.001516112410321;0.008404307509188;0.006209890338083;5.56614669580298e-05
0.003428594078243;0.008943148277721;0.003184052052329;-0.001154975439378
0.001734115502002;0.009409607450479;0.004993622007535;-0.002087305010924
-0.009602045265369;0.029403012682863;0.008316111105618;-0.003464926318133
0.009849776051369;0.020443779606085;0.004479427266165;0.00055661466958
-0.035584050101074;0.017862169356849;0.000850398995343;0.00054269930284
-0.013268460898173;0.001865836691034;0.003540033027124;0.002769157981159
-0.04142058741924;-0.019012232489686;0.001295375213836;0.002685665780722
-0.01062269610369;-0.053007455304365;0.00184912339685;0.001989897443747
0.038963098022117;0.020282931615478;0.004232218255891;0.004202440755326
0.019134725910658;0.015570085490706;0.001631579467808;0.002379527712453
0.023356058504102;0.000812282352564;0.001938118640548;0.004619901757511
0.002586309405843;0.135956764060125;0.007712921120549;0.004884293725561
0.01078124380673;-0.106875447358475;0.005102393972055;0.00164201327526
0.007858020531928;0.035965610699609;0.006328550663015;0.007444721205627
0.005549169606405;0.017315286188788;0.001522807503288;0.008140489542602
0.016241230330176;0.044329706211144;0.003866348920686;0.006512391634082
-0.005023980340085;0.007801127544413;0.002205104371644;0.006303661132989
-0.003765507947204;-0.003498443795691;0.001611802746987;0.004299848322503
-0.033522929961552;-0.054961758390233;0.002768740915069;0.001544605708083
0.000842284672401;-0.010599882580966;0.002135885848767;0.001822913042873
-0.028370129612747;-0.064580468228502;0.001661244549041;-0.001447198140907
0.02116611835586;0.014942778327343;0.003134610250274;0.002045558910705
0.044115898370922;-0.002670076644068;-0.00102838948274;0.008488373711089
