# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; CPILFESL
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
CPILFESL;MSONDQ
0.005707070346778;-0.011379995335409
0.006242108191783;0.036279264281292
0.006063762243453;-0.037348903418824
0.005172032501762;0.0287757055195
0.006777146036798;0.005983545250561
0.006420454140123;-0.015980247866755
0.004993686553427;-0.037099589033383
0.005707070346778;-0.00299177262528
0.005885416295113;0.032949710875735
0.004993686553427;-0.020588542797628
0.007490529830143;0.05188956176965
0.005885416295113;0.00402119976516
0.007312183881808;0.032225894918009
0.006242108191788;0.055203030376143
0.007847221726813;-0.024135240990501
0.007312183881808;0.07652343153103
0.008025567675154;-0.020081871627218
0.007133837933468;0.015948078268632
0.007312183881808;-0.007117523584337
0.006598800088458;-0.037541921007552
0.008382259571829;0.027513048793237
0.008917297416839;-0.003450189398509
0.009273989313509;-0.050980770622723
0.010700756900205;0.034855759564425
0.008382259571829;0.023314916238408
0.010700756900205;-0.064379408240242
0.006777146036793;-0.106143589001214
0.008203913623494;0.095406985628231
0.007133837933468;-0.043766738244023
0.006777146036798;0.029949895850925
0.006777146036793;0.049050594735445
0.006063762243453;-0.03477533556912
0.007133837933468;0.011733860914742
0.006955491985133;-0.011339783337757
0.006777146036798;0.032129386123645
0.004815340605092;0.007495516362263
0.006420454140123;0.010382737793647
0.005350378450102;0.003804054977844
0.005707070346772;0.036753765853579
0.006242108191788;0.016181307855012
0.005350378450102;0.026950080826116
0.007133837933468;0.013639909603428
0.006955491985133;0.011814284910047
0.005707070346778;0.024842972149169
0.006063762243447;0.05710907906483
0.005885416295113;-0.018055186945576
0.005172032501767;-0.012353125678578
0.005707070346778;0.013865096790279
0.005707070346772;0.004439404540739
0.005172032501767;0.040413057639878
0.005707070346778;0.027810617575858
0.003923610863407;0.076249989947002
0.005172032501767;0.052725971320802
0.005528724398437;-0.064701104221456
0.005172032501767;0.028317288746271
0.005528724398437;-0.000731858357259
0.005172032501767;-0.044241239816313
0.004101956811742;0.034968353157847
0.004458648708422;-0.002034727081171
0.004993686553427;0.076105226755454
0.005350378450102;-0.009441777048599
0.006242108191788;-0.008790342686643
0.006063762243448;0.080914581674587
0.006420454140123;-0.003176747814476
0.005885416295113;-0.040573905630485
0.007133837933468;-0.071891009401566
0.006063762243453;-0.07826058982958
0.006777146036793;-0.080118384121087
0.006598800088463;-0.050522353849495
0.005528724398437;-0.029193910295076
0.005172032501767;0.015369025502449
0.005350378450102;0.037694726598627
0.004636994656752;-0.036013865096789
0.003388573018402;-0.005267771692364
0.001783459483366;0.016486919037166
0.004101956811747;0.010061041812435
0.002675189225051;0.021344528353478
0.004993686553427;-0.025800017693278
0.006598800088458;0.019422394865732
0.004458648708422;0.051286381804876
0.006420454140123;-0.004149878157647
0.006598800088458;0.003586910190523
0.005172032501767;0.123844910367457
0.003388573018396;-0.045125903764646
0.007312183881808;0.156883087638027
0.006598800088458;-0.069100296764543
0.009273989313509;0.008669706693691
0.007133837933473;0.045117861365117
0.005707070346772;-0.006441962023789
0.006206439002119;-0.049710071496933
0.00590325088995;0.073314514118433
0.005924652403745;-0.012320956080457
0.007611805075014;0.002163405473658
0.007035747661885;-0.027159183213905
0.005699936508841;-0.03181573254196
0.007952445836334;-0.055323666369098
